type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,accepted_default,chose_nudge,og_baskets,actual_baskets,num_features,cost,reaction_time,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,False,[],"[[2, 8, 9, 3, 9], [7, 6, 7, 2, 3], [5, 4, 4, 4, 3], [7, 6, 6, 4, 4], [6, 5, 3, 7, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 8, 10, 2, 8]",16,33,1,0.052,0.052,0.0,[],default,default,1,True,True,5,5,5,2,2639,implicit-mouselab,37,1443172,default,219
mouselab,False,[],"[[2, 6, 6, 6, 5], [5, 1, 6, 5, 7], [2, 6, 6, 5, 6], [3, 5, 8, 5, 5], [6, 7, 2, 4, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[4, 7, 13, 2, 4]",16,34,0,0.033,0.033,0.0,[],default,control,4,False,False,5,5,5,2,7296,implicit-mouselab,38,1452606,default,219
mouselab,True,"[2, 2]","[[6, 4], [6, 4]]","[[2, 2], [0, 2]]","[13, 17]",4,1,0,0.06,0.05933333333333333,0.0006666666666666666,[2],default,control,0,False,True,2,2,2,2,5104,implicit-mouselab,4,522452,default,220
mouselab,True,[],"[[6, 8, 6, 6, 6], [4, 5, 6, 6, 6], [4, 3, 4, 5, 3], [7, 8, 3, 5, 4], [6, 4, 5, 4, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 4, 5, 13, 1]",16,2,2,0.043,0.043,0.0,[],default,control,1,False,False,5,5,5,2,3732,implicit-mouselab,5,531621,default,220
mouselab,False,"[5, 5, 7, 7]","[[4, 4, 4, 4, 4], [3, 5, 8, 4, 5], [3, 8, 7, 4, 8], [3, 4, 7, 6, 4], [4, 10, 3, 5, 7]]","[[2, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[3, 18, 3, 4, 2]",24,3,2,0.07,0.06866666666666667,0.0013333333333333333,"[5, 7]",default,default,1,False,False,5,5,5,2,9063,implicit-mouselab,7,546048,default,220
mouselab,False,"[6, 6, 8, 8]","[[3, 7, 7, 7, 6], [5, 6, 6, 4, 3], [7, 3, 6, 5, 3], [5, 6, 2, 3, 6], [7, 6, 3, 3, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 15, 5, 1, 3]",18,4,1,0.057,0.05566666666666667,0.0013333333333333333,"[6, 8]",default,control,1,False,True,5,5,5,2,6155,implicit-mouselab,8,553441,default,220
mouselab,False,"[5, 5, 4, 4]","[[4, 6], [4, 6], [4, 2], [9, 5], [7, 5]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[4, 6, 9, 4, 7]",8,5,0,0.054,0.05266666666666667,0.0013333333333333333,"[5, 4]",default,control,0,False,True,2,2,5,2,4338,implicit-mouselab,9,559388,default,220
mouselab,False,[],"[[6, 3], [3, 4]]","[[2, 2], [2, 2]]","[13, 17]",4,6,0,0.043,0.043,0.0,[],default,default,0,True,True,2,2,2,2,2828,implicit-mouselab,10,564362,default,220
mouselab,False,"[0, 0, 1, 1]","[[5, 3], [4, 5]]","[[0, 0], [2, 2]]","[29, 1]",28,7,0,0.05,0.04866666666666667,0.0013333333333333333,"[0, 1]",default,control,0,False,True,2,2,2,2,3875,implicit-mouselab,11,569590,default,220
mouselab,False,[],"[[6, 6], [6, 2], [6, 5], [3, 6], [6, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[6, 4, 8, 8, 4]",8,8,0,0.052,0.052,0.0,[],default,control,0,False,True,2,2,5,2,2768,implicit-mouselab,12,573564,default,220
mouselab,False,"[0, 0, 1, 1]","[[6, 4], [6, 7]]","[[0, 0], [2, 2]]","[26, 4]",22,9,0,0.06,0.058666666666666666,0.0013333333333333333,"[0, 1]",default,control,0,False,True,2,2,2,2,3337,implicit-mouselab,13,577944,default,220
mouselab,False,"[1, 1, 0, 0]","[[3, 6], [2, 7]]","[[0, 0], [2, 2]]","[21, 9]",12,10,1,0.063,0.06166666666666667,0.0013333333333333333,"[1, 0]",default,default,1,False,True,2,2,2,2,5006,implicit-mouselab,14,584011,default,220
mouselab,False,[],"[[6, 6, 5, 6, 6], [4, 4, 5, 7, 6], [5, 4, 2, 5, 9], [0, 4, 6, 6, 7], [6, 6, 5, 9, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[14, 2, 4, 7, 3]",18,11,3,0.062,0.062,0.0,[],default,default,3,True,True,5,5,5,2,2429,implicit-mouselab,15,587764,default,220
mouselab,False,"[0, 0, 1, 1, 3, 3, 2, 2]","[[5, 7], [5, 4], [6, 3], [3, 2], [6, 4]]","[[0, 0], [0, 0], [2, 2], [2, 2], [2, 2]]","[10, 9, 1, 4, 6]",14,12,1,0.047,0.044333333333333336,0.0026666666666666666,"[0, 1, 3, 2]",default,control,0,False,False,2,2,5,2,9362,implicit-mouselab,16,598398,default,220
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3]","[[5, 5], [5, 6]]","[[0, 0], [0, 0]]","[20, 10]",10,13,1,0.053,0.050333333333333334,0.0026666666666666666,"[0, 1, 2, 3]",default,control,1,False,True,2,2,2,2,8065,implicit-mouselab,17,607289,default,220
mouselab,False,"[20, 20, 22, 22]","[[3, 3, 3, 5, 4], [2, 4, 8, 4, 7], [5, 6, 5, 3, 4], [3, 5, 5, 7, 7], [7, 5, 5, 9, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2]]","[2, 9, 6, 2, 11]",16,14,0,0.046,0.04466666666666667,0.0013333333333333333,"[20, 22]",default,control,3,False,False,5,5,5,2,4114,implicit-mouselab,18,612436,default,220
mouselab,False,[],"[[6, 3, 5, 0, 6], [5, 8, 6, 6, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[18, 12]",6,15,4,0.064,0.064,0.0,[],default,default,4,True,True,5,5,2,2,1892,implicit-mouselab,19,615359,default,220
mouselab,False,[],"[[3, 5], [6, 1], [7, 5], [6, 3], [3, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[9, 5, 2, 10, 4]",14,16,0,0.048,0.048,0.0,[],default,control,0,False,True,2,2,5,2,2200,implicit-mouselab,20,618666,default,220
mouselab,False,"[6, 6, 8, 8]","[[6, 5, 3, 9, 5], [8, 7, 0, 3, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2]]","[8, 22]",14,17,1,0.065,0.06366666666666666,0.0013333333333333333,"[6, 8]",default,control,0,False,False,5,5,2,2,3629,implicit-mouselab,21,623357,default,220
mouselab,False,[],"[[3, 3, 3, 9, 4], [7, 5, 8, 6, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[18, 12]",6,18,1,0.038,0.038,0.0,[],default,control,3,False,False,5,5,2,2,3969,implicit-mouselab,22,628298,default,220
mouselab,False,"[2, 2, 3, 9, 9, 3]","[[7, 5, 5, 4, 4], [3, 6, 6, 6, 3]]","[[2, 2, 0, 0, 2], [2, 2, 2, 2, 0]]","[20, 10]",10,19,2,0.053,0.051,0.002,"[2, 9, 3]",default,control,2,False,True,5,5,2,2,8879,implicit-mouselab,23,638010,default,220
mouselab,False,[],"[[5, 4], [6, 5]]","[[2, 2], [2, 2]]","[28, 2]",26,20,0,0.051,0.051,0.0,[],default,default,0,True,True,2,2,2,2,1655,implicit-mouselab,24,640607,default,220
mouselab,False,[],"[[5, 6], [7, 5], [5, 6], [1, 6], [4, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[4, 3, 10, 12, 1]",20,21,1,0.058,0.058,0.0,[],default,default,1,True,True,2,2,5,2,1671,implicit-mouselab,25,643426,default,220
mouselab,False,"[5, 5, 7, 7, 9, 9]","[[7, 3, 4, 8, 5], [6, 5, 3, 6, 4]]","[[2, 2, 2, 2, 2], [0, 2, 0, 2, 0]]","[3, 27]",24,22,0,0.061,0.059,0.002,"[5, 7, 9]",default,control,3,False,False,5,5,2,2,5070,implicit-mouselab,26,649632,default,220
mouselab,False,[],"[[3, 5], [7, 2], [8, 6], [6, 8], [4, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[5, 4, 11, 8, 2]",14,23,0,0.062,0.062,0.0,[],default,default,0,True,True,2,2,5,2,2672,implicit-mouselab,27,653262,default,220
mouselab,False,"[16, 16, 18, 18, 19, 19]","[[5, 6, 3, 4, 5], [4, 1, 3, 8, 3], [6, 3, 6, 6, 6], [2, 5, 6, 5, 3], [5, 3, 5, 5, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2]]","[4, 2, 6, 12, 6]",12,24,1,0.041,0.039,0.002,"[16, 18, 19]",default,control,3,False,False,5,5,5,2,6405,implicit-mouselab,28,660787,default,220
mouselab,False,"[2, 2, 4, 4]","[[3, 5, 8, 5, 6], [4, 5, 6, 4, 3]]","[[2, 2, 0, 2, 0], [2, 2, 2, 2, 2]]","[20, 10]",10,25,2,0.073,0.07166666666666666,0.0013333333333333333,"[2, 4]",default,default,2,False,True,5,5,2,2,6829,implicit-mouselab,29,668524,default,220
mouselab,False,[],"[[5, 3], [6, 2], [8, 7], [6, 2], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[5, 2, 7, 15, 1]",20,26,0,0.064,0.064,0.0,[],default,default,0,True,True,2,2,5,2,2172,implicit-mouselab,30,671728,default,220
mouselab,False,[],"[[2, 3], [3, 5]]","[[2, 2], [2, 2]]","[25, 5]",20,27,1,0.033,0.033,0.0,[],default,default,1,True,True,2,2,2,2,2498,implicit-mouselab,31,675249,default,220
mouselab,False,"[4, 4, 0, 0]","[[5, 4, 4, 6, 7], [6, 7, 5, 6, 6]]","[[0, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[23, 7]",16,28,4,0.068,0.06666666666666667,0.0013333333333333333,"[4, 0]",default,default,4,False,True,5,5,2,2,4207,implicit-mouselab,32,681146,default,220
mouselab,False,[],"[[7, 8, 7, 7, 6], [1, 3, 4, 3, 3], [3, 6, 6, 3, 3], [7, 3, 4, 4, 2], [8, 6, 9, 8, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[13, 8, 4, 4, 1]",18,29,3,0.05,0.05,0.0,[],default,control,2,False,False,5,5,5,2,2379,implicit-mouselab,33,684629,default,220
mouselab,False,"[8, 8, 9, 9]","[[4, 4], [5, 5], [4, 4], [4, 3], [8, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [0, 0]]","[7, 2, 3, 5, 13]",16,30,0,0.058,0.05666666666666667,0.0013333333333333333,"[8, 9]",default,default,0,False,True,2,2,5,2,6273,implicit-mouselab,34,691944,default,220
mouselab,False,"[2, 2, 3, 3]","[[7, 4], [4, 5]]","[[2, 2], [0, 0]]","[10, 20]",10,31,1,0.047,0.04566666666666667,0.0013333333333333333,"[2, 3]",default,control,0,False,False,2,2,2,2,3536,implicit-mouselab,35,696358,default,220
mouselab,False,[],"[[7, 4, 5, 8, 4], [4, 6, 5, 6, 3], [4, 4, 7, 4, 8], [8, 4, 10, 3, 8], [8, 6, 3, 3, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 3, 6, 8, 12]",16,32,0,0.068,0.068,0.0,[],default,default,0,True,True,5,5,5,2,2276,implicit-mouselab,36,700054,default,220
mouselab,False,[],"[[7, 4, 5, 0, 5], [6, 5, 6, 6, 6], [2, 4, 6, 5, 4], [0, 2, 5, 4, 5], [4, 5, 5, 2, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[9, 4, 2, 10, 5]",14,33,2,0.052,0.052,0.0,[],default,default,2,True,True,5,5,5,2,4776,implicit-mouselab,37,705855,default,220
mouselab,False,"[3, 3, 0, 0]","[[5, 5, 5, 9, 5], [5, 4, 2, 5, 5]]","[[0, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[17, 13]",4,34,3,0.073,0.07166666666666666,0.0013333333333333333,"[3, 0]",default,default,3,False,True,5,5,2,2,4546,implicit-mouselab,38,711257,default,220
mouselab,True,"[1, 1, 2, 2, 0, 0, 3, 3, 0]","[[4, 6], [7, 6]]","[[0, 0], [0, 0]]","[13, 17]",4,1,0,0.057,0.05433333333333334,0.0026666666666666666,"[1, 2, 0, 3]",default,control,1,False,False,2,2,2,2,21002,implicit-mouselab,4,732610,default,222
mouselab,True,"[0, 0, 7, 7, 16, 16, 18, 18, 19, 19]","[[4, 5, 4, 5, 5], [4, 4, 5, 4, 6], [8, 5, 5, 5, 5], [6, 5, 2, 6, 7], [8, 0, 7, 6, 6]]","[[0, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2]]","[6, 4, 5, 11, 4]",10,2,4,0.06,0.056666666666666664,0.0033333333333333335,"[0, 7, 16, 18, 19]",default,control,0,False,False,5,5,5,2,18100,implicit-mouselab,5,757528,default,222
mouselab,False,[],"[[2, 6, 7, 6, 4], [4, 5, 2, 7, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[15, 15]",0,3,3,0.065,0.065,0.0,[],default,default,3,True,True,5,5,2,2,7187,implicit-mouselab,7,771040,default,222
mouselab,False,"[0, 6, 6, 7, 7]","[[5, 6], [6, 7], [2, 7], [5, 3], [5, 4]]","[[1, 2], [2, 2], [2, 2], [0, 0], [2, 2]]","[4, 2, 2, 14, 8]",20,4,0,0.049,0.04733333333333334,0.0016666666666666668,"[6, 7]",default,default,1,False,False,2,2,5,2,13634,implicit-mouselab,8,788601,default,222
mouselab,False,"[5, 5, 8, 8, 7, 7, 9, 9]","[[2, 6, 7, 7, 5], [6, 7, 7, 3, 10]]","[[2, 2, 2, 2, 2], [0, 2, 0, 0, 0]]","[12, 18]",6,5,4,0.08,0.07733333333333334,0.0026666666666666666,"[5, 8, 7, 9]",default,control,4,False,True,5,5,2,2,11001,implicit-mouselab,9,801561,default,222
mouselab,False,"[5, 5, 7, 7, 9, 9, 8, 8, 6, 6]","[[6, 7, 3, 5, 8], [4, 3, 6, 3, 5], [7, 5, 5, 6, 6], [7, 4, 5, 9, 6], [5, 6, 6, 6, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 10, 7, 9, 2]",16,6,2,0.053,0.049666666666666665,0.0033333333333333335,"[5, 7, 9, 8, 6]",default,default,4,False,False,5,5,5,2,12948,implicit-mouselab,10,817154,default,222
mouselab,False,[],"[[5, 4], [4, 4], [6, 4], [4, 9], [6, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[2, 9, 4, 9, 6]",12,7,1,0.059,0.059,0.0,[],default,default,1,True,True,2,2,5,2,2170,implicit-mouselab,11,821969,default,222
mouselab,False,"[0, 0, 1, 1]","[[4, 4], [6, 6]]","[[0, 0], [2, 2]]","[16, 14]",2,8,1,0.049,0.04766666666666667,0.0013333333333333333,"[0, 1]",default,control,1,False,True,2,2,2,2,7975,implicit-mouselab,12,831813,default,222
mouselab,False,[],"[[4, 7], [0, 4]]","[[2, 2], [2, 2]]","[3, 27]",24,9,1,0.043,0.043,0.0,[],default,default,1,True,True,2,2,2,2,1922,implicit-mouselab,13,835289,default,222
mouselab,False,"[8, 8, 9, 9]","[[4, 5], [7, 2], [3, 4], [7, 4], [6, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [0, 0]]","[6, 3, 5, 6, 10]",8,10,1,0.05,0.04866666666666667,0.0013333333333333333,"[8, 9]",default,control,0,False,False,2,2,5,2,6782,implicit-mouselab,14,844210,default,222
mouselab,False,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24]","[[4, 2, 8, 1, 3], [7, 5, 6, 5, 4], [4, 5, 7, 6, 5], [3, 7, 6, 4, 4], [7, 6, 6, 3, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[3, 6, 1, 4, 16]",20,11,0,0.061,0.057666666666666665,0.0033333333333333335,"[20, 21, 22, 23, 24]",default,control,2,False,False,5,5,5,2,8314,implicit-mouselab,15,855055,default,222
mouselab,False,"[7, 7, 6, 6, 5, 5, 8, 8, 9, 9]","[[3, 8, 8, 5, 5], [5, 2, 5, 4, 4]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[2, 28]",26,12,0,0.049,0.04566666666666667,0.0033333333333333335,"[7, 6, 5, 8, 9]",default,default,2,False,False,5,5,2,2,10855,implicit-mouselab,16,867171,default,222
mouselab,False,"[10, 10, 12, 12, 11, 11, 14, 14, 13, 13]","[[3, 6, 6, 3, 5], [4, 4, 3, 6, 4], [6, 6, 6, 2, 7], [6, 6, 3, 5, 6], [5, 7, 5, 5, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[3, 6, 15, 3, 3]",18,13,4,0.061,0.057666666666666665,0.0033333333333333335,"[10, 12, 11, 14, 13]",default,control,4,False,True,5,5,5,2,8853,implicit-mouselab,17,878467,default,222
mouselab,False,"[20, 20, 23, 23, 22, 22]","[[4, 6, 2, 6, 7], [6, 5, 7, 6, 7], [5, 4, 8, 6, 7], [5, 5, 6, 4, 4], [3, 7, 6, 5, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 2]]","[5, 2, 5, 8, 10]",12,14,2,0.057,0.055,0.002,"[20, 23, 22]",default,control,4,False,False,5,5,5,2,7491,implicit-mouselab,18,887478,default,222
mouselab,False,"[0, 0, 3, 3, 2, 2]","[[5, 5, 8, 2, 4], [5, 9, 6, 1, 7]]","[[0, 2, 0, 0, 2], [2, 2, 2, 2, 2]]","[23, 7]",16,15,2,0.075,0.073,0.002,"[0, 3, 2]",default,control,1,False,False,5,5,2,2,6535,implicit-mouselab,19,895207,default,222
mouselab,False,"[1, 1, 2, 2, 4, 4]","[[7, 3, 3, 3, 7], [6, 5, 4, 5, 4]]","[[2, 0, 0, 2, 0], [2, 2, 2, 2, 2]]","[28, 2]",26,16,4,0.068,0.066,0.002,"[1, 2, 4]",default,control,0,False,False,5,5,2,2,6051,implicit-mouselab,20,902260,default,222
mouselab,False,[],"[[4, 4, 3, 7, 3], [4, 8, 4, 4, 6], [4, 7, 5, 8, 1], [2, 3, 7, 8, 4], [6, 5, 7, 5, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[17, 6, 1, 2, 4]",22,17,3,0.062,0.062,0.0,[],default,default,3,True,True,5,5,5,2,1945,implicit-mouselab,21,905827,default,222
mouselab,False,[],"[[6, 6, 7, 3, 8], [6, 3, 6, 8, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 29]",28,18,4,0.07,0.07,0.0,[],default,default,4,True,True,5,5,2,2,1406,implicit-mouselab,22,908673,default,222
mouselab,False,[],"[[4, 3], [5, 3], [7, 2], [7, 6], [9, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[8, 11, 3, 6, 2]",14,19,0,0.056,0.056,0.0,[],default,default,0,True,True,2,2,5,2,1833,implicit-mouselab,23,912026,default,222
mouselab,False,"[4, 4, 5, 5]","[[3, 4], [5, 6], [5, 6], [3, 6], [3, 2]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[5, 2, 12, 4, 7]",14,20,1,0.047,0.04566666666666667,0.0013333333333333333,"[4, 5]",default,control,1,False,True,2,2,5,2,6693,implicit-mouselab,24,920373,default,222
mouselab,False,"[20, 20, 22, 22, 21, 21, 23, 23, 24, 24]","[[7, 7, 5, 2, 4], [5, 2, 3, 4, 4], [3, 4, 2, 5, 4], [6, 6, 5, 3, 6], [6, 6, 5, 4, 2]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[4, 9, 2, 3, 12]",18,21,0,0.056,0.05266666666666667,0.0033333333333333335,"[20, 22, 21, 23, 24]",default,control,0,False,True,5,5,5,2,9685,implicit-mouselab,25,931905,default,222
mouselab,False,"[4, 4, 5, 5, 0, 0, 1, 1]","[[6, 5], [9, 5], [6, 6], [6, 6], [4, 7]]","[[0, 0], [2, 2], [0, 0], [2, 2], [2, 2]]","[10, 3, 12, 4, 1]",20,22,0,0.062,0.059333333333333335,0.0026666666666666666,"[4, 5, 0, 1]",default,control,0,False,True,2,2,5,2,7255,implicit-mouselab,26,940355,default,222
mouselab,False,[],"[[5, 4, 6, 2, 5], [8, 5, 6, 8, 3], [3, 2, 5, 3, 7], [5, 5, 4, 4, 3], [3, 7, 1, 3, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 7, 8, 10, 4]",14,23,0,0.049,0.049,0.0,[],default,default,0,True,True,5,5,5,2,2664,implicit-mouselab,27,945157,default,222
mouselab,False,[],"[[9, 5], [3, 5]]","[[2, 2], [2, 2]]","[6, 24]",18,24,0,0.042,0.042,0.0,[],default,default,0,True,True,2,2,2,2,2642,implicit-mouselab,28,949106,default,222
mouselab,False,"[2, 2, 3, 3]","[[4, 4], [7, 8]]","[[2, 2], [0, 0]]","[14, 16]",2,25,1,0.061,0.059666666666666666,0.0013333333333333333,"[2, 3]",default,default,1,False,True,2,2,2,2,6963,implicit-mouselab,29,957465,default,222
mouselab,False,"[8, 8, 9, 9]","[[2, 4], [7, 3], [5, 6], [7, 9], [8, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [0, 0]]","[10, 3, 3, 2, 12]",20,26,0,0.055,0.05366666666666667,0.0013333333333333333,"[8, 9]",default,control,0,False,True,2,2,5,2,7390,implicit-mouselab,30,966150,default,222
mouselab,False,[],"[[6, 4], [3, 5]]","[[2, 2], [2, 2]]","[16, 14]",2,27,1,0.045,0.045,0.0,[],default,default,1,True,True,2,2,2,2,1529,implicit-mouselab,31,969153,default,222
mouselab,False,[],"[[3, 3, 5, 8, 7], [5, 6, 6, 1, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 23]",16,28,2,0.058,0.058,0.0,[],default,default,2,True,True,5,5,2,2,2081,implicit-mouselab,32,972933,default,222
mouselab,False,"[2, 2, 3, 3]","[[7, 4], [7, 3]]","[[2, 2], [0, 0]]","[11, 19]",8,29,0,0.07,0.06866666666666667,0.0013333333333333333,"[2, 3]",default,control,0,False,True,2,2,2,2,4905,implicit-mouselab,33,978930,default,222
mouselab,False,"[5, 5, 7, 7, 9, 9, 8, 8, 6, 6]","[[3, 5, 4, 3, 6], [6, 6, 2, 6, 3]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[12, 18]",6,30,1,0.056,0.05266666666666667,0.0033333333333333335,"[5, 7, 9, 8, 6]",default,control,1,False,True,5,5,2,2,8245,implicit-mouselab,34,988402,default,222
mouselab,False,"[0, 0, 1, 1]","[[4, 4], [5, 7]]","[[0, 0], [2, 2]]","[21, 9]",12,31,1,0.049,0.04766666666666667,0.0013333333333333333,"[0, 1]",default,control,1,False,True,2,2,2,2,4071,implicit-mouselab,35,993802,default,222
mouselab,False,[],"[[8, 6, 5, 8, 6], [7, 4, 4, 7, 4], [2, 6, 5, 5, 2], [3, 5, 6, 5, 6], [5, 7, 6, 6, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 5, 9, 8, 3]",10,32,3,0.059,0.059,0.0,[],default,default,3,True,True,5,5,5,2,2812,implicit-mouselab,36,999855,default,222
mouselab,False,[],"[[5, 3], [6, 5], [6, 4], [5, 2], [6, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[3, 7, 9, 6, 5]",8,33,0,0.057,0.057,0.0,[],default,default,0,True,True,2,2,5,2,3599,implicit-mouselab,37,1004963,default,222
mouselab,False,"[2, 2, 3, 3]","[[8, 5], [5, 8]]","[[2, 2], [0, 0]]","[13, 17]",4,34,1,0.067,0.06566666666666666,0.0013333333333333333,"[2, 3]",default,control,1,False,True,2,2,2,2,4814,implicit-mouselab,38,1010689,default,222
mouselab,True,[],"[[5, 3, 3, 5, 7], [4, 3, 5, 6, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 24]",18,1,0,0.042,0.042,0.0,[],default,control,4,False,False,5,5,2,2,6851,implicit-mouselab,4,663817,default,223
mouselab,True,"[0, 0, 1, 1, 3, 3, 2, 2, 4, 4, 5, 5, 7, 7, 6, 6, 9, 9, 8, 8]","[[3, 9], [5, 6], [4, 5], [8, 6], [7, 6]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[4, 1, 10, 6, 9]",14,2,1,0.061,0.05433333333333333,0.006666666666666667,"[0, 1, 3, 2, 4, 5, 7, 6, 9, 8]",default,control,1,False,True,2,2,5,2,20517,implicit-mouselab,5,687175,default,223
mouselab,False,"[6, 6, 5, 5, 7, 7, 8, 8, 9, 9]","[[4, 4, 4, 3, 5], [6, 3, 5, 8, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[4, 26]",22,3,3,0.073,0.06966666666666667,0.0033333333333333335,"[6, 5, 7, 8, 9]",default,control,3,False,True,5,5,2,2,17697,implicit-mouselab,7,709011,default,223
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3]","[[6, 2], [3, 6]]","[[0, 0], [0, 0]]","[29, 1]",28,4,0,0.059,0.05633333333333333,0.0026666666666666666,"[0, 1, 2, 3]",default,control,0,False,True,2,2,2,2,12417,implicit-mouselab,8,735362,default,223
mouselab,False,[],"[[1, 5, 2, 5, 2], [5, 7, 3, 3, 6], [4, 3, 6, 5, 7], [6, 5, 1, 7, 3], [2, 5, 5, 2, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 11, 7, 5, 5]",12,5,1,0.053,0.053,0.0,[],default,default,1,True,True,5,5,5,2,4878,implicit-mouselab,9,744268,default,223
