type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,accepted_default,chose_nudge,og_baskets,actual_baskets,num_features,cost,reaction_time,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,False,"[3, 1, 13, 12, 0, 2, 14]","[[5, 4, 2], [4, 8, 7], [4, 4, 3], [6, 5, 7], [5, 5, 7]]","[[0, 0, 0], [0, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0]]","[5, 5, 3, 2, 5]",18.75,17,2,0.103,0.09599999999999999,0.007,"[3, 1, 13, 12, 0, 2, 14]",supersize,post-supersize,2,False,True,2,3,5,1,28024,implicit-mouselab,19,745876,supersize,44
mouselab,False,"[5, 7, 9, 1, 3]","[[4, 2, 7, 7, 8], [6, 5, 4, 7, 6]]","[[1, 0, 1, 0, 1], [0, 1, 0, 1, 0]]","[6, 14]",19.8,18,0,0.108,0.103,0.005,"[5, 7, 9, 1, 3]",supersize,control,3,False,False,5,5,2,1,12959,implicit-mouselab,20,760870,supersize,44
mouselab,False,"[12, 12, 12, 12, 19, 19, 19, 19, 14, 14, 14, 14, 23, 23, 23, 23]","[[5, 4, 2, 3, 4, 4], [4, 4, 6, 6, 4, 5], [3, 2, 4, 3, 6, 2], [1, 6, 5, 4, 4, 6], [6, 9, 7, 2, 3, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [0, 4, 0, 4, 4, 4], [4, 0, 4, 4, 4, 0], [4, 4, 4, 4, 4, 4]]","[3, 1, 7, 6, 3]",18.75,19,1,0.093,0.077,0.016,"[12, 19, 14, 23]",supersize,post-supersize,5,False,False,5,6,5,4,17292,implicit-mouselab,21,780204,supersize,44
mouselab,False,"[0, 2, 4, 8, 6]","[[3, 7, 4, 5, 1], [4, 4, 3, 7, 7]]","[[0, 1, 0, 1, 0], [1, 0, 1, 0, 1]]","[13, 7]",19.8,20,3,0.114,0.109,0.005,"[0, 2, 4, 8, 6]",supersize,control,0,False,False,5,5,2,1,11435,implicit-mouselab,22,793082,supersize,44
mouselab,False,"[4, 5]","[[3, 5, 3], [8, 6, 4]]","[[1, 1, 1], [1, 0, 0]]","[5, 15]",19.8,21,0,0.135,0.133,0.002,"[4, 5]",supersize,pre-supersize,0,False,True,2,3,2,1,5489,implicit-mouselab,23,800311,supersize,44
mouselab,False,"[0, 0, 0, 0, 1, 1, 1, 1]","[[7, 5], [5, 4]]","[[0, 0], [4, 4]]","[18, 2]",19.799999999999997,22,0,0.136,0.128,0.008,"[0, 1]",supersize,control,0,False,True,2,2,2,4,7746,implicit-mouselab,24,809345,supersize,44
mouselab,False,"[2, 2, 2, 2, 3, 3, 3, 3]","[[4, 3], [4, 5], [8, 3], [3, 6], [4, 5]]","[[4, 4], [0, 0], [4, 4], [4, 4], [4, 4]]","[2, 12, 2, 2, 2]",18.75,23,1,0.094,0.086,0.008,"[2, 3]",supersize,control,0,False,False,2,2,5,4,7224,implicit-mouselab,25,818316,supersize,44
mouselab,False,"[3, 3, 3, 3, 4, 4, 4, 4, 4]","[[4, 8, 2], [6, 7, 6]]","[[4, 4, 4], [0, 0, 4]]","[7, 13]",19.8,24,1,0.147,0.13899999999999998,0.008,"[3, 4]",supersize,pre-supersize,2,False,False,2,3,2,4,13199,implicit-mouselab,26,833155,supersize,44
mouselab,True,[],"[[4, 4, 7, 5, 8], [5, 5, 8, 6, 6]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[11, 9]",19.8,1,2,0.149,0.149,0.0,[],supersize,control,4,False,False,5,5,2,4,20964,implicit-mouselab,4,299686,supersize,45
mouselab,True,[],"[[5, 2], [2, 6], [5, 4], [5, 4], [2, 6]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[1, 8, 1, 4, 6]",18.75,2,0,0.058,0.058,0.0,[],supersize,control,0,False,True,2,2,5,1,3436,implicit-mouselab,5,306125,supersize,45
mouselab,False,[],"[[6, 6], [5, 2], [6, 6], [4, 4], [7, 3]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[5, 6, 1, 3, 5]",18.75,5,1,0.075,0.075,0.0,[],supersize,control,0,False,False,2,2,5,1,4607,implicit-mouselab,7,315883,supersize,45
mouselab,False,[],"[[7, 6, 3, 5, 4], [7, 5, 6, 6, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[1, 19]",19.799999999999997,6,4,0.099,0.099,0.0,[],supersize,control,4,False,True,5,5,2,4,7156,implicit-mouselab,8,325924,supersize,45
mouselab,False,[],"[[3, 4, 7, 7, 5], [8, 5, 3, 4, 3], [5, 3, 6, 4, 4], [6, 6, 6, 5, 2], [3, 7, 7, 4, 5]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[9, 2, 5, 2, 2]",18.75,7,1,0.087,0.087,0.0,[],supersize,control,4,False,False,5,5,5,1,7022,implicit-mouselab,9,334415,supersize,45
mouselab,False,[],"[[3, 4, 5], [6, 4, 5], [7, 4, 5], [4, 0, 2], [5, 6, 3]]","[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]","[2, 3, 2, 10, 3]",18.75,8,2,0.064,0.064,0.0,[],supersize,post-supersize,2,False,True,2,3,5,1,18929,implicit-mouselab,10,355419,supersize,45
mouselab,False,[],"[[3, 2, 8, 2, 5], [5, 7, 6, 4, 4], [4, 7, 8, 5, 3], [5, 6, 5, 7, 6], [3, 4, 7, 6, 1]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[3, 4, 3, 8, 2]",18.75,9,0,0.087,0.087,0.0,[],supersize,control,1,False,False,5,5,5,1,2178,implicit-mouselab,11,359611,supersize,45
mouselab,False,[],"[[5, 7, 5], [3, 7, 8]]","[[4, 4, 4], [4, 4, 4]]","[7, 13]",19.8,10,2,0.139,0.139,0.0,[],supersize,post-supersize,2,False,True,2,3,2,4,4024,implicit-mouselab,12,365458,supersize,45
mouselab,False,[],"[[4, 2], [5, 6], [4, 1], [5, 5], [5, 2]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[2, 2, 6, 7, 3]",18.75,11,1,0.063,0.063,0.0,[],supersize,control,1,False,True,2,2,5,1,2847,implicit-mouselab,13,369655,supersize,45
mouselab,False,[],"[[6, 2, 4], [6, 5, 6]]","[[1, 1, 1], [1, 1, 1]]","[10, 10]",19.8,12,1,0.07,0.07,0.0,[],supersize,pre-supersize,2,False,False,2,3,2,1,2661,implicit-mouselab,14,375716,supersize,45
mouselab,False,[],"[[6, 4, 7], [4, 6, 6]]","[[4, 4, 4], [4, 4, 4]]","[13, 7]",19.8,13,2,0.133,0.133,0.0,[],supersize,post-supersize,2,False,True,2,3,2,4,2967,implicit-mouselab,15,380146,supersize,45
mouselab,False,[],"[[7, 6, 7, 7, 4, 6], [5, 5, 2, 4, 2, 6], [4, 4, 3, 8, 6, 5], [6, 6, 5, 4, 9, 3], [5, 8, 4, 4, 3, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 1, 10, 6, 1]",18.75,14,5,0.09,0.09,0.0,[],supersize,post-supersize,5,False,True,5,6,5,4,4378,implicit-mouselab,16,395124,supersize,45
mouselab,False,[],"[[4, 4], [5, 6], [6, 4], [4, 7], [5, 2]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[3, 2, 5, 4, 6]",18.75,15,0,0.098,0.098,0.0,[],supersize,control,0,False,True,2,2,5,1,11433,implicit-mouselab,17,408246,supersize,45
mouselab,False,[],"[[4, 3, 7, 6, 7, 3], [6, 7, 4, 5, 4, 10]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 18]",19.799999999999997,16,3,0.102,0.102,0.0,[],supersize,pre-supersize,1,False,False,5,6,2,4,2814,implicit-mouselab,18,413324,supersize,45
mouselab,False,[],"[[1, 5, 6, 5, 6, 6], [7, 1, 5, 8, 5, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[9, 11]",19.8,17,0,0.086,0.086,0.0,[],supersize,pre-supersize,2,False,False,5,6,2,4,1939,implicit-mouselab,19,417646,supersize,45
mouselab,False,[],"[[5, 5, 5, 5, 2, 4], [6, 2, 4, 7, 4, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[9, 11]",19.8,18,2,0.089,0.089,0.0,[],supersize,pre-supersize,4,False,False,5,6,2,4,1910,implicit-mouselab,20,421306,supersize,45
mouselab,False,[],"[[6, 6], [5, 5]]","[[4, 4], [4, 4]]","[12, 8]",19.8,19,1,0.112,0.112,0.0,[],supersize,control,1,False,True,2,2,2,4,2011,implicit-mouselab,21,424603,supersize,45
mouselab,False,[],"[[7, 3], [5, 6], [5, 5], [5, 6], [6, 4]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[2, 2, 5, 5, 6]",18.75,20,1,0.097,0.097,0.0,[],supersize,control,1,False,True,2,2,5,1,1948,implicit-mouselab,22,431638,supersize,45
mouselab,False,[],"[[5, 8, 3, 5, 6], [7, 5, 6, 3, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[16, 4]",19.8,21,4,0.108,0.108,0.0,[],supersize,control,4,False,True,5,5,2,4,1244,implicit-mouselab,23,434417,supersize,45
mouselab,False,[],"[[7, 7, 5, 3, 3, 4], [7, 8, 6, 4, 4, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[14, 6]",19.8,22,1,0.146,0.146,0.0,[],supersize,pre-supersize,1,False,True,5,6,2,1,1481,implicit-mouselab,24,437280,supersize,45
mouselab,False,[],"[[4, 7, 4, 4, 3, 5], [6, 3, 7, 5, 7, 3], [7, 4, 4, 5, 6, 9], [5, 4, 5, 5, 4, 7], [1, 3, 3, 6, 1, 8]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[3, 5, 6, 4, 2]",18.75,23,5,0.128,0.128,0.0,[],supersize,post-supersize,5,False,True,5,6,5,1,2670,implicit-mouselab,25,441497,supersize,45
mouselab,False,[],"[[6, 4], [5, 5], [4, 5], [6, 5], [5, 2]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[3, 2, 11, 2, 2]",18.75,24,0,0.094,0.094,0.0,[],supersize,control,1,False,False,2,2,5,4,1301,implicit-mouselab,26,445884,supersize,45
