type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,highlight_value,trial_type,trial_index,time_elapsed,highlight_value_check,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,num_highlight_reveals,participant_id,weights_sum
traffic-light-mouselab,False,3,1,[],"[[7, 3, 5, 8, 3], [4, 3, 5, 2, 5], [5, 5, 6, 3, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 18, 4]",8,16,4,1,0.033,0.033,0.0,[],0,5,3,3047,0,98,98,none,False,0,8,traffic-light-mouselab,8,216742,3,0,0,8,0,35,30
traffic-light-mouselab,False,3,1,[],"[[6, 6, 7, 5, 1], [4, 7, 1, 7, 4], [5, 4, 2, 7, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 1, 28]",28,36,5,4,0.011,0.011,0.0,[],0,5,3,5456,0,33,33,none,False,2,28,traffic-light-mouselab,9,224638,1,0,0,28,0,35,30
traffic-light-mouselab,False,3,1,[],"[[7, 6, 7, 4, 3], [4, 10, 8, 7, 2], [4, 2, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 4, 13]",13,12,6,0,0.053,0.053,0.0,[],0,5,3,2968,0,159,159,none,True,0,13,traffic-light-mouselab,10,232102,7,1,0,13,0,35,30
traffic-light-mouselab,False,3,1,[],"[[5, 6, 8, 2, 5], [5, 8, 2, 4, 6], [4, 4, 4, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 1, 11]",1,18,7,2,0.063,0.063,0.0,[],0,5,3,1183,0,190,190,none,True,1,1,traffic-light-mouselab,11,235270,2,0,0,1,0,35,30
traffic-light-mouselab,False,3,1,[],"[[7, 4, 6, 5, 0], [7, 4, 6, 0, 6], [6, 3, 6, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[14, 2, 14]",14,16,8,2,0.06,0.06,0.0,[],0,5,3,1255,0,180,180,none,False,2,14,traffic-light-mouselab,12,239982,6,0,0,14,0,35,30
traffic-light-mouselab,False,3,1,[],"[[5, 6, 5, 7, 6], [5, 5, 5, 4, 10], [3, 6, 4, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 7, 13]",10,6,9,3,0.054,0.054,0.0,[],0,5,3,3407,0,163,163,none,False,0,10,traffic-light-mouselab,13,245462,7,1,0,10,0,35,30
traffic-light-mouselab,False,3,1,[],"[[4, 0, 7, 6, 5], [4, 7, 4, 5, 7], [4, 6, 5, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 13, 9]",9,6,10,4,0.068,0.068,0.0,[],0,5,3,2255,0,203,203,none,True,2,9,traffic-light-mouselab,14,249134,8,1,0,9,0,35,30
traffic-light-mouselab,False,3,1,[],"[[5, 6, 4, 8, 8], [4, 8, 3, 4, 5], [3, 3, 5, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 27, 2]",27,34,11,1,0.076,0.076,0.0,[],0,5,3,1631,0,228,228,none,True,1,27,traffic-light-mouselab,15,254678,8,1,0,27,0,35,30
traffic-light-mouselab,False,3,1,[],"[[3, 5, 3, 5, 3], [3, 6, 4, 3, 6], [5, 2, 5, 5, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[6, 16, 8]",16,12,12,3,0.039,0.039,0.0,[],0,5,3,6087,0,118,118,none,False,1,16,traffic-light-mouselab,16,263534,3,0,0,16,0,35,30
traffic-light-mouselab,False,3,1,[],"[[6, 4, 7, 9, 7], [6, 8, 4, 7, 6], [7, 5, 5, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[5, 20, 5]",20,20,13,0,0.062,0.062,0.0,[],0,5,3,1375,0,185,185,none,False,1,20,traffic-light-mouselab,17,267862,6,0,0,20,0,35,30
traffic-light-mouselab,False,3,1,"[4, 4]","[[3, 5, 6, 6, 5], [5, 1, 4, 3, 3], [2, 1, 4, 8, 5]]","[[3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 4, 23]",23,26,14,4,0.047,0.04633333333333333,0.0006666666666666666,[],0,5,3,7207,2,142,140,none,True,2,23,traffic-light-mouselab,18,280230,5,0,0,23,0,35,30
traffic-light-mouselab,False,3,1,"[3, 8]","[[6, 6, 4, 6, 7], [6, 7, 6, 4, 4], [7, 2, 3, 4, 3]]","[[3, 3, 3, 2, 3], [1, 1, 1, 0, 1], [3, 3, 3, 3, 3]]","[14, 12, 4]",12,12,15,3,0.049,0.04833333333333333,0.0006666666666666666,[8],1,5,3,7559,2,148,146,none,False,1,12,traffic-light-mouselab,19,291198,4,0,1,12,1,35,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 4, 4, 4, 0, 0, 0]","[[6, 4, 6, 8, 4], [5, 5, 7, 4, 5], [7, 4, 7, 3, 6]]","[[0, 0, 3, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 6, 7]",17,14,16,0,0.06,0.056999999999999995,0.003,"[1, 4, 0]",3,5,3,14143,9,181,172,none,True,0,17,traffic-light-mouselab,20,307606,6,0,9,17,3,35,30
traffic-light-mouselab,False,3,1,"[5, 5, 5, 8, 8, 8]","[[3, 3, 4, 7, 3], [2, 7, 4, 6, 8], [2, 7, 4, 7, 4]]","[[3, 3, 3, 3, 3], [0, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[5, 20, 5]",5,20,17,3,0.063,0.061,0.002,"[5, 8]",2,5,3,7495,6,190,184,none,True,2,5,traffic-light-mouselab,21,317102,7,1,0,5,0,35,30
traffic-light-mouselab,False,3,1,"[6, 2, 2, 2, 1, 1, 1]","[[5, 3, 3, 5, 3], [10, 5, 2, 1, 4], [5, 4, 5, 5, 9]]","[[3, 0, 0, 3, 3], [1, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[25, 2, 3]",2,30,18,1,0.032,0.029666666666666668,0.0023333333333333335,"[6, 2, 1]",3,5,3,12319,7,97,90,none,False,1,2,traffic-light-mouselab,22,331822,5,0,1,2,1,35,30
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[5, 6, 8, 4, 4], [6, 9, 3, 5, 6], [5, 6, 3, 4, 5]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 19, 5]",19,18,19,0,0.056,0.055,0.001,[5],1,5,3,6647,3,169,166,none,True,1,19,traffic-light-mouselab,23,340014,6,0,3,19,1,35,30
traffic-light-mouselab,False,3,1,"[9, 9, 9, 7, 7, 7]","[[6, 7, 3, 5, 1], [4, 3, 6, 5, 4], [4, 6, 7, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 0], [3, 3, 3, 3, 3]]","[4, 15, 11]",15,12,20,2,0.06,0.057999999999999996,0.002,"[9, 7]",2,5,3,6023,6,179,173,none,True,1,15,traffic-light-mouselab,24,347510,6,1,6,15,2,35,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[9, 6, 5, 3, 4], [8, 5, 4, 6, 3], [5, 5, 5, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 3, 26]",26,32,21,4,0.056,0.05433333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,6847,5,169,164,none,False,2,26,traffic-light-mouselab,25,355806,6,1,5,26,5,35,30
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[8, 5, 8, 7, 6], [3, 4, 5, 1, 3], [8, 8, 5, 8, 6]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 2, 3]",3,30,22,0,0.077,0.076,0.001,[0],1,5,3,4479,3,230,227,none,True,2,3,traffic-light-mouselab,26,361790,8,1,0,3,0,35,30
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[5, 6, 6, 7, 6], [6, 6, 6, 4, 5], [5, 5, 7, 7, 6]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 2, 3]",25,30,23,2,0.061,0.06,0.001,[2],1,5,3,5255,3,183,180,none,True,0,25,traffic-light-mouselab,27,368742,6,0,3,25,1,35,30
traffic-light-mouselab,False,3,1,"[8, 8, 8, 6, 6, 6]","[[6, 3, 2, 6, 7], [6, 3, 7, 4, 2], [4, 6, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[10, 11, 9]",11,2,24,2,0.041,0.039,0.002,"[8, 6]",2,5,3,6783,6,124,118,none,True,1,11,traffic-light-mouselab,28,377414,7,1,6,11,2,35,30
traffic-light-mouselab,False,3,1,[],"[[8, 4, 5, 5, 5], [7, 1, 3, 6, 2], [5, 6, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 12, 7]",7,6,25,4,0.038,0.038,0.0,[],0,5,3,4255,0,114,114,none,True,2,7,traffic-light-mouselab,29,383030,5,0,0,7,0,35,30
traffic-light-mouselab,False,3,1,"[4, 2, 0, 1, 3, 9, 9, 9, 8, 8, 8]","[[4, 5, 5, 6, 6], [5, 6, 3, 6, 4], [4, 5, 3, 6, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 0, 0], [3, 3, 3, 3, 3]]","[18, 8, 4]",18,16,26,3,0.06,0.05633333333333333,0.0036666666666666666,"[4, 2, 0, 1, 3, 9, 8]",7,5,3,9855,11,180,169,none,False,0,18,traffic-light-mouselab,30,394310,6,1,5,18,5,35,30
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 13, 13, 13, 11, 11, 11]","[[5, 6, 6, 9, 4], [5, 5, 3, 4, 2], [5, 6, 4, 6, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[24, 1, 5]",24,28,27,3,0.083,0.07933333333333334,0.0036666666666666666,"[0, 1, 2, 3, 4, 13, 11]",7,5,3,10919,11,250,239,none,False,0,24,traffic-light-mouselab,31,406462,9,1,5,24,5,35,30
traffic-light-mouselab,False,3,1,"[4, 3, 2, 1, 0, 8, 8, 8, 7, 7, 7, 13, 13, 13, 12, 12, 12]","[[3, 5, 7, 7, 6], [6, 4, 6, 6, 3], [6, 6, 6, 2, 6]]","[[0, 0, 0, 0, 0], [3, 3, 0, 0, 3], [3, 3, 0, 0, 3]]","[22, 3, 5]",22,24,28,2,0.067,0.06133333333333334,0.005666666666666667,"[4, 3, 2, 1, 0, 8, 7, 13, 12]",9,5,3,12216,17,202,185,none,False,0,22,traffic-light-mouselab,32,420118,7,1,5,22,5,35,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 13, 13, 13, 12, 12, 12, 14, 14, 14]","[[6, 5, 9, 5, 7], [7, 3, 5, 6, 5], [4, 0, 2, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 3, 21]",21,22,29,0,0.047,0.042,0.005,"[10, 11, 13, 12, 14]",5,5,3,10543,15,141,126,none,True,2,21,traffic-light-mouselab,33,432022,4,1,15,21,5,35,30
traffic-light-mouselab,False,3,1,"[10, 10, 11, 12, 13, 14, 5, 5, 5]","[[6, 4, 3, 6, 5], [6, 7, 4, 5, 3], [7, 3, 6, 4, 6]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 14, 6]",6,8,30,0,0.062,0.059333333333333335,0.0026666666666666666,"[10, 11, 12, 13, 14, 5]",6,5,3,9831,8,186,178,none,False,2,6,traffic-light-mouselab,34,442838,7,1,6,6,5,35,30
traffic-light-mouselab,True,3,1,[],"[[3, 6, 5, 3, 7], [7, 4, 5, 4, 6], [6, 5, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 20, 4]",6,20,1,2,0.053,0.053,0.0,[],0,5,3,2909,0,158,158,none,True,0,6,traffic-light-mouselab,4,642341,5,0,0,6,0,36,30
traffic-light-mouselab,True,3,1,[],"[[5, 3, 3, 4, 5], [6, 7, 2, 8, 7], [0, 6, 6, 3, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[8, 5, 17]",5,14,2,4,0.048,0.048,0.0,[],0,5,3,6908,0,143,143,none,False,1,5,traffic-light-mouselab,5,663069,7,0,0,5,0,36,30
traffic-light-mouselab,False,3,1,[],"[[4, 7, 2, 2, 9], [1, 5, 5, 4, 5], [2, 8, 5, 7, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 4, 12]",12,12,3,0,0.028,0.028,0.0,[],0,5,3,2051,0,84,84,none,True,2,12,traffic-light-mouselab,7,672694,2,0,0,12,0,36,30
traffic-light-mouselab,False,3,1,[],"[[5, 6, 5, 5, 4], [4, 1, 3, 7, 8], [5, 3, 9, 7, 0]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 4, 19]",4,18,4,3,0.065,0.065,0.0,[],0,5,3,2061,0,196,196,none,True,1,4,traffic-light-mouselab,8,678775,7,0,0,4,0,36,30
traffic-light-mouselab,False,3,1,[],"[[6, 3, 6, 5, 6], [3, 4, 7, 6, 4], [7, 5, 5, 6, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 14, 15]",1,18,5,2,0.06,0.06,0.0,[],0,5,3,1394,0,179,179,none,False,0,1,traffic-light-mouselab,9,682539,6,1,0,1,0,36,30
traffic-light-mouselab,False,3,1,[],"[[5, 5, 5, 5, 8], [5, 9, 6, 7, 2], [5, 4, 3, 7, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 13, 16]",16,18,6,4,0.054,0.054,0.0,[],0,5,3,1373,0,162,162,none,True,2,16,traffic-light-mouselab,10,686263,8,1,0,16,0,36,30
traffic-light-mouselab,False,3,1,[],"[[6, 5, 3, 4, 5], [7, 4, 8, 7, 3], [7, 4, 10, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[3, 12, 15]",15,14,7,1,0.041,0.041,0.0,[],0,5,3,2487,0,123,123,none,False,2,15,traffic-light-mouselab,11,690655,4,0,0,15,0,36,30
traffic-light-mouselab,False,3,1,[],"[[4, 5, 6, 4, 5], [7, 5, 7, 6, 8], [5, 0, 5, 7, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 22, 3]",5,24,8,3,0.058,0.058,0.0,[],0,5,3,3508,0,173,173,none,False,0,5,traffic-light-mouselab,12,695361,4,0,0,5,0,36,30
traffic-light-mouselab,False,3,1,[],"[[8, 5, 5, 9, 7], [6, 4, 7, 4, 4], [5, 6, 2, 4, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[5, 11, 14]",11,10,9,1,0.051,0.051,0.0,[],0,5,3,2728,0,153,153,none,False,1,11,traffic-light-mouselab,13,699681,4,0,0,11,0,36,30
traffic-light-mouselab,False,3,1,[],"[[6, 7, 5, 5, 3], [5, 5, 7, 5, 6], [7, 5, 4, 3, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 6, 18]",18,16,10,2,0.048,0.048,0.0,[],0,5,3,4399,0,144,144,none,True,2,18,traffic-light-mouselab,14,705529,4,0,0,18,0,36,30
traffic-light-mouselab,False,3,1,[],"[[3, 3, 0, 5, 5], [2, 5, 5, 9, 6], [6, 7, 7, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 6, 23]",23,26,11,4,0.052,0.052,0.0,[],0,5,3,2173,0,156,156,none,False,2,23,traffic-light-mouselab,15,713785,5,0,0,23,0,36,30
traffic-light-mouselab,False,3,1,[],"[[3, 7, 4, 6, 6], [6, 3, 2, 6, 4], [5, 2, 5, 9, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 21, 6]",6,22,12,0,0.055,0.055,0.0,[],0,5,3,6149,0,165,165,none,True,2,6,traffic-light-mouselab,16,722801,5,0,0,6,0,36,30
traffic-light-mouselab,False,3,1,[],"[[6, 5, 5, 4, 3], [2, 4, 3, 4, 5], [4, 5, 7, 7, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[3, 21, 6]",21,22,13,3,0.046,0.046,0.0,[],0,5,3,3761,0,138,138,none,False,1,21,traffic-light-mouselab,17,728113,4,0,0,21,0,36,30
traffic-light-mouselab,False,3,1,[],"[[4, 9, 4, 6, 5], [5, 5, 8, 7, 3], [8, 6, 6, 3, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[8, 15, 7]",7,10,14,4,0.031,0.031,0.0,[],0,5,3,1373,0,92,92,none,False,2,7,traffic-light-mouselab,18,731533,1,0,0,7,0,36,30
traffic-light-mouselab,False,3,1,[],"[[4, 3, 2, 4, 4], [5, 3, 0, 6, 6], [3, 5, 5, 4, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 10, 1]",19,18,15,1,0.031,0.031,0.0,[],0,5,3,1182,0,92,92,none,False,0,19,traffic-light-mouselab,19,734570,3,0,0,19,0,36,30
traffic-light-mouselab,False,3,1,[],"[[4, 3, 7, 1, 3], [5, 6, 2, 6, 4], [4, 6, 5, 6, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 27, 1]",27,34,16,3,0.057,0.057,0.0,[],0,5,3,1657,0,170,170,none,False,1,27,traffic-light-mouselab,20,738476,6,1,0,27,0,36,30
traffic-light-mouselab,False,3,1,"[0, 0]","[[7, 6, 5, 5, 6], [6, 5, 4, 6, 4], [7, 5, 6, 6, 5]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 4, 2]",24,28,17,0,0.069,0.06833333333333334,0.0006666666666666666,[],0,5,3,8954,2,206,204,none,True,0,24,traffic-light-mouselab,21,750550,7,1,2,24,0,36,30
traffic-light-mouselab,False,3,1,[],"[[2, 5, 6, 5, 4], [5, 7, 5, 3, 4], [3, 4, 3, 4, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 15, 5]",10,10,18,1,0.058,0.058,0.0,[],0,5,3,2275,0,175,175,none,True,0,10,traffic-light-mouselab,22,754214,5,0,0,10,0,36,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12]","[[5, 2, 4, 8, 6], [4, 9, 2, 6, 4], [2, 3, 3, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[7, 1, 22]",22,24,19,2,0.032,0.03,0.002,"[10, 12]",2,5,3,10493,6,96,90,none,True,2,22,traffic-light-mouselab,23,767785,3,0,6,22,2,36,30
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[3, 6, 4, 4, 4], [5, 5, 5, 3, 6], [8, 4, 5, 5, 5]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 22, 2]",2,24,20,2,0.048,0.047,0.001,[2],1,5,3,9207,3,144,141,none,True,2,2,traffic-light-mouselab,24,778909,5,0,0,2,0,36,30
traffic-light-mouselab,False,3,1,"[8, 8, 8]","[[7, 7, 7, 3, 7], [3, 8, 0, 5, 4], [6, 6, 5, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[2, 26, 2]",26,32,21,3,0.048,0.047,0.001,[8],1,5,3,4987,3,144,141,none,True,1,26,traffic-light-mouselab,25,785487,5,0,3,26,1,36,30
traffic-light-mouselab,False,3,1,"[7, 8]","[[6, 4, 7, 5, 7], [5, 7, 4, 2, 7], [7, 5, 8, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 0, 0, 1], [3, 3, 3, 3, 3]]","[11, 13, 6]",13,8,22,2,0.059,0.05833333333333333,0.0006666666666666666,"[7, 8]",2,5,3,5564,2,177,175,none,False,1,13,traffic-light-mouselab,26,792238,4,0,2,13,2,36,30
traffic-light-mouselab,False,3,1,[],"[[5, 8, 4, 4, 6], [7, 6, 7, 4, 8], [4, 3, 4, 3, 2]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 5, 16]",9,12,23,0,0.048,0.048,0.0,[],0,5,3,1161,0,144,144,none,False,0,9,traffic-light-mouselab,27,794536,5,0,0,9,0,36,30
traffic-light-mouselab,False,3,1,[],"[[4, 5, 6, 6, 5], [8, 5, 5, 6, 6], [7, 3, 7, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 3, 25]",25,30,24,3,0.043,0.043,0.0,[],0,5,3,1152,0,130,130,none,False,2,25,traffic-light-mouselab,28,797916,4,0,0,25,0,36,30
traffic-light-mouselab,False,3,1,[],"[[6, 3, 5, 7, 6], [6, 6, 3, 7, 8], [3, 4, 5, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 1, 28]",28,36,25,4,0.042,0.042,0.0,[],0,5,3,1637,0,126,126,none,True,2,28,traffic-light-mouselab,29,801914,4,0,0,28,0,36,30
traffic-light-mouselab,False,3,1,[],"[[7, 7, 7, 3, 6], [3, 3, 2, 3, 4], [7, 4, 7, 2, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 3, 13]",14,14,26,0,0.066,0.066,0.0,[],0,5,3,1809,0,198,198,none,True,0,14,traffic-light-mouselab,30,806529,7,1,0,14,0,36,30
traffic-light-mouselab,False,3,1,[],"[[5, 3, 6, 3, 5], [4, 2, 6, 6, 4], [5, 4, 4, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[6, 7, 17]",17,14,27,1,0.033,0.033,0.0,[],0,5,3,1485,0,100,100,none,False,2,17,traffic-light-mouselab,31,809656,4,0,0,17,0,36,30
traffic-light-mouselab,False,3,1,[],"[[2, 4, 5, 3, 7], [5, 3, 8, 4, 5], [6, 6, 4, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 1, 9]",20,20,28,3,0.03,0.03,0.0,[],0,5,3,1283,0,91,91,none,True,0,20,traffic-light-mouselab,32,813148,3,0,0,20,0,36,30
traffic-light-mouselab,False,3,1,[],"[[3, 9, 3, 9, 6], [4, 6, 8, 5, 5], [7, 4, 5, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[19, 8, 3]",3,18,29,4,0.058,0.058,0.0,[],0,5,3,2831,0,175,175,none,False,2,3,traffic-light-mouselab,33,817682,7,1,0,3,0,36,30
traffic-light-mouselab,False,3,1,[],"[[4, 3, 3, 5, 4], [5, 5, 5, 7, 4], [4, 2, 6, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 7, 15]",8,10,30,1,0.03,0.03,0.0,[],0,5,3,1940,0,89,89,none,True,0,8,traffic-light-mouselab,34,823623,3,0,0,8,0,36,30
traffic-light-mouselab,True,3,1,[],"[[6, 4, 5, 4, 3], [4, 5, 5, 3, 3], [7, 4, 4, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[8, 5, 17]",5,14,1,1,0.042,0.042,0.0,[],0,5,3,2818,0,125,125,none,False,1,5,traffic-light-mouselab,4,221673,5,1,0,5,0,37,30
traffic-light-mouselab,True,3,1,[],"[[7, 6, 7, 3, 3], [5, 2, 5, 2, 6], [5, 4, 4, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 24, 1]",1,28,2,4,0.055,0.055,0.0,[],0,5,3,3568,0,164,164,none,True,2,1,traffic-light-mouselab,5,227673,5,1,0,1,0,37,30
traffic-light-mouselab,False,3,1,[],"[[7, 3, 5, 8, 5], [5, 6, 3, 6, 3], [5, 4, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 6, 20]",20,20,3,1,0.043,0.043,0.0,[],0,5,3,2878,0,128,128,none,True,2,20,traffic-light-mouselab,7,235223,4,0,0,20,0,37,30
traffic-light-mouselab,False,3,1,[],"[[7, 3, 6, 6, 7], [3, 8, 5, 5, 6], [3, 3, 5, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 10, 8]",10,4,4,0,0.046,0.046,0.0,[],0,5,3,3726,0,138,138,none,True,1,10,traffic-light-mouselab,8,241059,3,0,0,10,0,37,30
traffic-light-mouselab,False,3,1,[],"[[1, 4, 4, 6, 6], [6, 6, 4, 2, 5], [7, 2, 2, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 1, 5]",24,28,5,4,0.06,0.06,0.0,[],0,5,3,1473,0,179,179,none,True,0,24,traffic-light-mouselab,9,244773,6,1,0,24,0,37,30
traffic-light-mouselab,False,3,1,[],"[[6, 2, 4, 5, 6], [4, 4, 7, 6, 7], [4, 3, 1, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 2, 26]",26,32,6,4,0.043,0.043,0.0,[],0,5,3,1409,0,130,130,none,True,2,26,traffic-light-mouselab,10,248044,4,1,0,26,0,37,30
traffic-light-mouselab,False,3,1,[],"[[4, 4, 8, 5, 4], [4, 3, 5, 5, 8], [8, 5, 6, 1, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 18, 9]",18,16,7,3,0.038,0.038,0.0,[],0,5,3,1643,0,114,114,none,True,1,18,traffic-light-mouselab,11,251912,5,0,0,18,0,37,30
traffic-light-mouselab,False,3,1,[],"[[4, 5, 6, 5, 6], [5, 6, 6, 9, 2], [5, 5, 7, 6, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 4, 7]",19,18,8,2,0.062,0.062,0.0,[],0,5,3,3069,0,187,187,none,False,0,19,traffic-light-mouselab,12,256928,6,1,0,19,0,37,30
