type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[9, 4, 7, 4, 5], [3, 5, 3, 6, 5], [9, 6, 5, 5, 8]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 4, 10]",4,12,30,0,0.082,0.081,0.001,[0],1,5,3,3257,3,246,243,none,True,1,traffic-light-mouselab,34,456006,3,0,0,0,51
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[5, 4, 5, 3, 4], [7, 4, 4, 6, 4], [8, 7, 4, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[4, 13, 13]",13,12,31,0,0.072,0.071,0.001,[10],1,5,3,5385,3,215,212,none,True,2,traffic-light-mouselab,35,462702,8,1,3,1,51
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6]","[[4, 3, 2, 2, 5], [4, 6, 4, 3, 5], [2, 8, 5, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 19, 7]",7,18,32,1,0.061,0.059,0.002,"[5, 6]",2,5,3,5750,6,182,176,none,True,2,traffic-light-mouselab,36,469622,8,1,0,0,51
traffic-light-mouselab,True,3,1,"[11, 12, 13]","[[4, 8, 7, 4, 8], [3, 5, 4, 4, 6], [7, 3, 2, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 0, 0, 1]]","[2, 8, 20]",20,20,1,3,0.053,0.052,0.001,"[11, 12, 13]",3,5,3,9426,3,160,157,none,False,2,traffic-light-mouselab,4,151774,6,0,3,3,52
traffic-light-mouselab,True,3,1,"[0, 0, 0, 2, 2, 2, 3, 3, 3]","[[4, 5, 5, 3, 3], [5, 5, 6, 1, 6], [7, 4, 5, 5, 3]]","[[0, 3, 0, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 3, 12]",3,14,2,2,0.051,0.047999999999999994,0.003,"[0, 2, 3]",3,5,3,8074,9,153,144,none,True,1,traffic-light-mouselab,5,161146,6,1,0,0,52
traffic-light-mouselab,False,3,1,"[11, 13]","[[9, 6, 7, 7, 5], [6, 5, 6, 5, 6], [4, 4, 3, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 1]]","[11, 2, 17]",17,16,3,3,0.069,0.06833333333333334,0.0006666666666666666,"[11, 13]",2,5,3,3825,2,206,204,none,False,2,traffic-light-mouselab,7,169850,7,1,2,2,52
traffic-light-mouselab,False,3,1,"[10, 12, 11, 13, 14]","[[8, 6, 4, 3, 5], [4, 7, 7, 8, 3], [5, 1, 4, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[15, 7, 8]",8,10,4,4,0.048,0.04633333333333334,0.0016666666666666668,"[10, 12, 11, 13, 14]",5,5,3,5943,5,144,139,none,False,2,traffic-light-mouselab,8,177026,6,1,5,5,52
traffic-light-mouselab,False,3,1,[],"[[6, 4, 4, 6, 6], [5, 4, 3, 5, 5], [6, 9, 2, 9, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 9, 3]",3,16,5,0,0.057,0.057,0.0,[],0,5,3,4391,0,171,171,none,True,2,traffic-light-mouselab,9,182946,6,0,0,0,52
traffic-light-mouselab,False,3,1,[6],"[[6, 6, 10, 6, 6], [3, 7, 4, 5, 6], [5, 2, 5, 7, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[4, 21, 5]",21,22,6,1,0.06,0.059666666666666666,0.0003333333333333333,[6],1,5,3,3091,1,181,180,none,False,1,traffic-light-mouselab,10,187498,7,1,1,1,52
traffic-light-mouselab,False,3,1,[],"[[4, 4, 5, 5, 5], [5, 4, 5, 4, 9], [4, 4, 3, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 6, 22]",2,24,7,2,0.035,0.035,0.0,[],0,5,3,2127,0,106,106,none,True,0,traffic-light-mouselab,11,190894,5,1,0,0,52
traffic-light-mouselab,False,3,1,[2],"[[4, 5, 6, 5, 6], [9, 7, 6, 5, 5], [3, 1, 5, 2, 5]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 19, 2]",9,18,8,2,0.059,0.058666666666666666,0.0003333333333333333,[2],1,5,3,2339,1,178,177,none,False,0,traffic-light-mouselab,12,194499,6,1,1,1,52
traffic-light-mouselab,False,3,1,"[3, 1]","[[5, 9, 7, 3, 3], [6, 7, 7, 5, 6], [5, 3, 5, 4, 2]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 8, 15]",7,10,9,1,0.055,0.05433333333333333,0.0006666666666666666,"[3, 1]",2,5,3,3698,2,164,162,none,False,0,traffic-light-mouselab,13,199450,9,1,2,2,52
traffic-light-mouselab,False,3,1,[],"[[6, 4, 5, 7, 5], [5, 3, 3, 8, 7], [5, 5, 4, 2, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 20, 3]",3,20,10,1,0.034,0.034,0.0,[],0,5,3,2023,0,103,103,none,True,2,traffic-light-mouselab,14,202630,5,1,0,0,52
traffic-light-mouselab,False,3,1,"[12, 14]","[[3, 3, 6, 6, 1], [6, 4, 8, 6, 6], [5, 4, 1, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 0, 1, 0]]","[10, 9, 11]",11,2,11,4,0.047,0.04633333333333333,0.0006666666666666666,"[12, 14]",2,5,3,2851,2,141,139,none,False,2,traffic-light-mouselab,15,206794,7,1,2,2,52
traffic-light-mouselab,False,3,1,[],"[[7, 3, 5, 5, 5], [5, 3, 4, 5, 5], [2, 5, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 5, 14]",14,10,12,0,0.043,0.043,0.0,[],0,5,3,2259,0,130,130,none,True,2,traffic-light-mouselab,16,210126,2,0,0,0,52
traffic-light-mouselab,False,3,1,[1],"[[6, 5, 5, 6, 7], [5, 2, 5, 5, 6], [8, 4, 5, 5, 3]]","[[1, 0, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 13, 5]",12,10,13,1,0.035,0.03466666666666667,0.0003333333333333333,[1],1,5,3,2643,1,106,105,none,False,0,traffic-light-mouselab,17,213910,5,0,1,1,52
traffic-light-mouselab,False,3,1,[2],"[[6, 6, 7, 4, 7], [7, 5, 3, 5, 3], [4, 10, 5, 6, 4]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 16, 8]",6,12,14,2,0.043,0.042666666666666665,0.0003333333333333333,[2],1,5,3,1951,1,130,129,none,False,0,traffic-light-mouselab,18,216954,7,1,1,1,52
traffic-light-mouselab,False,3,1,[3],"[[3, 1, 8, 5, 2], [4, 4, 3, 1, 7], [4, 2, 7, 10, 4]]","[[1, 1, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[22, 2, 6]",22,24,15,3,0.057,0.05666666666666667,0.0003333333333333333,[3],1,5,3,2863,1,172,171,none,False,0,traffic-light-mouselab,19,221038,5,0,1,1,52
traffic-light-mouselab,False,3,1,[],"[[4, 2, 5, 6, 3], [2, 3, 8, 5, 8], [0, 4, 7, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 20, 2]",2,20,16,1,0.028,0.028,0.0,[],0,5,3,1312,0,84,84,none,True,2,traffic-light-mouselab,20,223491,4,0,0,0,52
traffic-light-mouselab,False,3,1,[],"[[4, 10, 4, 8, 8], [9, 5, 7, 4, 6], [8, 4, 5, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",1,36,17,3,0.078,0.078,0.0,[],0,5,3,1007,0,233,233,none,True,1,traffic-light-mouselab,21,225666,4,0,0,0,52
traffic-light-mouselab,False,3,1,[],"[[3, 8, 6, 6, 4], [6, 4, 5, 3, 2], [4, 5, 3, 3, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 5, 15]",15,10,18,3,0.04,0.04,0.0,[],0,5,3,1283,0,120,120,none,True,2,traffic-light-mouselab,22,228118,3,0,0,0,52
traffic-light-mouselab,False,3,1,"[9, 6]","[[4, 6, 6, 7, 7], [4, 5, 6, 4, 3], [7, 4, 5, 6, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 0], [3, 3, 3, 3, 3]]","[10, 15, 5]",15,10,19,1,0.052,0.05133333333333333,0.0006666666666666666,"[9, 6]",2,5,3,3155,2,155,153,none,False,1,traffic-light-mouselab,23,232398,5,0,2,2,52
traffic-light-mouselab,False,3,1,[12],"[[5, 4, 7, 4, 7], [2, 1, 2, 3, 4], [3, 1, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 0, 1, 1]]","[9, 12, 9]",9,4,20,0,0.032,0.03166666666666667,0.0003333333333333333,[12],1,5,3,2939,1,96,95,none,False,2,traffic-light-mouselab,24,236498,3,0,1,1,52
traffic-light-mouselab,False,3,1,[],"[[4, 5, 1, 6, 5], [1, 6, 6, 6, 9], [5, 6, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 3, 9]",18,16,21,3,0.06,0.06,0.0,[],0,5,3,2027,0,180,180,none,True,0,traffic-light-mouselab,25,239998,6,1,0,0,52
traffic-light-mouselab,False,3,1,[],"[[4, 6, 6, 7, 0], [6, 4, 5, 3, 6], [4, 5, 6, 2, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",18,16,22,2,0.054,0.054,0.0,[],0,5,3,1755,0,162,162,none,True,1,traffic-light-mouselab,26,243034,5,0,0,0,52
traffic-light-mouselab,False,3,1,[],"[[2, 1, 6, 6, 6], [6, 5, 6, 6, 5], [5, 2, 6, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 10, 15]",10,10,23,2,0.06,0.06,0.0,[],0,5,3,2202,0,180,180,none,True,1,traffic-light-mouselab,27,246518,6,1,0,0,52
traffic-light-mouselab,False,3,1,[],"[[3, 5, 4, 6, 5], [5, 7, 5, 6, 4], [5, 3, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 8, 8]",8,8,24,2,0.043,0.043,0.0,[],0,5,3,1219,0,128,128,none,True,1,traffic-light-mouselab,28,248874,5,0,0,0,52
traffic-light-mouselab,False,3,1,[],"[[6, 6, 7, 5, 5], [6, 3, 7, 5, 6], [5, 4, 2, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 3, 9]",9,16,25,4,0.051,0.051,0.0,[],0,5,3,879,0,153,153,none,True,2,traffic-light-mouselab,29,250910,5,1,0,0,52
traffic-light-mouselab,False,3,1,[1],"[[3, 5, 6, 3, 4], [5, 6, 3, 3, 4], [1, 4, 4, 8, 6]]","[[1, 0, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 14, 11]",5,10,26,1,0.051,0.050666666666666665,0.0003333333333333333,[1],1,5,3,2031,1,153,152,none,False,0,traffic-light-mouselab,30,254050,5,0,1,1,52
traffic-light-mouselab,False,3,1,[],"[[5, 7, 6, 8, 6], [2, 6, 7, 6, 6], [4, 6, 4, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 14, 14]",2,16,27,2,0.055,0.055,0.0,[],0,5,3,1224,0,166,166,none,True,0,traffic-light-mouselab,31,256591,6,0,0,0,52
traffic-light-mouselab,False,3,1,[5],"[[3, 7, 4, 6, 7], [5, 5, 7, 7, 4], [4, 8, 5, 5, 4]]","[[3, 3, 3, 3, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[16, 3, 11]",3,14,28,0,0.036,0.035666666666666666,0.0003333333333333333,[5],1,5,3,2030,1,107,106,none,False,1,traffic-light-mouselab,32,259778,5,0,1,1,52
traffic-light-mouselab,False,3,1,[],"[[7, 5, 5, 6, 7], [9, 6, 4, 4, 2], [6, 4, 8, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 8, 10]",12,4,29,0,0.072,0.072,0.0,[],0,5,3,1791,0,216,216,none,True,0,traffic-light-mouselab,33,263630,7,1,0,0,52
traffic-light-mouselab,False,3,1,[],"[[3, 6, 8, 6, 4], [8, 3, 4, 6, 2], [6, 5, 7, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 3, 13]",3,14,30,0,0.048,0.048,0.0,[],0,5,3,1223,0,144,144,none,True,1,traffic-light-mouselab,34,265914,8,1,0,0,52
traffic-light-mouselab,False,3,1,[7],"[[1, 6, 6, 6, 7], [8, 5, 3, 4, 5], [6, 3, 5, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[12, 11, 7]",11,6,31,3,0.05,0.04966666666666667,0.0003333333333333333,[7],1,5,3,2403,1,151,150,none,False,1,traffic-light-mouselab,35,269470,4,0,1,1,52
traffic-light-mouselab,False,3,1,[8],"[[3, 4, 5, 6, 4], [6, 5, 6, 7, 6], [6, 5, 2, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 0, 1], [3, 3, 3, 3, 3]]","[23, 4, 3]",4,26,32,3,0.059,0.058666666666666666,0.0003333333333333333,[8],1,5,3,2051,1,178,177,none,False,1,traffic-light-mouselab,36,272562,7,1,1,1,52
traffic-light-mouselab,True,3,1,"[0, 0, 0, 5, 5, 5, 6, 6, 6, 1, 1, 1, 11, 11, 11]","[[8, 4, 4, 7, 6], [5, 9, 6, 5, 3], [4, 2, 5, 6, 2]]","[[0, 0, 3, 3, 3], [0, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[1, 23, 6]",23,26,1,1,0.074,0.06899999999999999,0.005,"[0, 5, 6, 1, 11]",5,5,3,21042,15,223,208,none,True,1,traffic-light-mouselab,4,503156,9,1,6,2,53
traffic-light-mouselab,True,3,1,"[6, 6, 6, 7, 7, 7, 5, 5, 5, 8, 8, 8, 9, 9, 9, 3, 3, 13, 13, 13]","[[7, 3, 5, 5, 5], [5, 5, 5, 6, 4], [1, 7, 4, 6, 3]]","[[1, 1, 1, 0, 1], [0, 0, 0, 0, 0], [3, 3, 3, 0, 3]]","[27, 1, 2]",27,34,2,3,0.051,0.04466666666666666,0.006333333333333333,"[6, 7, 5, 8, 9, 3, 13]",7,5,3,11421,19,153,134,none,False,0,traffic-light-mouselab,5,522019,5,0,2,1,53
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 6, 6, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 14, 14, 14, 4, 4, 4]","[[6, 7, 4, 4, 3], [5, 3, 4, 4, 5], [4, 2, 4, 3, 7]]","[[3, 3, 3, 3, 0], [0, 0, 0, 0, 0], [0, 3, 3, 3, 0]]","[4, 17, 9]",4,14,3,4,0.053,0.045,0.008,"[5, 7, 6, 8, 9, 10, 14, 4]",8,5,3,17128,24,160,136,none,True,0,traffic-light-mouselab,7,546402,3,0,3,1,53
traffic-light-mouselab,False,3,1,"[5, 5, 6, 7, 11, 11, 11, 1, 1, 1]","[[7, 2, 5, 5, 9], [3, 7, 3, 6, 7], [3, 5, 7, 6, 8]]","[[3, 0, 3, 3, 3], [0, 0, 0, 1, 1], [3, 0, 3, 3, 3]]","[10, 19, 1]",19,18,4,1,0.053,0.049999999999999996,0.003,"[5, 6, 7, 11, 1]",5,5,3,10455,9,158,149,none,False,1,traffic-light-mouselab,8,559067,7,1,4,3,53
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7, 2, 2, 2, 12, 12]","[[7, 7, 6, 5, 6], [3, 5, 9, 5, 10], [5, 1, 7, 8, 3]]","[[3, 3, 0, 3, 3], [0, 3, 0, 3, 3], [1, 1, 0, 1, 1]]","[4, 21, 5]",5,22,5,2,0.083,0.07966666666666668,0.0033333333333333335,"[5, 7, 2, 12]",4,5,3,7872,10,248,238,none,False,2,traffic-light-mouselab,9,568768,7,0,2,1,53
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13, 14, 14, 14, 4, 4, 9, 9, 9]","[[8, 5, 4, 6, 6], [7, 8, 5, 7, 6], [7, 2, 4, 3, 6]]","[[1, 1, 1, 1, 0], [3, 3, 3, 3, 0], [3, 0, 3, 0, 0]]","[3, 4, 23]",3,26,6,4,0.06,0.05566666666666666,0.004333333333333333,"[11, 13, 14, 4, 9]",5,5,3,9946,13,180,167,none,False,0,traffic-light-mouselab,10,580385,6,0,2,1,53
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 1, 1, 6, 6, 6]","[[6, 9, 1, 5, 8], [3, 0, 8, 9, 5], [5, 6, 5, 5, 4]]","[[1, 0, 1, 1, 1], [3, 0, 3, 3, 3], [0, 0, 3, 3, 3]]","[4, 10, 16]",4,12,7,1,0.044,0.04066666666666666,0.0033333333333333335,"[10, 11, 1, 6]",4,5,3,7851,10,132,122,none,False,0,traffic-light-mouselab,11,592128,9,1,2,1,53
traffic-light-mouselab,False,3,1,"[1, 1, 1, 2, 2, 2, 0, 0, 0, 5, 10, 10, 10]","[[9, 5, 4, 6, 3], [3, 5, 5, 4, 6], [3, 8, 5, 5, 8]]","[[0, 0, 0, 3, 3], [0, 1, 1, 1, 1], [0, 3, 3, 3, 3]]","[28, 1, 1]",1,36,8,0,0.086,0.08166666666666667,0.004333333333333333,"[1, 2, 0, 5, 10]",5,5,3,8726,13,258,245,none,False,1,traffic-light-mouselab,12,602163,3,0,1,1,53
traffic-light-mouselab,False,3,1,"[12, 12, 12, 13, 13, 13, 11, 11, 11, 14, 14, 14, 10, 10, 10, 9, 4, 4, 4, 0, 0, 0, 9, 9]","[[4, 2, 5, 7, 6], [6, 4, 2, 8, 6], [6, 3, 3, 5, 6]]","[[0, 3, 3, 3, 0], [3, 3, 3, 3, 0], [0, 0, 0, 0, 0]]","[6, 4, 20]",20,20,9,4,0.06,0.052,0.008,"[12, 13, 11, 14, 10, 4, 0, 9]",8,5,3,15980,24,180,156,none,True,2,traffic-light-mouselab,13,619309,6,1,15,5,53
traffic-light-mouselab,False,3,1,"[0, 0, 0, 4, 4, 4, 2, 2, 2, 1, 1, 1, 3, 3, 3, 8, 8, 8, 13, 13, 13]","[[6, 4, 6, 9, 5], [4, 6, 5, 5, 5], [4, 3, 3, 8, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 0, 3], [3, 3, 3, 0, 3]]","[25, 3, 2]",25,30,10,3,0.085,0.078,0.007,"[0, 4, 2, 1, 3, 8, 13]",7,5,3,12794,21,256,235,none,True,0,traffic-light-mouselab,14,633397,9,1,15,5,53
traffic-light-mouselab,False,3,1,"[7, 7, 7, 12, 12, 2, 2, 2]","[[5, 5, 8, 5, 5], [6, 8, 9, 7, 3], [6, 7, 7, 8, 5]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [1, 1, 0, 1, 1]]","[5, 24, 1]",1,28,11,2,0.088,0.08566666666666665,0.0023333333333333335,"[7, 12, 2]",3,5,3,5447,7,263,256,none,False,2,traffic-light-mouselab,15,640498,7,0,2,1,53
traffic-light-mouselab,False,3,1,"[7, 7, 7, 8, 8, 8, 6, 6, 6, 9, 9, 9, 5, 5, 5, 10, 10, 10, 0, 0, 0]","[[4, 7, 5, 3, 7], [7, 3, 5, 5, 4], [8, 7, 7, 5, 4]]","[[0, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[2, 23, 5]",23,26,12,0,0.07,0.063,0.007,"[7, 8, 6, 9, 5, 10, 0]",7,5,3,10493,21,209,188,none,True,1,traffic-light-mouselab,16,651999,7,1,15,5,53
traffic-light-mouselab,False,3,1,"[7, 8, 9, 6, 5, 4, 4, 4, 14, 14, 14]","[[6, 5, 6, 5, 6], [6, 1, 5, 5, 7], [3, 9, 9, 5, 5]]","[[3, 3, 3, 3, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 0]]","[7, 19, 4]",19,18,13,4,0.065,0.06133333333333334,0.0036666666666666666,"[7, 8, 9, 6, 5, 4, 14]",7,5,3,7874,11,195,184,none,False,1,traffic-light-mouselab,17,661470,7,1,5,5,53
traffic-light-mouselab,False,3,1,"[12, 12, 12, 13, 13, 13, 11, 11, 11, 14, 14, 14, 8, 8, 8, 3, 3, 3]","[[6, 8, 5, 6, 6], [5, 5, 6, 6, 6], [5, 3, 6, 6, 5]]","[[3, 3, 3, 0, 3], [3, 3, 3, 0, 3], [3, 0, 0, 0, 0]]","[8, 1, 21]",21,22,14,3,0.06,0.054,0.006,"[12, 13, 11, 14, 8, 3]",6,5,3,8931,18,180,162,none,True,2,traffic-light-mouselab,18,671475,6,1,12,4,53
traffic-light-mouselab,False,3,1,"[7, 7, 7, 8, 2, 2, 2, 12, 12, 12]","[[5, 6, 5, 6, 3], [4, 5, 8, 8, 4], [3, 7, 7, 4, 6]]","[[3, 3, 0, 3, 3], [3, 3, 0, 2, 3], [3, 3, 0, 3, 3]]","[12, 16, 2]",16,16,15,2,0.067,0.06366666666666668,0.0033333333333333335,"[7, 2, 12]",3,5,3,6196,10,202,192,none,True,1,traffic-light-mouselab,19,678673,8,1,4,1,53
traffic-light-mouselab,False,3,1,"[7, 7, 7, 8, 8, 8, 9, 9, 9, 6, 6, 6, 5, 5, 5, 0, 0, 0, 10, 10, 10]","[[5, 2, 5, 4, 8], [5, 4, 2, 3, 2], [2, 8, 4, 3, 5]]","[[0, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[6, 22, 2]",2,24,16,0,0.048,0.041,0.007,"[7, 8, 9, 6, 5, 0, 10]",7,5,3,13544,21,144,123,none,True,2,traffic-light-mouselab,20,693372,2,0,3,1,53
traffic-light-mouselab,False,3,1,"[6, 1, 1, 1, 11, 11, 11, 1]","[[6, 2, 5, 6, 4], [5, 9, 2, 3, 3], [1, 4, 4, 6, 4]]","[[3, 0, 3, 3, 3], [1, 0, 1, 1, 1], [3, 0, 3, 3, 3]]","[6, 20, 4]",20,20,17,1,0.069,0.06666666666666667,0.0023333333333333335,"[6, 1, 11]",3,5,3,6847,7,208,201,none,False,1,traffic-light-mouselab,21,701479,9,1,1,1,53
traffic-light-mouselab,False,3,1,"[6, 6, 6, 7, 7, 7, 1, 11, 11, 11]","[[2, 6, 8, 6, 5], [5, 6, 4, 3, 5], [2, 6, 4, 8, 5]]","[[1, 0, 1, 1, 1], [3, 0, 0, 3, 3], [3, 0, 3, 3, 3]]","[5, 23, 2]",5,26,18,1,0.06,0.056666666666666664,0.0033333333333333335,"[6, 7, 1, 11]",4,5,3,6642,10,180,170,none,False,0,traffic-light-mouselab,22,709160,6,0,1,1,53
traffic-light-mouselab,False,3,1,"[11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 10, 10, 10, 3, 8, 8, 8]","[[5, 3, 4, 6, 7], [4, 6, 4, 6, 6], [4, 4, 4, 5, 3]]","[[1, 1, 1, 0, 1], [3, 3, 3, 0, 3], [0, 0, 0, 0, 0]]","[4, 8, 18]",4,16,19,3,0.054,0.04766666666666666,0.006333333333333333,"[11, 12, 13, 14, 10, 3, 8]",7,5,3,8996,19,162,143,none,False,0,traffic-light-mouselab,23,719590,6,0,1,1,53
traffic-light-mouselab,False,3,1,[],"[[6, 4, 5, 7, 2], [6, 6, 2, 5, 9], [4, 5, 7, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 13, 2]",15,16,20,2,0.038,0.038,0.0,[],0,5,3,1448,0,115,115,none,True,0,traffic-light-mouselab,24,726825,5,0,0,0,53
traffic-light-mouselab,False,3,1,"[12, 12, 12, 10, 10, 10]","[[5, 1, 4, 5, 4], [4, 7, 6, 6, 0], [6, 4, 3, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[6, 3, 21]",21,22,21,0,0.056,0.054,0.002,"[12, 10]",2,5,3,5122,6,168,162,none,True,2,traffic-light-mouselab,25,732923,6,0,6,2,53
traffic-light-mouselab,False,3,1,"[7, 7, 7, 8, 8, 8, 9, 9, 9, 5, 5, 5, 6, 6, 6]","[[5, 8, 3, 9, 7], [4, 10, 4, 0, 6], [5, 6, 6, 6, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[11, 18, 1]",11,18,22,1,0.091,0.086,0.005,"[7, 8, 9, 5, 6]",5,5,3,6711,15,274,259,none,True,0,traffic-light-mouselab,26,741205,8,0,0,0,53
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3, 0, 0, 0, 2, 2, 2, 4, 4, 4]","[[6, 6, 5, 5, 5], [3, 5, 6, 6, 8], [5, 2, 8, 5, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 5, 5]",20,20,23,1,0.052,0.047,0.005,"[1, 3, 0, 2, 4]",5,5,3,7282,15,155,140,none,True,0,traffic-light-mouselab,27,749977,6,1,15,5,53
traffic-light-mouselab,False,3,1,"[10, 14, 13, 12, 11]","[[5, 6, 7, 3, 6], [3, 4, 3, 5, 6], [7, 6, 8, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[14, 2, 14]",14,16,24,2,0.072,0.07033333333333333,0.0016666666666666668,"[10, 14, 13, 12, 11]",5,5,3,5781,5,216,211,none,False,2,traffic-light-mouselab,28,756970,8,1,5,5,53
traffic-light-mouselab,False,3,1,"[7, 7, 7, 5, 5, 5, 9, 9, 9, 6, 6, 6, 8, 8, 8]","[[5, 3, 1, 5, 10], [3, 7, 3, 4, 5], [5, 7, 5, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[1, 17, 12]",12,18,25,1,0.069,0.064,0.005,"[7, 5, 9, 6, 8]",5,5,3,8762,15,206,191,none,False,2,traffic-light-mouselab,29,766957,7,1,0,0,53
