type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,[],"[[3, 2, 5, 6, 4], [4, 5, 6, 5, 5], [6, 2, 4, 7, 2], [4, 5, 7, 5, 6], [7, 9, 9, 7, 4]]","[[4, 0, 0, 4, 4], [0, 4, 0, 0, 4], [0, 4, 4, 4, 4], [0, 4, 4, 0, 4], [0, 4, 4, 0, 4]]","[4, 3, 3, 6, 14]",16,11,0,0.055,0.055,0.0,[],0,random,5,5,9538,0,164,164,attentional-mouselab,15,553484,82
mouselab,False,[],"[[3, 6, 6, 0, 2], [6, 4, 2, 5, 6], [8, 5, 7, 3, 5], [5, 4, 5, 7, 3], [4, 7, 5, 7, 8]]","[[0, 4, 4, 4, 0], [4, 0, 0, 4, 0], [4, 0, 4, 4, 4], [4, 0, 0, 0, 4], [4, 0, 4, 4, 4]]","[10, 8, 1, 2, 9]",18,12,3,0.04,0.04,0.0,[],0,random,5,5,10319,0,120,120,attentional-mouselab,16,567992,82
mouselab,False,[],"[[6, 3, 2, 4, 2], [6, 6, 3, 7, 5], [6, 2, 4, 7, 7], [5, 3, 3, 5, 5], [4, 5, 0, 8, 7]]","[[4, 4, 4, 0, 0], [4, 4, 0, 0, 0], [0, 4, 4, 4, 0], [4, 4, 4, 4, 4], [4, 0, 0, 4, 0]]","[7, 8, 6, 6, 3]",6,13,4,0.049,0.049,0.0,[],0,random,5,5,9475,0,147,147,attentional-mouselab,17,579868,82
mouselab,False,[],"[[3, 6, 7, 6, 7], [3, 5, 6, 6, 0], [5, 6, 2, 8, 6], [6, 5, 6, 3, 5], [6, 7, 7, 4, 4]]","[[4, 0, 4, 4, 4], [0, 0, 4, 4, 0], [4, 0, 4, 4, 0], [4, 0, 4, 0, 0], [4, 0, 4, 4, 4]]","[7, 6, 6, 2, 9]",8,14,1,0.06,0.06,0.0,[],0,greedy,5,5,3256,0,181,181,attentional-mouselab,18,585565,82
mouselab,False,[],"[[3, 3, 6, 3, 5], [8, 4, 4, 3, 7], [3, 8, 4, 7, 5], [7, 6, 5, 5, 7], [3, 3, 5, 6, 7]]","[[4, 0, 0, 0, 4], [4, 4, 0, 0, 4], [4, 0, 4, 0, 4], [0, 4, 4, 0, 4], [4, 4, 4, 0, 4]]","[3, 1, 8, 9, 9]",16,15,4,0.063,0.063,0.0,[],0,greedy,5,5,4144,0,188,188,attentional-mouselab,19,592239,82
mouselab,False,[],"[[5, 3, 6, 6, 8], [4, 7, 5, 3, 5], [5, 6, 2, 5, 4], [2, 4, 6, 4, 6], [4, 3, 6, 3, 2]]","[[4, 0, 4, 0, 0], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4], [4, 4, 0, 0, 4], [4, 0, 0, 4, 0]]","[8, 2, 6, 2, 12]",16,16,2,0.051,0.051,0.0,[],0,random,5,5,4301,0,154,154,attentional-mouselab,20,598518,82
mouselab,False,[],"[[5, 10, 5, 6, 7], [7, 6, 5, 4, 3], [2, 9, 4, 7, 4], [4, 3, 5, 2, 6], [4, 2, 4, 5, 5]]","[[0, 0, 0, 4, 4], [0, 0, 4, 4, 4], [4, 0, 4, 4, 4], [0, 4, 0, 4, 0], [4, 4, 4, 4, 0]]","[9, 2, 10, 5, 4]",14,17,1,0.072,0.072,0.0,[],0,random,5,5,6558,0,215,215,attentional-mouselab,21,607623,82
mouselab,False,[],"[[3, 6, 7, 4, 3], [8, 9, 5, 8, 2], [8, 4, 4, 4, 5], [3, 5, 6, 5, 8], [4, 4, 5, 6, 4]]","[[0, 0, 4, 4, 4], [0, 4, 4, 4, 4], [0, 4, 4, 4, 4], [0, 0, 0, 0, 4], [0, 0, 4, 4, 4]]","[3, 10, 2, 2, 13]",22,18,0,0.054,0.054,0.0,[],0,greedy,5,5,4048,0,163,163,attentional-mouselab,22,613554,82
mouselab,False,[],"[[6, 5, 5, 7, 9], [5, 6, 4, 5, 4], [3, 5, 7, 6, 1], [3, 5, 4, 5, 6], [2, 5, 6, 7, 7]]","[[4, 0, 4, 4, 0], [4, 0, 4, 0, 0], [4, 0, 4, 0, 4], [4, 0, 4, 4, 4], [0, 0, 4, 4, 4]]","[4, 5, 15, 5, 1]",18,19,1,0.052,0.052,0.0,[],0,greedy,5,5,9036,0,155,155,attentional-mouselab,23,624831,82
mouselab,False,"[16, 16, 16, 16]","[[5, 5, 4, 4, 4], [7, 6, 2, 2, 8], [5, 3, 5, 4, 5], [3, 7, 5, 4, 7], [5, 6, 4, 5, 3]]","[[4, 0, 0, 4, 4], [4, 4, 0, 0, 4], [0, 4, 0, 4, 4], [4, 0, 0, 4, 4], [0, 4, 0, 0, 4]]","[5, 2, 3, 18, 2]",24,20,1,0.061,0.059666666666666666,0.0013333333333333333,[16],1,greedy,5,5,13987,4,184,180,attentional-mouselab,24,642995,82
mouselab,False,[],"[[3, 8, 4, 3, 5], [5, 8, 5, 6, 5], [5, 6, 4, 5, 7], [5, 3, 3, 6, 2], [7, 1, 6, 7, 4]]","[[0, 0, 0, 0, 4], [0, 4, 4, 0, 4], [4, 4, 4, 0, 4], [0, 4, 4, 4, 0], [4, 0, 4, 4, 4]]","[3, 8, 6, 11, 2]",14,21,3,0.056,0.056,0.0,[],0,random,5,5,8753,0,167,167,attentional-mouselab,25,653989,82
mouselab,False,[],"[[5, 3, 8, 3, 3], [6, 5, 7, 4, 4], [4, 4, 6, 6, 6], [1, 5, 3, 6, 1], [6, 5, 5, 4, 7]]","[[0, 4, 0, 0, 4], [4, 4, 4, 0, 4], [4, 4, 4, 0, 4], [4, 4, 4, 0, 4], [0, 4, 0, 0, 0]]","[9, 1, 9, 2, 9]",18,22,2,0.061,0.061,0.0,[],0,greedy,5,5,6138,0,184,184,attentional-mouselab,26,662251,82
mouselab,True,"[23, 23, 23, 23]","[[4, 7, 4, 8, 6], [4, 8, 8, 6, 5], [3, 5, 3, 3, 5], [5, 6, 4, 6, 6], [7, 2, 5, 1, 7]]","[[4, 0, 4, 4, 4], [0, 4, 4, 4, 0], [0, 0, 0, 4, 4], [0, 4, 4, 4, 4], [4, 0, 0, 0, 0]]","[1, 2, 5, 3, 19]",26,1,4,0.064,0.06266666666666666,0.0013333333333333333,[23],1,random,5,5,12100,4,192,188,attentional-mouselab,4,137041,83
mouselab,True,[],"[[2, 3, 6, 7, 5], [7, 6, 6, 6, 5], [4, 3, 4, 7, 3], [6, 1, 5, 2, 4], [6, 9, 5, 8, 5]]","[[0, 4, 0, 4, 4], [0, 4, 0, 0, 0], [4, 4, 4, 4, 4], [0, 0, 0, 4, 4], [4, 4, 4, 4, 0]]","[9, 11, 1, 4, 5]",16,2,0,0.051,0.051,0.0,[],0,random,5,5,5301,0,153,153,attentional-mouselab,5,145599,83
mouselab,False,"[0, 0, 0, 0, 4, 4, 4, 4]","[[6, 4, 4, 5, 7], [7, 3, 4, 6, 5], [1, 5, 6, 6, 5], [6, 2, 4, 7, 9], [6, 6, 2, 8, 7]]","[[0, 0, 4, 0, 0], [4, 4, 4, 0, 4], [4, 4, 0, 0, 0], [4, 4, 4, 0, 4], [4, 4, 0, 0, 0]]","[12, 3, 8, 4, 3]",16,3,4,0.065,0.06233333333333334,0.0026666666666666666,"[0, 4]",2,greedy,5,5,10504,8,196,188,attentional-mouselab,7,159103,83
mouselab,False,[],"[[3, 6, 5, 2, 3], [4, 5, 4, 5, 4], [6, 10, 4, 4, 7], [3, 3, 2, 7, 6], [5, 4, 5, 5, 8]]","[[4, 0, 4, 4, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 0], [0, 0, 4, 4, 4], [4, 0, 0, 4, 4]]","[7, 6, 5, 10, 2]",10,4,4,0.052,0.052,0.0,[],0,greedy,5,5,6373,0,156,156,attentional-mouselab,8,167147,83
mouselab,False,[],"[[5, 5, 5, 7, 4], [5, 5, 5, 6, 3], [7, 5, 7, 3, 7], [8, 4, 5, 8, 5], [7, 7, 8, 5, 1]]","[[0, 4, 4, 0, 4], [4, 4, 0, 4, 4], [4, 0, 0, 4, 0], [4, 0, 0, 4, 0], [4, 4, 0, 4, 4]]","[4, 5, 8, 3, 10]",12,5,2,0.065,0.065,0.0,[],0,random,5,5,6115,0,196,196,attentional-mouselab,9,174629,83
mouselab,False,"[12, 12, 12, 12]","[[3, 3, 6, 3, 7], [4, 4, 1, 2, 5], [6, 4, 5, 4, 3], [2, 6, 5, 8, 4], [5, 6, 6, 4, 5]]","[[4, 0, 4, 0, 4], [0, 0, 4, 0, 0], [4, 4, 0, 0, 4], [4, 4, 0, 4, 4], [4, 4, 4, 0, 0]]","[2, 3, 16, 6, 3]",20,6,2,0.048,0.04666666666666667,0.0013333333333333333,[12],1,random,5,5,10741,4,143,139,attentional-mouselab,10,186618,83
mouselab,False,[],"[[6, 2, 4, 2, 4], [4, 2, 7, 4, 4], [4, 4, 5, 9, 7], [5, 5, 5, 7, 7], [7, 4, 2, 5, 6]]","[[4, 4, 4, 0, 4], [0, 4, 4, 0, 4], [0, 4, 4, 0, 0], [4, 4, 4, 0, 4], [0, 4, 4, 0, 0]]","[1, 7, 6, 14, 2]",18,7,1,0.039,0.039,0.0,[],0,greedy,5,5,2580,0,118,118,attentional-mouselab,11,191344,83
mouselab,False,[],"[[7, 8, 5, 6, 2], [7, 7, 6, 7, 3], [2, 6, 5, 6, 5], [6, 5, 5, 3, 3], [6, 5, 4, 5, 5]]","[[4, 4, 0, 4, 0], [0, 4, 4, 0, 4], [4, 4, 0, 4, 4], [0, 0, 4, 4, 0], [4, 0, 4, 4, 0]]","[14, 5, 3, 4, 4]",16,8,3,0.056,0.056,0.0,[],0,random,5,5,4023,0,169,169,attentional-mouselab,12,196694,83
mouselab,False,[],"[[4, 9, 5, 8, 6], [6, 5, 1, 5, 3], [5, 5, 7, 5, 4], [4, 4, 4, 6, 6], [7, 7, 4, 5, 4]]","[[4, 4, 4, 0, 4], [4, 4, 4, 0, 0], [4, 4, 0, 0, 4], [4, 0, 4, 0, 0], [0, 4, 4, 0, 4]]","[7, 3, 6, 6, 8]",6,9,0,0.052,0.052,0.0,[],0,greedy,5,5,12067,0,156,156,attentional-mouselab,13,210359,83
mouselab,False,[],"[[1, 6, 3, 1, 2], [4, 0, 8, 5, 4], [3, 4, 2, 4, 4], [3, 7, 6, 9, 6], [3, 5, 4, 7, 4]]","[[4, 4, 4, 4, 4], [4, 0, 0, 0, 4], [4, 0, 0, 4, 0], [4, 4, 4, 4, 0], [0, 4, 0, 4, 0]]","[8, 2, 6, 1, 13]",18,10,3,0.047,0.047,0.0,[],0,random,5,5,4406,0,142,142,attentional-mouselab,14,216956,83
mouselab,False,[],"[[7, 0, 7, 1, 4], [4, 3, 6, 5, 6], [3, 5, 4, 5, 1], [5, 7, 7, 8, 4], [6, 6, 6, 6, 4]]","[[0, 4, 4, 4, 0], [0, 4, 4, 4, 4], [0, 0, 0, 4, 4], [0, 4, 0, 4, 4], [0, 0, 4, 4, 4]]","[8, 5, 14, 1, 2]",20,11,3,0.041,0.041,0.0,[],0,greedy,5,5,2998,0,123,123,attentional-mouselab,15,221489,83
mouselab,False,[],"[[7, 3, 3, 4, 4], [2, 4, 4, 4, 4], [4, 7, 5, 6, 4], [2, 5, 5, 6, 5], [6, 4, 4, 4, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 0, 0, 0, 0], [0, 0, 4, 0, 0], [0, 0, 4, 4, 4]]","[13, 1, 6, 8, 2]",18,12,1,0.044,0.044,0.0,[],0,random,5,5,2000,0,133,133,attentional-mouselab,16,225012,83
mouselab,False,[],"[[9, 6, 5, 6, 7], [5, 3, 6, 5, 9], [4, 6, 2, 5, 4], [4, 6, 4, 6, 5], [7, 1, 6, 5, 5]]","[[4, 0, 4, 4, 4], [0, 0, 4, 4, 4], [4, 4, 4, 0, 4], [0, 4, 0, 0, 0], [4, 0, 0, 4, 4]]","[10, 6, 3, 3, 8]",12,13,3,0.054,0.054,0.0,[],0,random,5,5,6054,0,163,163,attentional-mouselab,17,232616,83
mouselab,False,[],"[[7, 7, 7, 5, 6], [3, 8, 6, 3, 0], [3, 9, 4, 7, 6], [8, 7, 2, 7, 4], [5, 7, 5, 4, 5]]","[[0, 0, 4, 0, 4], [4, 0, 4, 4, 0], [4, 0, 4, 0, 0], [4, 0, 4, 4, 4], [4, 0, 4, 4, 4]]","[13, 4, 3, 1, 9]",20,14,1,0.073,0.073,0.0,[],0,greedy,5,5,4047,0,220,220,attentional-mouselab,18,238131,83
mouselab,False,[],"[[7, 7, 4, 5, 3], [2, 10, 8, 6, 5], [4, 5, 3, 3, 6], [6, 6, 8, 5, 5], [5, 5, 5, 10, 5]]","[[4, 4, 0, 4, 0], [4, 4, 4, 4, 4], [4, 4, 4, 4, 0], [0, 0, 0, 4, 0], [4, 0, 4, 0, 0]]","[2, 8, 13, 1, 6]",18,15,2,0.05,0.05,0.0,[],0,random,5,5,6903,0,149,149,attentional-mouselab,19,246218,83
mouselab,False,[],"[[5, 8, 5, 7, 4], [1, 7, 4, 7, 6], [7, 7, 5, 6, 3], [3, 5, 6, 7, 6], [4, 1, 5, 2, 4]]","[[4, 4, 4, 4, 0], [0, 4, 4, 0, 0], [4, 0, 0, 4, 4], [4, 4, 4, 0, 4], [0, 0, 0, 4, 4]]","[3, 8, 8, 8, 3]",12,16,1,0.06,0.06,0.0,[],0,random,5,5,3839,0,179,179,attentional-mouselab,20,251189,83
mouselab,False,"[12, 12, 12, 12, 10, 10, 10, 10]","[[4, 7, 4, 4, 5], [5, 4, 7, 7, 3], [6, 5, 5, 3, 7], [4, 5, 3, 4, 5], [4, 7, 4, 5, 3]]","[[4, 4, 4, 4, 4], [0, 0, 0, 0, 4], [0, 4, 0, 0, 4], [0, 0, 4, 0, 0], [0, 4, 4, 4, 4]]","[1, 8, 14, 2, 5]",20,17,0,0.052,0.04933333333333333,0.0026666666666666666,"[12, 10]",2,random,5,5,10035,8,156,148,attentional-mouselab,21,262607,83
mouselab,False,[],"[[6, 5, 5, 3, 2], [4, 7, 9, 4, 3], [4, 5, 3, 8, 3], [6, 6, 5, 7, 1], [4, 4, 8, 7, 4]]","[[4, 4, 4, 0, 4], [0, 4, 0, 0, 4], [0, 0, 4, 0, 4], [4, 4, 4, 0, 4], [4, 4, 0, 0, 4]]","[2, 5, 5, 12, 6]",12,18,3,0.064,0.064,0.0,[],0,greedy,5,5,3282,0,192,192,attentional-mouselab,22,267063,83
mouselab,False,[],"[[6, 6, 5, 6, 2], [2, 4, 7, 6, 7], [6, 4, 4, 4, 7], [7, 8, 7, 4, 4], [4, 3, 5, 5, 5]]","[[4, 0, 4, 4, 4], [0, 4, 4, 4, 0], [4, 4, 4, 4, 0], [0, 0, 4, 0, 4], [0, 0, 0, 4, 4]]","[5, 7, 1, 3, 14]",18,19,3,0.053,0.053,0.0,[],0,random,5,5,4757,0,158,158,attentional-mouselab,23,273011,83
mouselab,False,[],"[[2, 3, 2, 8, 7], [6, 6, 6, 5, 8], [5, 8, 5, 8, 5], [6, 7, 1, 7, 7], [3, 7, 5, 3, 8]]","[[0, 4, 4, 4, 0], [0, 4, 0, 0, 4], [0, 4, 4, 4, 4], [0, 4, 0, 4, 4], [0, 0, 4, 4, 4]]","[2, 5, 12, 9, 2]",18,20,3,0.069,0.069,0.0,[],0,greedy,5,5,3369,0,206,206,attentional-mouselab,24,278072,83
mouselab,False,[],"[[1, 4, 6, 6, 4], [3, 5, 7, 3, 5], [4, 6, 10, 7, 3], [2, 6, 9, 6, 6], [6, 7, 7, 2, 5]]","[[0, 4, 0, 4, 0], [4, 4, 4, 4, 0], [4, 4, 4, 4, 0], [0, 0, 4, 4, 0], [4, 0, 4, 4, 0]]","[7, 2, 8, 5, 8]",10,21,1,0.057,0.057,0.0,[],0,greedy,5,5,4256,0,172,172,attentional-mouselab,25,284117,83
mouselab,False,[],"[[5, 9, 5, 4, 5], [2, 4, 4, 4, 3], [5, 5, 3, 5, 5], [2, 7, 3, 4, 5], [2, 5, 5, 5, 4]]","[[4, 4, 4, 0, 4], [4, 0, 0, 0, 4], [4, 4, 4, 0, 0], [0, 4, 4, 4, 4], [0, 4, 4, 0, 0]]","[2, 4, 9, 10, 5]",14,22,1,0.058,0.058,0.0,[],0,greedy,5,5,4464,0,174,174,attentional-mouselab,26,289756,83
mouselab,True,"[21, 21, 21, 21, 22, 22, 22, 22, 20, 20, 20, 20]","[[5, 7, 7, 7, 5], [4, 7, 4, 6, 5], [6, 7, 7, 4, 4], [5, 5, 5, 9, 7], [4, 7, 4, 5, 6]]","[[4, 4, 0, 0, 0], [4, 4, 4, 4, 4], [4, 4, 4, 4, 0], [0, 4, 0, 0, 0], [0, 0, 0, 0, 0]]","[3, 7, 2, 3, 15]",20,1,1,0.068,0.064,0.004,"[21, 22, 20]",3,random,5,5,35190,12,204,192,attentional-mouselab,4,206405,84
mouselab,True,"[22, 22, 22, 22, 21, 21, 21, 21, 20, 20, 20, 20, 1, 1, 1, 1]","[[1, 7, 5, 5, 1], [2, 4, 4, 5, 9], [1, 5, 3, 4, 7], [4, 5, 6, 6, 6], [1, 5, 6, 4, 7]]","[[4, 0, 4, 0, 0], [4, 0, 0, 0, 4], [4, 0, 4, 4, 4], [4, 4, 0, 4, 0], [0, 0, 0, 0, 0]]","[8, 7, 2, 7, 6]",8,2,4,0.056,0.050666666666666665,0.005333333333333333,"[22, 21, 20, 1]",4,random,5,5,33611,16,169,153,attentional-mouselab,5,243859,84
mouselab,False,"[20, 20, 20, 20, 7, 7, 7, 7]","[[3, 5, 3, 2, 6], [4, 5, 6, 4, 6], [5, 7, 7, 4, 4], [8, 6, 5, 4, 5], [4, 5, 4, 5, 4]]","[[4, 4, 4, 4, 4], [4, 0, 0, 0, 4], [0, 0, 0, 0, 4], [0, 4, 4, 0, 0], [0, 4, 4, 0, 4]]","[5, 8, 4, 8, 5]",8,3,2,0.05,0.04733333333333334,0.0026666666666666666,"[20, 7]",2,random,5,5,22359,8,151,143,attentional-mouselab,7,274789,84
mouselab,False,"[15, 15, 15, 15, 16, 16, 16, 16]","[[4, 4, 6, 2, 4], [8, 7, 6, 5, 5], [4, 4, 1, 6, 6], [6, 4, 5, 4, 6], [4, 6, 7, 5, 5]]","[[4, 4, 0, 0, 4], [4, 4, 0, 4, 4], [0, 4, 0, 4, 4], [0, 0, 0, 0, 0], [4, 4, 0, 4, 0]]","[1, 1, 7, 18, 3]",26,4,0,0.053,0.050333333333333334,0.0026666666666666666,"[15, 16]",2,greedy,5,5,15250,8,160,152,attentional-mouselab,8,297373,84
mouselab,False,"[14, 14, 14, 14, 13, 13, 13, 13]","[[3, 6, 5, 6, 3], [4, 3, 6, 7, 6], [8, 4, 4, 4, 3], [4, 2, 4, 8, 3], [5, 5, 7, 5, 3]]","[[0, 4, 4, 4, 4], [0, 4, 0, 0, 0], [0, 0, 4, 0, 0], [0, 4, 4, 0, 4], [0, 4, 4, 4, 4]]","[7, 4, 9, 2, 8]",12,5,3,0.054,0.051333333333333335,0.0026666666666666666,"[14, 13]",2,greedy,5,5,26389,8,162,154,attentional-mouselab,9,326460,84
mouselab,False,"[17, 17, 17, 17, 7, 7, 7, 7, 22, 22, 22, 22]","[[6, 6, 5, 9, 6], [5, 9, 6, 6, 7], [5, 6, 6, 6, 6], [8, 5, 7, 6, 5], [7, 6, 5, 4, 4]]","[[0, 4, 4, 4, 0], [0, 4, 0, 4, 0], [0, 4, 4, 4, 4], [0, 0, 0, 0, 4], [0, 0, 0, 4, 4]]","[1, 11, 1, 13, 4]",24,6,0,0.066,0.062,0.004,"[17, 7, 22]",3,greedy,5,5,27325,12,198,186,attentional-mouselab,10,357190,84
mouselab,False,"[15, 15, 15, 15]","[[5, 3, 4, 8, 3], [3, 3, 5, 7, 4], [5, 9, 4, 5, 7], [4, 7, 5, 4, 4], [2, 5, 7, 6, 4]]","[[4, 0, 4, 4, 0], [4, 0, 4, 0, 4], [4, 0, 0, 4, 4], [0, 0, 4, 4, 4], [0, 0, 0, 4, 4]]","[3, 2, 5, 19, 1]",26,7,1,0.066,0.06466666666666666,0.0013333333333333333,[15],1,greedy,5,5,39204,4,198,194,attentional-mouselab,11,403517,84
mouselab,False,"[15, 15, 15, 15, 4, 4, 4, 4, 19, 19, 19, 19]","[[6, 1, 6, 2, 5], [5, 5, 4, 8, 3], [3, 1, 4, 8, 5], [4, 5, 5, 2, 6], [7, 7, 3, 5, 5]]","[[0, 0, 4, 4, 0], [0, 0, 0, 0, 4], [4, 0, 4, 4, 4], [0, 0, 4, 4, 0], [4, 0, 4, 0, 4]]","[8, 1, 5, 11, 5]",14,8,4,0.053,0.049,0.004,"[15, 4, 19]",3,greedy,5,5,16814,12,159,147,attentional-mouselab,12,424773,84
mouselab,False,"[20, 20, 20, 20, 12, 12, 12, 12, 24, 24, 24, 24]","[[4, 4, 8, 3, 6], [6, 6, 3, 7, 6], [5, 4, 5, 4, 6], [7, 4, 4, 4, 5], [4, 5, 4, 4, 3]]","[[4, 4, 4, 4, 0], [4, 4, 0, 4, 4], [0, 0, 0, 0, 0], [0, 4, 4, 4, 0], [0, 0, 0, 4, 0]]","[2, 6, 11, 4, 7]",12,9,0,0.052,0.048,0.004,"[20, 12, 24]",3,random,5,5,49906,12,155,143,attentional-mouselab,13,478719,84
mouselab,False,"[10, 10, 10, 10, 12, 12, 12, 12, 11, 11, 11, 11, 13, 13, 13, 13]","[[5, 3, 4, 6, 5], [6, 4, 5, 4, 3], [5, 6, 5, 6, 5], [5, 5, 5, 4, 4], [8, 4, 6, 6, 8]]","[[0, 0, 4, 4, 4], [0, 4, 0, 0, 4], [0, 0, 0, 0, 4], [0, 4, 4, 4, 0], [0, 0, 4, 0, 4]]","[4, 7, 14, 2, 3]",18,10,3,0.054,0.048666666666666664,0.005333333333333333,"[10, 12, 11, 13]",4,random,5,5,36161,16,162,146,attentional-mouselab,14,518399,84
mouselab,False,"[11, 11, 11, 11, 2, 2, 2, 2]","[[5, 6, 5, 4, 3], [3, 5, 8, 8, 5], [5, 4, 6, 4, 5], [8, 5, 7, 5, 2], [1, 5, 3, 6, 4]]","[[4, 0, 0, 0, 4], [0, 0, 0, 4, 4], [4, 0, 4, 0, 4], [4, 0, 4, 0, 0], [4, 0, 4, 4, 4]]","[7, 6, 6, 5, 6]",2,11,2,0.057,0.05433333333333334,0.0026666666666666666,"[11, 2]",2,random,5,5,7953,8,172,164,attentional-mouselab,15,530164,84
mouselab,False,"[20, 20, 20, 20]","[[9, 6, 2, 4, 7], [6, 4, 3, 5, 5], [6, 7, 5, 5, 6], [5, 7, 7, 4, 8], [6, 5, 6, 7, 4]]","[[0, 4, 4, 4, 0], [4, 0, 0, 4, 4], [0, 4, 4, 0, 0], [0, 0, 4, 0, 4], [0, 4, 4, 4, 4]]","[6, 2, 7, 5, 10]",10,12,0,0.064,0.06266666666666666,0.0013333333333333333,[20],1,random,5,5,5200,4,193,189,attentional-mouselab,16,536979,84
mouselab,False,[],"[[7, 5, 5, 5, 3], [6, 5, 8, 3, 7], [4, 4, 6, 5, 7], [7, 2, 6, 5, 7], [4, 4, 5, 6, 6]]","[[4, 4, 0, 4, 4], [4, 0, 0, 4, 4], [0, 4, 0, 4, 0], [4, 4, 0, 4, 4], [4, 0, 0, 0, 4]]","[5, 12, 8, 2, 3]",16,13,2,0.065,0.065,0.0,[],0,greedy,5,5,5446,0,196,196,attentional-mouselab,17,544041,84
mouselab,False,"[12, 12, 12, 12, 17, 17, 17, 17, 13, 13, 13, 13, 14, 14, 14, 14, 18, 18, 18, 18]","[[5, 2, 4, 5, 6], [3, 6, 4, 5, 4], [6, 1, 4, 4, 4], [2, 6, 4, 3, 4], [3, 4, 6, 5, 4]]","[[4, 0, 4, 4, 4], [0, 0, 0, 4, 4], [4, 0, 0, 0, 0], [0, 0, 0, 0, 0], [4, 0, 4, 4, 0]]","[1, 7, 12, 8, 2]",18,14,1,0.037,0.03033333333333333,0.006666666666666667,"[12, 17, 13, 14, 18]",5,greedy,5,5,26322,20,112,92,attentional-mouselab,18,571912,84
mouselab,False,"[20, 20, 20, 20, 23, 23, 23, 23, 18, 18, 18, 18]","[[3, 8, 4, 3, 5], [5, 8, 5, 6, 5], [5, 6, 4, 5, 7], [5, 3, 3, 6, 2], [7, 1, 6, 7, 4]]","[[0, 0, 0, 0, 4], [0, 4, 4, 0, 4], [4, 4, 4, 0, 4], [0, 4, 4, 0, 0], [0, 0, 4, 0, 4]]","[1, 2, 12, 2, 13]",26,15,3,0.059,0.05499999999999999,0.004,"[20, 23, 18]",3,random,5,5,26656,12,178,166,attentional-mouselab,19,600884,84
mouselab,False,"[18, 18, 18, 18, 15, 15, 15, 15]","[[5, 8, 3, 7, 3], [4, 7, 8, 6, 4], [6, 3, 7, 5, 4], [7, 4, 6, 5, 4], [2, 5, 5, 7, 3]]","[[4, 0, 4, 4, 4], [4, 0, 0, 4, 0], [4, 0, 4, 4, 0], [0, 0, 0, 0, 0], [4, 0, 4, 4, 4]]","[6, 8, 2, 12, 2]",16,16,0,0.054,0.051333333333333335,0.0026666666666666666,"[18, 15]",2,greedy,5,5,6502,8,162,154,attentional-mouselab,20,613853,84
mouselab,False,[],"[[3, 4, 4, 4, 4], [5, 6, 4, 6, 5], [7, 5, 4, 5, 5], [3, 6, 6, 5, 7], [5, 5, 3, 4, 8]]","[[0, 4, 0, 4, 0], [4, 0, 0, 4, 0], [4, 0, 0, 4, 4], [0, 4, 4, 4, 0], [4, 4, 4, 4, 4]]","[6, 4, 4, 10, 6]",8,17,3,0.047,0.047,0.0,[],0,random,5,5,5037,0,142,142,attentional-mouselab,21,621346,84
mouselab,False,"[5, 5, 5, 5, 7, 7, 7, 7]","[[6, 6, 7, 4, 8], [6, 5, 5, 4, 5], [4, 5, 1, 5, 3], [1, 4, 8, 6, 8], [5, 4, 6, 6, 5]]","[[0, 4, 4, 4, 0], [0, 4, 0, 0, 0], [4, 0, 4, 4, 0], [0, 4, 4, 0, 0], [4, 4, 4, 4, 0]]","[10, 10, 5, 3, 2]",16,18,4,0.06,0.05733333333333333,0.0026666666666666666,"[5, 7]",2,greedy,5,5,11727,8,179,171,attentional-mouselab,22,635265,84
mouselab,False,"[7, 7, 7, 7, 5, 5, 5, 5]","[[4, 7, 2, 4, 4], [5, 3, 5, 5, 5], [2, 4, 4, 7, 4], [3, 5, 6, 4, 6], [3, 5, 5, 5, 5]]","[[4, 0, 4, 4, 0], [0, 0, 0, 0, 0], [4, 0, 4, 0, 4], [4, 0, 4, 4, 4], [4, 4, 0, 4, 0]]","[5, 14, 9, 1, 1]",22,19,3,0.054,0.051333333333333335,0.0026666666666666666,"[7, 5]",2,random,5,5,10443,8,162,154,attentional-mouselab,23,647208,84
mouselab,False,"[24, 24, 24, 24, 20, 20, 20, 20]","[[6, 5, 8, 7, 6], [3, 5, 5, 6, 6], [6, 8, 3, 6, 8], [3, 6, 7, 10, 3], [3, 5, 5, 8, 5]]","[[0, 0, 0, 4, 4], [0, 4, 4, 0, 4], [4, 4, 4, 4, 0], [4, 4, 0, 4, 4], [0, 0, 0, 0, 0]]","[3, 3, 4, 9, 11]",16,20,4,0.05,0.04733333333333334,0.0026666666666666666,"[24, 20]",2,random,5,5,10861,8,150,142,attentional-mouselab,24,659495,84
