type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,participant_id
traffic-light-mouselab,False,3,1,"[5, 7, 9, 8, 6]","[[7, 5, 4, 6, 4], [4, 5, 5, 5, 5], [8, 6, 3, 8, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,24,1,0.051,0.04933333333333333,0.0016666666666666668,"[5, 7, 9, 8, 6]",5,5,3,4220,5,152,147,hi,1,traffic-light-mouselab,28,333268,5,1,5,18,21
traffic-light-mouselab,False,3,1,"[8, 8, 8, 8, 6, 6, 6, 6, 9, 9, 9, 5, 5, 5]","[[4, 0, 4, 7, 6], [5, 4, 6, 3, 4], [3, 6, 6, 3, 7]]","[[3, 3, 3, 3, 3], [0, 0, 3, 0, 0], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,25,0,0.045,0.040999999999999995,0.004,"[8, 6, 9, 5]",4,5,3,6336,12,136,124,low,2,traffic-light-mouselab,29,340268,3,0,0,2,21
traffic-light-mouselab,False,3,1,"[12, 12, 12, 12]","[[6, 4, 2, 5, 5], [5, 7, 4, 7, 5], [8, 5, 7, 5, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 0, 3, 3]]","[10, 2, 18]",16,26,2,0.051,0.049999999999999996,0.001,[12],1,5,3,2059,3,154,151,medium,0,traffic-light-mouselab,30,342971,2,0,0,10,21
traffic-light-mouselab,False,3,1,"[11, 11, 11, 11]","[[5, 9, 0, 4, 8], [6, 2, 4, 5, 2], [6, 7, 2, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 0, 3, 3, 3]]","[2, 10, 18]",16,27,1,0.055,0.054,0.001,[11],1,5,3,2157,3,164,161,medium,1,traffic-light-mouselab,31,345712,2,0,0,10,21
traffic-light-mouselab,False,3,1,"[13, 13, 13, 8]","[[4, 4, 5, 3, 6], [3, 6, 8, 7, 6], [3, 5, 10, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 0, 1], [3, 3, 3, 0, 3]]","[10, 18, 2]",16,28,3,0.055,0.05366666666666667,0.0013333333333333333,"[13, 8]",2,5,3,2378,4,166,162,hi,1,traffic-light-mouselab,32,348738,7,0,1,18,21
traffic-light-mouselab,False,3,1,"[0, 2, 4]","[[3, 5, 7, 7, 3], [4, 5, 4, 7, 3], [2, 7, 5, 7, 0]]","[[0, 1, 0, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,29,2,0.059,0.057999999999999996,0.001,"[0, 2, 4]",3,5,3,3232,3,176,173,hi,0,traffic-light-mouselab,33,352729,7,1,3,18,21
traffic-light-mouselab,False,3,1,"[6, 6, 6, 6, 8, 8, 8, 8]","[[4, 2, 7, 4, 5], [8, 5, 5, 5, 6], [4, 4, 4, 3, 4]]","[[1, 1, 1, 1, 1], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,30,1,0.045,0.043,0.002,"[6, 8]",2,5,3,3165,6,134,128,low,0,traffic-light-mouselab,34,356529,2,0,0,2,21
traffic-light-mouselab,False,3,1,"[1, 1, 1, 1]","[[4, 10, 8, 2, 5], [7, 8, 4, 5, 4], [7, 4, 7, 6, 3]]","[[3, 0, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,31,1,0.079,0.078,0.001,[1],1,5,3,1917,3,236,233,low,1,traffic-light-mouselab,35,359695,8,1,0,2,21
traffic-light-mouselab,False,3,1,"[11, 11, 11, 11, 13, 13, 13, 13]","[[7, 4, 4, 7, 7], [7, 7, 4, 4, 4], [2, 6, 4, 7, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[2, 10, 18]",16,32,3,0.06,0.057999999999999996,0.002,"[11, 13]",2,5,3,3420,6,180,174,low,0,traffic-light-mouselab,36,363732,7,1,0,2,21
traffic-light-mouselab,False,3,1,"[1, 1, 1, 1, 2, 2, 2, 4, 4, 4]","[[5, 4, 5, 5, 3], [7, 4, 7, 2, 5], [2, 10, 3, 3, 6]]","[[3, 0, 0, 3, 0], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,33,2,0.045,0.041999999999999996,0.003,"[1, 2, 4]",3,5,3,4039,9,134,125,medium,2,traffic-light-mouselab,37,368421,3,0,0,10,21
traffic-light-mouselab,True,3,1,"[5, 6, 7, 8, 9, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[7, 8, 3, 5, 2], [7, 5, 4, 8, 2], [4, 7, 8, 3, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,1,0,0.068,0.063,0.005,"[5, 6, 7, 8, 9]",5,5,3,47768,15,204,189,low,2,traffic-light-mouselab,4,296937,4,0,0,2,22
traffic-light-mouselab,True,3,1,"[10, 11, 12, 13, 14]","[[9, 4, 7, 6, 6], [5, 5, 5, 5, 2], [3, 6, 3, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,2,1,0.053,0.051333333333333335,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,17101,5,158,153,hi,2,traffic-light-mouselab,5,316755,6,1,5,18,22
traffic-light-mouselab,True,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[6, 5, 4, 5, 9], [7, 5, 6, 8, 1], [6, 8, 6, 10, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,3,4,0.075,0.06999999999999999,0.005,"[0, 1, 2, 3, 4]",5,5,3,16325,15,224,209,medium,2,traffic-light-mouselab,6,335181,6,0,0,10,22
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 4, 4, 4, 2, 2, 2]","[[4, 6, 2, 5, 4], [5, 4, 6, 3, 6], [7, 8, 4, 5, 3]]","[[3, 3, 0, 3, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,4,4,0.051,0.044,0.007,"[5, 6, 7, 8, 9, 4, 2]",7,5,3,29705,21,154,133,low,2,traffic-light-mouselab,8,370998,3,0,0,2,22
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 5, 7, 5, 4], [4, 4, 4, 1, 3], [3, 5, 4, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,5,4,0.057,0.05533333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,7754,5,172,167,hi,2,traffic-light-mouselab,9,382876,7,1,5,18,22
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4]","[[4, 7, 3, 3, 6], [6, 2, 1, 4, 4], [4, 4, 5, 6, 3]]","[[0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,6,1,0.051,0.046,0.005,"[0, 1, 2, 3, 4]",5,5,3,9632,15,154,139,medium,1,traffic-light-mouselab,10,395493,2,0,0,10,22
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 2, 2, 2]","[[4, 4, 8, 7, 5], [1, 6, 6, 1, 2], [7, 9, 3, 4, 2]]","[[3, 3, 0, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,7,2,0.065,0.059000000000000004,0.006,"[5, 6, 7, 8, 9, 2]",6,5,3,15505,18,194,176,low,2,traffic-light-mouselab,11,417132,3,0,0,2,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 5, 5, 5, 7, 7, 7, 2, 0]","[[5, 6, 3, 5, 4], [7, 8, 7, 7, 7], [5, 2, 5, 4, 1]]","[[0, 1, 0, 1, 1], [0, 3, 0, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,8,0,0.057,0.04933333333333333,0.007666666666666666,"[10, 11, 12, 13, 14, 5, 7, 2, 0]",9,5,3,47894,23,170,147,low,0,traffic-light-mouselab,12,467172,5,0,2,2,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 5]","[[5, 5, 8, 4, 7], [7, 9, 6, 5, 6], [6, 6, 4, 6, 6]]","[[3, 3, 3, 3, 3], [0, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,9,0,0.063,0.057666666666666665,0.005333333333333333,"[10, 11, 12, 13, 14, 5]",6,5,3,20026,16,188,172,medium,1,traffic-light-mouselab,13,488669,7,0,1,10,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12]","[[6, 7, 5, 4, 8], [2, 3, 3, 3, 7], [5, 3, 8, 7, 0]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 0, 0, 3, 3]]","[2, 10, 18]",16,10,2,0.061,0.057999999999999996,0.003,"[10, 11, 12]",3,5,3,12399,9,184,175,medium,1,traffic-light-mouselab,14,502518,3,0,0,10,22
traffic-light-mouselab,False,3,1,"[5, 6]","[[2, 4, 5, 5, 3], [4, 7, 6, 3, 7], [0, 5, 3, 6, 6]]","[[3, 3, 3, 3, 3], [0, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,11,1,0.059,0.05833333333333333,0.0006666666666666666,"[5, 6]",2,5,3,7900,2,176,174,hi,1,traffic-light-mouselab,15,511642,7,1,2,18,22
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[4, 2, 4, 3, 6], [5, 4, 7, 6, 4], [7, 5, 6, 5, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[10, 2, 18]",16,12,0,0.059,0.057999999999999996,0.001,[10],1,5,3,4560,3,176,173,medium,0,traffic-light-mouselab,16,519052,4,0,0,10,22
traffic-light-mouselab,False,3,1,[],"[[7, 5, 9, 5, 6], [4, 7, 5, 7, 5], [6, 9, 4, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,13,0,0.059,0.059,0.0,[],0,5,3,1813,0,178,178,medium,1,traffic-light-mouselab,17,526105,4,0,0,10,22
traffic-light-mouselab,False,3,1,"[0, 1, 2, 4, 3]","[[4, 5, 6, 8, 3], [0, 6, 8, 3, 4], [6, 7, 6, 6, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,14,3,0.07,0.06833333333333334,0.0016666666666666668,"[0, 1, 2, 4, 3]",5,5,3,11965,5,210,205,hi,0,traffic-light-mouselab,18,540051,8,1,5,18,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11]","[[3, 5, 4, 4, 6], [6, 5, 3, 8, 6], [0, 7, 4, 5, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 0, 3, 3, 3]]","[2, 10, 18]",16,15,1,0.062,0.06,0.002,"[10, 11]",2,5,3,9772,6,186,180,low,0,traffic-light-mouselab,19,551638,5,0,0,2,22
traffic-light-mouselab,False,3,1,"[0, 0, 0, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 11]","[[5, 6, 5, 3, 6], [3, 4, 5, 6, 4], [5, 7, 4, 3, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [1, 0, 1, 1, 1]]","[18, 2, 10]",16,16,1,0.062,0.056666666666666664,0.005333333333333333,"[0, 4, 3, 2, 1, 11]",6,5,3,17833,16,186,170,medium,2,traffic-light-mouselab,20,570806,7,1,1,10,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 4, 2]","[[6, 5, 6, 6, 4], [2, 5, 1, 6, 6], [4, 3, 6, 5, 6]]","[[1, 1, 0, 1, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,17,2,0.043,0.03733333333333333,0.005666666666666667,"[10, 11, 12, 13, 14, 4, 2]",7,5,3,18440,17,130,113,low,0,traffic-light-mouselab,21,590801,6,1,2,2,22
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2]","[[2, 0, 7, 7, 4], [3, 9, 5, 5, 4], [5, 6, 4, 6, 5]]","[[0, 0, 0, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,18,2,0.059,0.055999999999999994,0.003,"[0, 1, 2]",3,5,3,11289,9,176,167,low,1,traffic-light-mouselab,22,603584,5,0,0,2,22
traffic-light-mouselab,False,3,1,[0],"[[9, 7, 3, 6, 7], [3, 3, 2, 5, 4], [5, 8, 6, 5, 6]]","[[0, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,19,0,0.073,0.07266666666666666,0.0003333333333333333,[0],1,5,3,3773,1,218,217,hi,0,traffic-light-mouselab,23,609330,9,1,1,18,22
traffic-light-mouselab,False,3,1,"[10, 14, 13, 12]","[[6, 8, 8, 8, 5], [5, 5, 8, 2, 7], [6, 5, 9, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 0, 0, 0]]","[10, 2, 18]",16,20,2,0.086,0.08466666666666665,0.0013333333333333333,"[10, 14, 13, 12]",4,5,3,5770,4,258,254,hi,2,traffic-light-mouselab,24,616338,9,1,4,18,22
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[6, 2, 5, 7, 3], [3, 6, 6, 3, 6], [4, 6, 3, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,21,1,0.057,0.05533333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,8612,5,172,167,hi,2,traffic-light-mouselab,25,626489,6,1,5,18,22
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7]","[[5, 4, 5, 3, 3], [5, 2, 7, 5, 3], [5, 7, 2, 5, 4]]","[[1, 1, 1, 1, 1], [0, 0, 0, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,22,2,0.052,0.048999999999999995,0.003,"[5, 6, 7]",3,5,3,16527,9,156,147,low,0,traffic-light-mouselab,26,644519,5,1,0,2,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[4, 5, 7, 2, 4], [5, 6, 5, 4, 6], [5, 6, 3, 5, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,23,4,0.065,0.060000000000000005,0.005,"[10, 11, 12, 13, 14]",5,5,3,8358,15,194,179,low,0,traffic-light-mouselab,27,655360,4,0,0,2,22
traffic-light-mouselab,False,3,1,"[9, 8, 7, 6, 5]","[[6, 4, 1, 5, 5], [8, 7, 6, 4, 3], [4, 5, 6, 9, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,24,0,0.065,0.06333333333333334,0.0016666666666666668,"[9, 8, 7, 6, 5]",5,5,3,7592,5,196,191,hi,1,traffic-light-mouselab,28,664574,8,1,5,18,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13]","[[5, 3, 5, 4, 5], [3, 5, 3, 9, 6], [5, 7, 6, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 0, 0, 0, 3]]","[2, 10, 18]",16,25,1,0.061,0.056999999999999995,0.004,"[10, 11, 12, 13]",4,5,3,12064,12,182,170,medium,1,traffic-light-mouselab,29,678888,5,0,0,10,22
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 8, 0, 7, 5], [4, 0, 7, 6, 6], [6, 6, 5, 5, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,26,2,0.045,0.043333333333333335,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,6370,5,136,131,hi,1,traffic-light-mouselab,30,687102,7,1,5,18,22
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8]","[[4, 5, 6, 7, 4], [3, 5, 5, 9, 6], [4, 5, 6, 7, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,27,3,0.082,0.078,0.004,"[5, 6, 7, 8]",4,5,3,6446,12,246,234,medium,2,traffic-light-mouselab,31,695455,7,1,0,10,22
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 13, 13, 13, 10, 10, 10]","[[7, 1, 6, 7, 4], [7, 6, 9, 4, 3], [5, 5, 2, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 3, 3, 0, 3]]","[18, 10, 2]",16,28,0,0.069,0.06533333333333334,0.0036666666666666666,"[0, 1, 2, 3, 4, 13, 10]",7,5,3,11875,11,206,195,hi,0,traffic-light-mouselab,32,709423,7,1,5,18,22
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[4, 3, 2, 4, 5], [5, 6, 5, 2, 3], [4, 3, 4, 5, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,29,1,0.048,0.043000000000000003,0.005,"[5, 6, 7, 8, 9]",5,5,3,10045,15,144,129,medium,2,traffic-light-mouselab,33,720924,3,0,0,10,22
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 5, 5, 5]","[[2, 5, 6, 4, 4], [7, 6, 5, 6, 5], [6, 2, 6, 5, 3]]","[[1, 1, 1, 1, 1], [0, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,30,0,0.061,0.055,0.006,"[10, 11, 12, 13, 14, 5]",6,5,3,23066,18,182,164,low,0,traffic-light-mouselab,34,745717,2,0,0,2,22
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2]","[[2, 6, 8, 9, 6], [6, 8, 8, 6, 5], [4, 3, 4, 3, 5]]","[[0, 0, 0, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,31,2,0.077,0.074,0.003,"[0, 1, 2]",3,5,3,8575,9,232,223,medium,1,traffic-light-mouselab,35,756093,8,1,0,10,22
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 10, 10, 10]","[[5, 5, 4, 4, 3], [3, 5, 3, 4, 5], [9, 3, 4, 5, 4]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[18, 2, 10]",16,32,0,0.062,0.059333333333333335,0.0026666666666666666,"[0, 1, 2, 3, 4, 10]",6,5,3,12049,8,186,178,hi,0,traffic-light-mouselab,36,769959,5,1,5,18,22
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1]","[[5, 9, 8, 3, 4], [9, 4, 6, 4, 1], [6, 6, 2, 5, 7]]","[[0, 0, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,33,1,0.077,0.075,0.002,"[0, 1]",2,5,3,5348,6,230,224,low,1,traffic-light-mouselab,37,776718,4,0,0,2,22
traffic-light-mouselab,True,3,1,"[13, 0, 4, 2, 10, 7, 5, 14, 4, 14, 12, 1, 11, 2, 3, 7, 0, 10, 6, 13, 8, 4, 14, 2, 1, 12, 12, 3, 9, 13, 10, 1, 3, 0, 11, 11, 5, 5, 12, 13, 9, 3]","[[5, 4, 5, 4, 4], [4, 7, 3, 4, 6], [6, 5, 0, 6, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,1,2,0.032,0.020333333333333335,0.011666666666666667,"[7, 5, 6, 8, 4, 14, 2, 12, 9, 13, 10, 1, 3, 0, 11]",15,5,3,76249,35,96,61,low,1,traffic-light-mouselab,4,331186,3,0,9,2,23
traffic-light-mouselab,True,3,1,"[13, 5, 3, 9, 8, 2, 12, 4, 14, 7, 2, 0, 10, 11, 3, 4, 1, 2, 6, 12, 14, 11, 1, 0, 10, 3, 1, 12, 13, 4, 14, 10, 0, 13, 11]","[[4, 3, 3, 5, 3], [5, 5, 7, 2, 4], [5, 6, 7, 4, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,2,2,0.057,0.04533333333333334,0.011666666666666667,"[5, 9, 8, 7, 2, 6, 3, 1, 12, 4, 14, 10, 0, 13, 11]",15,5,3,37729,35,170,135,hi,1,traffic-light-mouselab,5,371422,7,1,5,18,23
traffic-light-mouselab,True,3,1,"[10, 8, 2, 6, 4, 14, 3, 8, 13, 0, 5, 1, 7, 9, 3, 7, 11, 4, 3, 8, 7, 2, 6, 6, 3, 2, 4, 12, 5, 0, 1, 0, 5, 1, 9, 9, 9]","[[4, 5, 7, 8, 2], [7, 5, 4, 3, 2], [5, 5, 6, 4, 1]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,3,3,0.037,0.025333333333333333,0.011666666666666667,"[10, 14, 13, 11, 3, 8, 7, 6, 2, 4, 12, 0, 5, 1, 9]",15,5,3,28139,35,110,75,medium,2,traffic-light-mouselab,6,401651,4,0,5,10,23
traffic-light-mouselab,False,3,1,"[6, 3, 12, 14, 1, 1, 1, 4, 7, 5, 0, 8, 9, 7, 2, 0, 0, 11, 4, 4, 4, 6, 6, 6, 3, 5, 5, 9, 9, 2, 10, 13, 2, 3, 7, 8, 8]","[[10, 2, 2, 5, 5], [6, 3, 7, 2, 6], [7, 6, 4, 6, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,4,0,0.069,0.05733333333333334,0.011666666666666667,"[12, 14, 1, 0, 11, 4, 6, 5, 9, 10, 13, 2, 3, 7, 8]",15,5,3,44011,35,206,171,hi,2,traffic-light-mouselab,8,451762,7,1,5,18,23
traffic-light-mouselab,False,3,1,"[11, 3, 4, 9, 2, 1, 0, 5, 6, 7, 8, 14, 9, 4, 3, 7, 6, 1, 5]","[[8, 4, 5, 7, 6], [5, 6, 5, 6, 7], [6, 6, 3, 7, 2]]","[[2, 1, 2, 1, 1], [1, 1, 1, 2, 1], [1, 0, 1, 1, 0]]","[2, 18, 10]",16,5,2,0.043,0.03666666666666667,0.006333333333333333,"[11, 14]",2,5,3,14532,19,130,111,medium,2,traffic-light-mouselab,9,472193,3,0,2,10,23
traffic-light-mouselab,False,3,1,"[10, 4, 7, 12, 10, 10, 4, 4, 5, 5, 14, 14, 14]","[[3, 2, 5, 6, 6], [2, 4, 1, 6, 5], [4, 4, 6, 3, 4]]","[[3, 3, 3, 3, 0], [0, 1, 0, 1, 1], [0, 3, 2, 3, 0]]","[2, 10, 18]",16,6,1,0.039,0.035,0.004,"[7, 10, 4, 5, 14]",5,5,3,13956,12,116,104,medium,1,traffic-light-mouselab,10,489198,4,0,3,10,23
traffic-light-mouselab,False,3,1,"[6, 9, 9, 9, 0, 2, 3, 4, 1, 6]","[[3, 2, 6, 6, 8], [7, 9, 6, 8, 3], [7, 5, 2, 4, 6]]","[[0, 0, 0, 0, 0], [3, 1, 3, 3, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,7,4,0.049,0.04566666666666667,0.0033333333333333335,"[9, 0, 2, 3, 4, 1]",6,5,3,13726,10,146,136,medium,0,traffic-light-mouselab,11,505523,8,1,5,10,23
traffic-light-mouselab,False,3,1,"[5, 2, 14, 14, 14, 14, 0, 0, 0, 11, 11, 11, 8, 8, 8]","[[4, 5, 6, 5, 4], [7, 4, 4, 5, 7], [6, 6, 7, 6, 4]]","[[0, 1, 0, 1, 1], [2, 3, 3, 0, 3], [3, 0, 3, 3, 0]]","[2, 10, 18]",16,8,1,0.053,0.049,0.004,"[2, 14, 0, 11, 8]",5,5,3,11329,12,158,146,low,0,traffic-light-mouselab,12,519759,5,0,4,2,23
traffic-light-mouselab,False,3,1,[],"[[5, 5, 7, 6, 7], [5, 3, 6, 4, 8], [3, 7, 5, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,9,3,0.045,0.045,0.0,[],0,5,3,2566,0,134,134,low,0,traffic-light-mouselab,13,525107,6,0,0,2,23
traffic-light-mouselab,False,3,1,[],"[[3, 4, 6, 4, 7], [10, 7, 7, 5, 2], [4, 6, 8, 5, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,10,1,0.062,0.062,0.0,[],0,5,3,1779,0,186,186,medium,1,traffic-light-mouselab,14,529234,7,0,0,10,23
traffic-light-mouselab,False,3,1,"[7, 6, 5, 9, 8]","[[6, 6, 5, 4, 6], [5, 8, 1, 4, 6], [6, 6, 7, 6, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,11,3,0.041,0.03933333333333334,0.0016666666666666668,"[7, 6, 5, 9, 8]",5,5,3,5253,5,124,119,medium,1,traffic-light-mouselab,15,537230,4,0,5,10,23
traffic-light-mouselab,False,3,1,"[1, 1, 7, 6, 8, 13, 12, 6, 3, 3, 0, 5, 10, 7, 8, 4, 9, 2, 0, 5, 0, 2, 4, 9, 3, 8, 7, 2, 1, 6, 11, 5, 4, 9, 14]","[[5, 4, 7, 4, 6], [3, 2, 5, 2, 3], [5, 2, 7, 7, 5]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,12,2,0.069,0.05733333333333334,0.011666666666666667,"[13, 12, 10, 0, 3, 8, 7, 2, 1, 6, 11, 5, 4, 9, 14]",15,5,3,27343,35,206,171,hi,2,traffic-light-mouselab,16,576265,7,1,5,18,23
traffic-light-mouselab,False,3,1,[],"[[3, 6, 7, 4, 3], [6, 4, 3, 6, 7], [5, 4, 10, 3, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,13,0,0.039,0.039,0.0,[],0,5,3,1642,0,116,116,low,1,traffic-light-mouselab,17,581651,6,0,0,2,23
