type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,"[5, 5, 21, 21, 1, 1, 9, 9, 24, 24]","[[7, 7, 6, 7, 8], [3, 6, 7, 6, 3], [8, 4, 7, 6, 3], [4, 8, 5, 7, 2], [10, 6, 2, 7, 8]]","[[0, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 2, 0, 2, 2]]","[4, 13, 3, 5, 5]",14,14,1,0.063,0.059666666666666666,0.0033333333333333335,"[5, 21, 1, 9, 24]",5,extreme,5,5,26480,10,188,178,1.0223143287505566e+17,attentional-mouselab,18,512017,105
mouselab,False,"[6, 6, 13, 13, 16, 16]","[[3, 9, 5, 4, 3], [4, 3, 6, 8, 6], [4, 10, 5, 5, 3], [6, 2, 3, 8, 5], [4, 4, 5, 3, 4]]","[[2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 0]]","[2, 19, 4, 4, 1]",26,15,3,0.072,0.06999999999999999,0.002,"[6, 13, 16]",3,extreme,5,5,21311,6,215,209,6.800971946464753e+18,attentional-mouselab,19,537222,105
mouselab,False,"[21, 21, 11, 11]","[[3, 5, 3, 6, 4], [5, 3, 5, 5, 4], [3, 5, 7, 5, 5], [6, 9, 5, 4, 2], [5, 5, 10, 5, 6]]","[[2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 0, 2, 2], [2, 2, 0, 0, 2]]","[1, 1, 4, 19, 5]",26,16,1,0.075,0.07366666666666666,0.0013333333333333333,"[21, 11]",2,greedy,5,5,12729,4,224,220,1.1446278062156913e+19,attentional-mouselab,20,552228,105
mouselab,False,"[2, 2, 22, 22, 5, 5, 20, 20]","[[8, 4, 7, 4, 6], [9, 7, 6, 6, 3], [6, 6, 5, 0, 6], [6, 7, 5, 5, 5], [8, 6, 6, 6, 3]]","[[0, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [2, 2, 2, 2, 2]]","[14, 7, 1, 2, 6]",18,17,0,0.08,0.07733333333333334,0.0026666666666666666,"[2, 22, 5, 20]",4,random,5,5,13184,8,241,233,1.7809061008987599e+19,attentional-mouselab,21,567614,105
mouselab,False,"[16, 16, 12, 12, 6, 6, 10, 10]","[[6, 3, 7, 6, 6], [4, 5, 2, 7, 5], [4, 6, 4, 4, 6], [7, 3, 5, 1, 8], [7, 7, 8, 2, 6]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0]]","[4, 5, 10, 6, 5]",8,18,1,0.05,0.04733333333333334,0.0026666666666666666,"[16, 12, 6, 10]",4,random,5,5,18134,8,150,142,2.1116098698347958e+18,attentional-mouselab,22,588627,105
mouselab,False,"[12, 12, 5, 5, 20, 20, 22, 22]","[[5, 5, 7, 4, 4], [6, 4, 9, 4, 5], [9, 3, 5, 7, 7], [7, 2, 5, 5, 3], [6, 6, 4, 4, 6]]","[[2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [0, 2, 2, 0, 0], [2, 2, 2, 2, 2]]","[1, 5, 13, 1, 10]",22,19,0,0.073,0.07033333333333333,0.0026666666666666666,"[12, 5, 20, 22]",4,greedy,5,5,21707,8,219,211,5.055457961529248e+18,attentional-mouselab,23,612753,105
mouselab,False,"[13, 13, 10, 10, 11, 11, 12, 12, 5, 5]","[[5, 4, 7, 7, 4], [7, 5, 7, 6, 7], [7, 6, 5, 5, 0], [6, 5, 5, 4, 6], [5, 6, 8, 7, 4]]","[[0, 2, 2, 0, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[3, 7, 11, 5, 4]",12,20,0,0.064,0.06066666666666667,0.0033333333333333335,"[13, 10, 11, 12, 5]",5,random,5,5,19860,10,191,181,1.8249571375343794e+19,attentional-mouselab,24,634763,105
mouselab,False,"[3, 3, 0, 0, 5, 5, 23, 23, 13, 13]","[[5, 1, 7, 6, 7], [7, 4, 5, 8, 5], [7, 3, 5, 4, 4], [3, 6, 3, 4, 5], [10, 1, 7, 5, 4]]","[[2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 0]]","[10, 9, 4, 3, 4]",14,21,3,0.06,0.056666666666666664,0.0033333333333333335,"[3, 0, 5, 23, 13]",5,extreme,5,5,26051,10,180,170,1.484094220817272e+19,attentional-mouselab,25,662581,105
mouselab,False,"[21, 21, 6, 6, 24, 24, 9, 9, 5, 5, 10, 10, 20, 20, 7, 7, 22, 22, 12, 12]","[[7, 5, 8, 6, 2], [3, 4, 2, 4, 4], [6, 6, 5, 4, 4], [5, 5, 5, 4, 5], [5, 4, 7, 6, 5]]","[[2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 0], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2]]","[3, 8, 6, 1, 12]",16,22,2,0.053,0.04633333333333333,0.006666666666666667,"[21, 6, 24, 9, 5, 10, 20, 7, 22, 12]",10,random,5,5,39700,20,159,139,1.8331075657425723e+19,attentional-mouselab,26,704364,105
mouselab,False,"[16, 16, 1, 1, 17, 17, 2, 2, 19, 19, 4, 4, 14, 14]","[[3, 2, 7, 4, 6], [5, 4, 3, 4, 5], [6, 6, 3, 8, 4], [3, 3, 5, 5, 6], [6, 4, 2, 7, 5]]","[[2, 2, 2, 2, 2], [2, 0, 0, 2, 0], [2, 0, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0]]","[7, 6, 7, 9, 1]",10,23,4,0.053,0.04833333333333333,0.004666666666666667,"[16, 1, 17, 2, 19, 4, 14]",7,random,5,5,29393,14,159,145,2.7844543343190385e+18,attentional-mouselab,27,735615,105
mouselab,False,"[7, 7, 17, 17, 6, 6, 16, 16, 18, 18]","[[6, 4, 8, 5, 5], [6, 4, 7, 6, 8], [2, 4, 8, 10, 3], [4, 8, 4, 5, 4], [7, 4, 10, 4, 5]]","[[2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 0, 0, 2, 2], [0, 2, 2, 2, 2], [2, 2, 0, 2, 2]]","[1, 14, 3, 10, 2]",24,24,2,0.063,0.059666666666666666,0.0033333333333333335,"[7, 17, 6, 16, 18]",5,greedy,5,5,29353,10,190,180,2.070920718649958e+17,attentional-mouselab,28,767166,105
mouselab,False,"[12, 12, 10, 10, 5, 5, 14, 14, 8, 8, 13, 13]","[[7, 5, 4, 8, 5], [2, 4, 4, 6, 3], [5, 2, 7, 6, 5], [5, 5, 4, 6, 3], [4, 4, 6, 5, 4]]","[[0, 2, 2, 2, 2], [2, 0, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2]]","[2, 11, 12, 4, 1]",22,25,3,0.061,0.056999999999999995,0.004,"[12, 10, 5, 14, 8, 13]",6,random,5,5,23120,12,183,171,1.7272849571099427e+19,attentional-mouselab,29,792305,105
mouselab,False,"[10, 10, 13, 13, 8, 8]","[[5, 5, 7, 7, 6], [4, 3, 7, 4, 6], [5, 2, 4, 7, 2], [6, 3, 4, 7, 5], [7, 3, 7, 7, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 2, 0], [2, 2, 2, 0, 2], [2, 0, 2, 0, 2]]","[1, 3, 18, 5, 3]",24,26,3,0.067,0.065,0.002,"[10, 13, 8]",3,extreme,5,5,9971,6,201,195,2.8893035770183496e+18,attentional-mouselab,30,804606,105
mouselab,False,"[2, 2, 11, 11, 22, 22, 14, 14, 4, 4, 24, 24]","[[4, 7, 3, 4, 5], [4, 6, 8, 9, 6], [4, 2, 6, 6, 5], [6, 7, 5, 5, 7], [8, 5, 4, 5, 4]]","[[2, 0, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2]]","[7, 4, 10, 4, 5]",10,27,2,0.051,0.047,0.004,"[2, 11, 22, 14, 4, 24]",6,random,5,5,24573,12,153,141,3.9886264855934797e+18,attentional-mouselab,31,831112,105
mouselab,False,"[14, 14, 5, 5, 19, 19]","[[5, 4, 5, 5, 4], [4, 4, 2, 5, 7], [4, 3, 7, 6, 7], [4, 5, 4, 6, 5], [5, 6, 6, 5, 1]]","[[2, 2, 2, 2, 2], [2, 2, 0, 2, 0], [0, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 0, 0]]","[4, 6, 14, 4, 2]",16,28,4,0.059,0.056999999999999995,0.002,"[14, 5, 19]",3,extreme,5,5,16222,6,178,172,1.5016381243750907e+18,attentional-mouselab,32,849477,105
mouselab,False,"[1, 1, 22, 22, 3, 3]","[[5, 5, 7, 6, 4], [7, 1, 5, 2, 3], [6, 2, 4, 3, 2], [6, 5, 4, 6, 4], [6, 5, 7, 6, 7]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 0, 2]]","[11, 1, 3, 2, 13]",24,29,2,0.064,0.062,0.002,"[1, 22, 3]",3,random,5,5,19139,6,193,187,1.2148725379613393e+19,attentional-mouselab,33,870531,105
mouselab,False,"[14, 14, 9, 9]","[[5, 5, 5, 3, 7], [4, 7, 5, 5, 7], [2, 5, 4, 8, 7], [5, 7, 6, 8, 4], [2, 8, 7, 3, 4]]","[[2, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 0, 0, 2, 2], [2, 2, 2, 2, 2]]","[6, 8, 11, 2, 3]",14,30,4,0.065,0.06366666666666666,0.0013333333333333333,"[14, 9]",2,random,5,5,11088,4,195,191,8.396411190013691e+18,attentional-mouselab,34,883293,105
mouselab,False,"[9, 9, 14, 14]","[[6, 3, 5, 5, 5], [4, 5, 8, 6, 6], [4, 5, 5, 6, 6], [6, 5, 5, 4, 7], [10, 4, 5, 3, 4]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 0], [0, 2, 2, 2, 2]]","[4, 6, 5, 14, 1]",16,31,2,0.056,0.05466666666666667,0.0013333333333333333,"[9, 14]",2,greedy,5,5,18410,4,168,164,2.5194007246250624e+17,attentional-mouselab,35,903527,105
mouselab,False,"[22, 22, 3, 3, 23, 23, 18, 18]","[[5, 6, 3, 3, 5], [6, 6, 6, 8, 3], [5, 9, 3, 6, 7], [4, 5, 6, 7, 3], [1, 5, 6, 5, 6]]","[[2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [0, 2, 2, 2, 2]]","[11, 2, 2, 5, 10]",18,32,3,0.049,0.04633333333333334,0.0026666666666666666,"[22, 3, 23, 18]",4,extreme,5,5,21873,8,146,138,1.2982452409523796e+19,attentional-mouselab,36,926941,105
mouselab,True,"[7, 7, 9, 9]","[[3, 4, 5, 3, 7], [1, 4, 7, 5, 2], [6, 5, 5, 5, 4], [4, 5, 4, 2, 10], [4, 4, 5, 5, 3]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2]]","[3, 3, 10, 3, 11]",18,1,2,0.051,0.049666666666666665,0.0013333333333333333,"[7, 9]",2,random,5,5,15762,4,153,149,5.304800673831244e+18,attentional-mouselab,4,195235,106
mouselab,True,"[1, 1]","[[2, 6, 5, 7, 5], [4, 6, 4, 4, 2], [0, 7, 4, 6, 4], [3, 3, 5, 5, 6], [8, 7, 5, 6, 8]]","[[0, 2, 2, 0, 2], [0, 2, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 5, 8, 1, 14]",20,2,3,0.057,0.05633333333333333,0.0006666666666666666,[1],1,random,5,5,11550,2,171,169,1.3417144115373391e+18,attentional-mouselab,5,212676,106
mouselab,False,"[9, 9]","[[6, 3, 5, 8, 4], [6, 5, 6, 6, 5], [4, 5, 5, 4, 5], [6, 7, 7, 3, 3], [5, 6, 4, 3, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 0, 2]]","[9, 1, 7, 5, 8]",12,3,2,0.051,0.05033333333333333,0.0006666666666666666,[9],1,greedy,5,5,6791,2,153,151,2.608683312876386e+18,attentional-mouselab,7,225757,106
mouselab,False,[],"[[5, 2, 4, 3, 5], [7, 3, 6, 6, 3], [3, 6, 4, 6, 8], [4, 4, 4, 8, 8], [6, 4, 2, 6, 2]]","[[2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 0, 2], [2, 2, 0, 2, 2]]","[2, 1, 8, 5, 14]",20,4,4,0.048,0.048,0.0,[],0,extreme,5,5,4223,0,145,145,3.5355119122491464e+18,attentional-mouselab,8,235406,106
mouselab,False,"[9, 9]","[[7, 7, 5, 5, 7], [4, 3, 7, 3, 4], [2, 3, 3, 4, 3], [4, 3, 4, 3, 5], [6, 9, 6, 5, 6]]","[[2, 2, 0, 2, 2], [0, 0, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2]]","[3, 4, 7, 6, 10]",10,5,1,0.054,0.05333333333333333,0.0006666666666666666,[9],1,greedy,5,5,7989,2,162,160,9.127890466462157e+18,attentional-mouselab,9,246397,106
mouselab,False,[],"[[6, 5, 6, 4, 6], [5, 4, 9, 9, 4], [5, 4, 5, 6, 4], [2, 7, 6, 2, 3], [4, 6, 7, 7, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2], [0, 0, 0, 2, 0], [2, 2, 2, 2, 2]]","[1, 16, 6, 3, 4]",20,6,3,0.073,0.073,0.0,[],0,random,5,5,3002,0,218,218,6.357643974810993e+17,attentional-mouselab,10,251245,106
mouselab,False,"[15, 15]","[[8, 3, 5, 5, 3], [4, 4, 6, 3, 3], [6, 5, 6, 5, 6], [5, 9, 2, 5, 3], [4, 6, 7, 4, 2]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0]]","[7, 5, 13, 3, 2]",16,7,0,0.059,0.05833333333333333,0.0006666666666666666,[15],1,extreme,5,5,6019,2,177,175,9.954063191328162e+18,attentional-mouselab,11,260965,106
mouselab,False,"[8, 8, 7, 7]","[[6, 3, 7, 7, 8], [5, 6, 5, 3, 1], [4, 5, 9, 6, 6], [7, 4, 6, 6, 4], [5, 8, 5, 9, 2]]","[[2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [0, 2, 0, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[1, 5, 5, 2, 17]",22,8,2,0.058,0.05666666666666667,0.0013333333333333333,"[8, 7]",2,extreme,5,5,11070,4,174,170,1.1303365877844042e+19,attentional-mouselab,12,276423,106
mouselab,False,[],"[[6, 6, 6, 5, 4], [5, 3, 7, 4, 5], [2, 4, 4, 4, 8], [9, 2, 3, 5, 8], [6, 5, 2, 7, 8]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 0, 2, 2, 0], [2, 2, 2, 2, 0]]","[7, 5, 8, 8, 2]",10,9,4,0.066,0.066,0.0,[],0,greedy,5,5,2428,0,197,197,8.494518776579826e+18,attentional-mouselab,13,288344,106
mouselab,False,"[19, 19]","[[2, 6, 5, 4, 6], [7, 4, 5, 4, 3], [6, 4, 1, 6, 4], [5, 8, 3, 5, 6], [2, 7, 3, 3, 5]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2], [0, 2, 0, 2, 2]]","[5, 8, 3, 5, 9]",10,10,4,0.047,0.04633333333333333,0.0006666666666666666,[19],1,extreme,5,5,13286,2,141,139,1.0323464963855222e+18,attentional-mouselab,14,304494,106
mouselab,False,"[9, 9]","[[3, 4, 6, 8, 6], [4, 6, 7, 5, 5], [2, 3, 7, 6, 7], [4, 3, 5, 4, 4], [5, 6, 5, 7, 3]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 0, 2, 2], [0, 2, 2, 0, 2], [2, 0, 2, 2, 2]]","[8, 14, 1, 4, 3]",20,11,4,0.05,0.04933333333333333,0.0006666666666666666,[9],1,random,5,5,8229,2,150,148,6.298795540846986e+18,attentional-mouselab,15,315000,106
mouselab,False,[],"[[6, 3, 5, 5, 5], [4, 5, 8, 6, 6], [4, 5, 5, 6, 6], [6, 5, 5, 4, 7], [10, 4, 5, 3, 4]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 0], [0, 2, 2, 2, 2]]","[7, 12, 2, 1, 8]",18,12,2,0.062,0.062,0.0,[],0,greedy,5,5,2064,0,186,186,2.5194007246250624e+17,attentional-mouselab,16,321307,106
mouselab,False,[],"[[7, 5, 5, 7, 4], [1, 6, 3, 2, 6], [6, 3, 6, 5, 4], [8, 6, 4, 7, 5], [1, 8, 7, 5, 4]]","[[2, 0, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 2, 0, 2]]","[17, 4, 1, 5, 3]",22,13,1,0.055,0.055,0.0,[],0,greedy,5,5,2329,0,166,166,1.3963410223792077e+19,attentional-mouselab,17,325570,106
mouselab,False,[],"[[6, 6, 7, 7, 4], [7, 5, 6, 4, 1], [2, 4, 5, 7, 6], [4, 7, 5, 5, 6], [2, 8, 8, 6, 3]]","[[0, 2, 0, 2, 2], [2, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2]]","[4, 3, 13, 9, 1]",20,14,2,0.055,0.055,0.0,[],0,greedy,5,5,2634,0,164,164,5.261495027624817e+18,attentional-mouselab,18,329779,106
mouselab,False,"[11, 11, 12, 12]","[[5, 4, 2, 7, 6], [5, 4, 6, 3, 5], [3, 2, 1, 4, 6], [4, 3, 8, 6, 5], [4, 7, 7, 3, 4]]","[[2, 2, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2]]","[6, 6, 14, 3, 1]",16,15,1,0.031,0.029666666666666668,0.0013333333333333333,"[11, 12]",2,greedy,5,5,12155,4,92,88,7.505067142142545e+17,attentional-mouselab,19,345018,106
mouselab,False,[],"[[2, 2, 5, 8, 4], [3, 5, 2, 5, 4], [2, 4, 4, 5, 5], [4, 9, 6, 4, 2], [6, 7, 2, 5, 2]]","[[2, 2, 2, 0, 2], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 0]]","[7, 4, 7, 5, 7]",6,16,3,0.055,0.055,0.0,[],0,extreme,5,5,2586,0,166,166,2.1643273901132828e+18,attentional-mouselab,20,349255,106
mouselab,False,"[10, 10]","[[6, 2, 6, 2, 4], [7, 6, 3, 6, 6], [4, 3, 2, 4, 4], [5, 3, 9, 5, 6], [7, 7, 3, 6, 8]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 0, 0, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 2]]","[5, 14, 7, 3, 1]",18,17,0,0.059,0.05833333333333333,0.0006666666666666666,[10],1,random,5,5,7177,2,178,176,1.6776300132985506e+19,attentional-mouselab,21,360622,106
mouselab,False,"[3, 3]","[[5, 7, 4, 4, 7], [5, 5, 5, 6, 2], [4, 6, 6, 2, 3], [5, 6, 4, 2, 5], [2, 7, 6, 8, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 0, 2], [2, 2, 2, 0, 2], [0, 2, 2, 0, 2]]","[16, 3, 7, 3, 1]",22,18,3,0.037,0.03633333333333333,0.0006666666666666666,[3],1,extreme,5,5,6115,2,110,108,8.629685313453791e+18,attentional-mouselab,22,368975,106
mouselab,False,[],"[[2, 7, 3, 7, 6], [7, 1, 3, 5, 4], [7, 6, 3, 4, 7], [3, 4, 2, 5, 5], [3, 6, 6, 5, 4]]","[[2, 2, 2, 2, 0], [2, 0, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2]]","[4, 4, 6, 5, 11]",10,19,4,0.05,0.05,0.0,[],0,random,5,5,6520,0,151,151,1.544067903802556e+19,attentional-mouselab,23,378245,106
mouselab,False,"[5, 5]","[[4, 2, 3, 4, 3], [5, 6, 5, 6, 7], [8, 5, 7, 5, 6], [7, 4, 3, 6, 4], [4, 7, 4, 4, 9]]","[[2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 0], [2, 2, 0, 2, 0]]","[1, 21, 3, 4, 1]",30,20,0,0.055,0.05433333333333333,0.0006666666666666666,[5],1,random,5,5,6899,2,165,163,1.8209799147094614e+19,attentional-mouselab,24,387178,106
mouselab,False,[],"[[4, 2, 5, 6, 8], [4, 6, 1, 4, 5], [6, 3, 7, 5, 6], [5, 1, 5, 6, 3], [3, 6, 3, 2, 8]]","[[2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 0], [2, 0, 2, 2, 2]]","[4, 1, 4, 9, 12]",18,21,1,0.036,0.036,0.0,[],0,extreme,5,5,6161,0,107,107,9.816523140735746e+16,attentional-mouselab,25,397375,106
mouselab,False,"[7, 7]","[[4, 3, 4, 5, 5], [1, 7, 6, 6, 8], [2, 3, 7, 6, 5], [6, 6, 6, 2, 4], [6, 5, 7, 9, 3]]","[[2, 2, 2, 0, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 2, 2]]","[10, 12, 3, 4, 1]",20,22,2,0.055,0.05433333333333333,0.0006666666666666666,[7],1,random,5,5,10432,2,164,162,1.781356232861148e+19,attentional-mouselab,26,410405,106
mouselab,False,[],"[[5, 8, 5, 4, 6], [6, 6, 3, 5, 3], [7, 2, 3, 4, 7], [2, 4, 5, 4, 5], [2, 4, 4, 2, 7]]","[[2, 2, 0, 2, 2], [2, 0, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0]]","[7, 7, 4, 3, 9]",10,23,4,0.056,0.056,0.0,[],0,random,5,5,6050,0,169,169,5.649055456679208e+18,attentional-mouselab,27,418465,106
mouselab,False,"[13, 13]","[[8, 7, 4, 5, 4], [4, 4, 4, 5, 5], [7, 8, 5, 6, 8], [5, 2, 3, 5, 4], [3, 2, 6, 6, 6]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 0, 2, 0], [0, 2, 2, 2, 2]]","[8, 1, 13, 2, 6]",18,24,3,0.056,0.05533333333333333,0.0006666666666666666,[13],1,random,5,5,8670,2,169,167,1.2609162222696665e+19,attentional-mouselab,28,431964,106
mouselab,False,"[12, 12]","[[6, 4, 5, 2, 4], [6, 3, 6, 8, 4], [4, 6, 7, 6, 3], [2, 4, 2, 6, 7], [8, 2, 8, 4, 5]]","[[2, 2, 2, 0, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 2, 0]]","[2, 2, 12, 10, 4]",20,25,2,0.053,0.05233333333333333,0.0006666666666666666,[12],1,extreme,5,5,6978,2,158,156,1.4734291634308555e+19,attentional-mouselab,29,440757,106
mouselab,False,[],"[[9, 6, 3, 6, 7], [4, 3, 3, 3, 6], [5, 2, 3, 4, 6], [5, 5, 5, 4, 6], [4, 2, 3, 4, 4]]","[[2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 0], [2, 2, 2, 2, 0]]","[11, 10, 1, 5, 3]",18,26,4,0.062,0.062,0.0,[],0,greedy,5,5,6018,0,185,185,1.5310376283543076e+18,attentional-mouselab,30,449045,106
mouselab,False,[],"[[6, 4, 2, 5, 4], [6, 6, 4, 4, 4], [2, 7, 8, 4, 5], [3, 5, 4, 5, 4], [0, 6, 8, 7, 9]]","[[2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2]]","[4, 1, 2, 16, 7]",22,27,3,0.054,0.054,0.0,[],0,random,5,5,2835,0,161,161,4.3694448764549074e+18,attentional-mouselab,31,453699,106
mouselab,False,"[12, 12]","[[2, 6, 4, 7, 5], [2, 7, 3, 3, 3], [6, 6, 6, 6, 6], [4, 7, 5, 2, 5], [3, 6, 5, 2, 8]]","[[0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 2, 0, 0]]","[2, 2, 21, 1, 4]",30,28,2,0.055,0.05433333333333333,0.0006666666666666666,[12],1,extreme,5,5,9114,2,165,163,8.114971219685461e+18,attentional-mouselab,32,465015,106
mouselab,False,[],"[[6, 7, 6, 7, 5], [7, 2, 3, 6, 5], [10, 5, 5, 4, 6], [6, 7, 4, 3, 6], [6, 7, 6, 8, 5]]","[[0, 2, 2, 2, 0], [0, 2, 2, 2, 2], [0, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[3, 11, 7, 6, 3]",12,29,0,0.073,0.073,0.0,[],0,greedy,5,5,3853,0,219,219,3.4326465952862377e+18,attentional-mouselab,33,471320,106
mouselab,False,"[12, 12]","[[3, 6, 5, 2, 7], [4, 3, 8, 4, 6], [7, 5, 9, 6, 6], [3, 4, 4, 6, 4], [8, 5, 2, 6, 7]]","[[0, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[9, 3, 16, 1, 1]",26,30,2,0.073,0.07233333333333333,0.0006666666666666666,[12],1,random,5,5,5458,2,219,217,1.4776891153287936e+19,attentional-mouselab,34,478907,106
mouselab,False,[],"[[6, 3, 4, 8, 6], [7, 3, 6, 2, 6], [5, 2, 6, 6, 8], [6, 3, 4, 4, 3], [3, 6, 6, 8, 6]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 2, 2, 0, 0], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2]]","[1, 2, 10, 15, 2]",26,31,4,0.052,0.052,0.0,[],0,greedy,5,5,5064,0,155,155,7.818645472346588e+18,attentional-mouselab,35,485939,106
