type,is_practice,original_item_cost,highlight_cost,click_values,payoff_matrix,original_cost_matrix,final_cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,is_control,highlight_index,selected_option_highlight_value,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,participant_id,weights_sum
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[7, 5, 6, 6, 4], [3, 4, 3, 5, 5], [7, 6, 3, 1, 1]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 7, 3]",20,20,28,0,0.061,0.059333333333333335,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,3743,5,182,177,False,0,7,traffic-light-mouselab,32,513261,0.0-3.0-29.0,5f00ecc9dd343a1033ce571d,60ca52d74ed66c9bb11e25ac,60e63a29b69a369071a63a0e,True,7,1,5,20,5,120,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[5, 4, 6, 3, 5], [8, 6, 3, 4, 5], [6, 5, 4, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[5, 9, 16]",16,12,29,0,0.064,0.06233333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,3415,5,193,188,False,2,6,traffic-light-mouselab,33,517701,0.0-3.0-30.0,5f00ecc9dd343a1033ce571d,60ca52d74ed66c9bb11e25ac,60e63a29b69a369071a63a0e,True,6,1,5,16,5,120,30
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[3, 5, 5, 6, 8], [6, 5, 3, 6, 5], [7, 8, 6, 6, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[9, 9, 12]",12,4,30,4,0.075,0.07333333333333333,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,4719,5,225,220,False,2,9,traffic-light-mouselab,34,524421,0.0-3.0-31.0,5f00ecc9dd343a1033ce571d,60ca52d74ed66c9bb11e25ac,60e63a29b69a369071a63a0e,True,9,1,5,12,5,120,30
traffic-light-mouselab,True,3,1,"[5, 5, 5, 12, 12, 12, 3, 3, 3, 9, 9, 9, 11, 11, 11, 10, 10, 10, 0, 0, 0, 2, 2, 2, 1, 1, 1, 8, 8, 8, 4, 4, 4, 13, 13, 13, 14, 14, 14, 7, 7, 7, 6, 6, 6]","[[8, 5, 1, 4, 6], [5, 5, 5, 7, 3], [5, 2, 5, 10, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 7, 5]",7,16,1,1,0.045,0.03,0.015,"[5, 12, 3, 9, 11, 10, 0, 2, 1, 8, 4, 13, 14, 7, 6]",15,5,3,17857,45,135,90,True,1,5,traffic-light-mouselab,4,127169,0.0-3.0-1.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,15,7,5,121,30
traffic-light-mouselab,True,3,1,"[11, 13, 14, 12, 10]","[[5, 9, 2, 5, 7], [2, 5, 3, 6, 3], [4, 7, 3, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[1, 19, 10]",10,18,2,3,0.063,0.06133333333333334,0.0016666666666666668,"[11, 13, 14, 12, 10]",5,5,3,4635,5,189,184,False,2,7,traffic-light-mouselab,5,133702,0.0-3.0-2.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,7,1,5,10,5,121,30
traffic-light-mouselab,False,3,1,"[1, 3]","[[7, 5, 6, 5, 2], [7, 5, 4, 6, 5], [8, 5, 8, 5, 2]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 10, 19]",1,18,3,3,0.053,0.05233333333333333,0.0006666666666666666,"[1, 3]",2,5,3,2446,2,160,158,False,0,5,traffic-light-mouselab,7,139923,0.0-3.0-4.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,2,1,2,121,30
traffic-light-mouselab,False,3,1,"[10, 12, 2, 2, 2]","[[5, 4, 8, 7, 4], [5, 4, 5, 4, 4], [5, 3, 6, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [0, 1, 0, 1, 1]]","[6, 19, 5]",5,18,4,2,0.058,0.05633333333333334,0.0016666666666666668,"[10, 12, 2]",3,5,3,3530,5,173,168,False,2,6,traffic-light-mouselab,8,145755,0.0-3.0-5.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,6,0,2,5,2,121,30
traffic-light-mouselab,False,3,1,"[13, 14, 11, 1, 1, 1, 3, 3, 3]","[[6, 3, 7, 3, 5], [3, 5, 5, 7, 5], [7, 6, 6, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 0]]","[3, 4, 23]",23,26,5,2,0.06,0.056999999999999995,0.003,"[13, 14, 11, 1, 3]",5,5,3,4514,9,179,170,False,2,6,traffic-light-mouselab,9,151427,0.0-3.0-6.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,6,0,3,23,3,121,30
traffic-light-mouselab,False,3,1,[],"[[6, 4, 7, 5, 7], [6, 7, 6, 5, 3], [8, 6, 5, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 7, 16]",16,12,6,2,0.057,0.057,0.0,[],0,5,3,846,0,171,171,True,2,5,traffic-light-mouselab,10,152994,0.0-3.0-7.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,0,16,0,121,30
traffic-light-mouselab,False,3,1,[],"[[4, 9, 6, 7, 7], [5, 5, 8, 3, 6], [7, 3, 3, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 12, 8]",10,4,7,1,0.058,0.058,0.0,[],0,5,3,350,0,174,174,True,0,9,traffic-light-mouselab,11,154736,0.0-3.0-8.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,9,1,0,10,0,121,30
traffic-light-mouselab,False,3,1,"[6, 8]","[[7, 5, 6, 6, 8], [4, 6, 7, 3, 3], [2, 7, 6, 4, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[1, 27, 2]",27,34,8,1,0.06,0.05933333333333333,0.0006666666666666666,"[6, 8]",2,5,3,1921,2,181,179,False,1,6,traffic-light-mouselab,12,157261,0.0-3.0-9.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,6,0,2,27,2,121,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 3, 3, 3, 14, 14, 14]","[[5, 6, 8, 5, 3], [4, 3, 6, 5, 3], [4, 4, 6, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 0, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 0]]","[12, 8, 10]",8,4,9,3,0.057,0.054,0.003,"[6, 3, 14]",3,5,3,3337,9,170,161,True,1,5,traffic-light-mouselab,13,161490,0.0-3.0-10.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,3,8,1,121,30
traffic-light-mouselab,False,3,1,[],"[[5, 5, 3, 7, 6], [8, 3, 3, 5, 7], [5, 7, 2, 5, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 5, 6]",19,18,10,2,0.028,0.028,0.0,[],0,5,3,443,0,84,84,False,0,3,traffic-light-mouselab,14,162706,0.0-3.0-11.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,3,0,0,19,0,121,30
traffic-light-mouselab,False,3,1,[],"[[8, 6, 4, 7, 6], [5, 7, 5, 4, 4], [4, 7, 6, 2, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 15, 2]",13,16,11,1,0.066,0.066,0.0,[],0,5,3,381,0,197,197,False,0,6,traffic-light-mouselab,15,163957,0.0-3.0-12.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,6,0,0,13,0,121,30
traffic-light-mouselab,False,3,1,"[11, 13, 3, 3, 3]","[[7, 9, 5, 5, 8], [4, 5, 8, 7, 3], [6, 4, 3, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 0, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 1]]","[16, 3, 11]",11,14,12,3,0.052,0.050333333333333334,0.0016666666666666668,"[11, 13, 3]",3,5,3,2397,5,156,151,False,2,5,traffic-light-mouselab,16,167098,0.0-3.0-13.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,2,11,2,121,30
traffic-light-mouselab,False,3,1,"[13, 3, 3, 3]","[[7, 5, 4, 5, 6], [3, 6, 4, 6, 5], [6, 2, 6, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 0, 3], [3, 3, 3, 3, 3], [1, 1, 1, 0, 1]]","[8, 15, 7]",7,10,13,3,0.053,0.051666666666666666,0.0013333333333333333,"[13, 3]",2,5,3,3008,4,158,154,False,2,4,traffic-light-mouselab,17,170746,0.0-3.0-14.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,4,0,1,7,1,121,30
traffic-light-mouselab,False,3,1,"[11, 11, 11, 8, 8, 8]","[[7, 7, 6, 5, 7], [6, 6, 6, 5, 4], [6, 3, 3, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 0, 3, 3, 3]]","[18, 8, 4]",4,16,14,3,0.047,0.045,0.002,"[11, 8]",2,5,3,3439,6,142,136,True,2,3,traffic-light-mouselab,18,175170,0.0-3.0-15.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,3,0,3,4,1,121,30
traffic-light-mouselab,False,3,1,"[9, 9, 9, 6, 6, 6]","[[6, 4, 8, 2, 5], [5, 3, 7, 3, 1], [3, 3, 5, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 0], [3, 3, 3, 3, 3]]","[12, 11, 7]",12,6,15,1,0.034,0.032,0.002,"[9, 6]",2,5,3,2849,6,102,96,True,0,4,traffic-light-mouselab,19,178933,0.0-3.0-16.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,4,0,0,12,0,121,30
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[6, 7, 3, 7, 6], [5, 4, 7, 5, 7], [5, 2, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,16,0,0.059,0.057999999999999996,0.001,[2],1,5,3,3045,3,178,175,True,0,6,traffic-light-mouselab,20,182645,0.0-3.0-17.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,6,0,3,28,1,121,30
traffic-light-mouselab,False,3,1,"[1, 1, 1]","[[7, 7, 5, 7, 4], [5, 7, 2, 3, 5], [5, 4, 6, 7, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 26, 3]",26,32,17,1,0.067,0.066,0.001,[1],1,5,3,1818,3,201,198,True,1,7,traffic-light-mouselab,21,185080,0.0-3.0-18.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,7,1,0,26,0,121,30
traffic-light-mouselab,False,3,1,"[7, 7, 7]","[[6, 4, 5, 3, 7], [1, 6, 7, 7, 6], [8, 5, 3, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[20, 5, 5]",20,20,18,2,0.05,0.049,0.001,[7],1,5,3,1311,3,150,147,True,0,5,traffic-light-mouselab,22,187164,0.0-3.0-19.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,0,20,0,121,30
traffic-light-mouselab,False,3,1,"[13, 13, 13]","[[8, 7, 6, 3, 6], [8, 5, 6, 4, 6], [5, 6, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 0, 3]]","[6, 6, 18]",18,16,19,3,0.044,0.043,0.001,[13],1,5,3,1772,3,132,129,True,2,5,traffic-light-mouselab,23,189509,0.0-3.0-20.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,3,18,1,121,30
traffic-light-mouselab,False,3,1,"[6, 8]","[[8, 4, 7, 3, 4], [7, 5, 8, 5, 4], [8, 6, 5, 6, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[10, 15, 5]",15,10,20,3,0.045,0.04433333333333333,0.0006666666666666666,"[6, 8]",2,5,3,1922,2,135,133,False,1,5,traffic-light-mouselab,24,192046,0.0-3.0-21.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,2,15,2,121,30
traffic-light-mouselab,False,3,1,"[7, 7, 7, 2, 2, 2]","[[8, 1, 7, 2, 3], [4, 4, 3, 5, 7], [1, 6, 4, 9, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[7, 17, 6]",6,14,21,2,0.041,0.039,0.002,"[7, 2]",2,5,3,2595,6,124,118,True,2,4,traffic-light-mouselab,25,195423,0.0-3.0-22.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,4,0,0,6,0,121,30
traffic-light-mouselab,False,3,1,[],"[[7, 7, 4, 6, 5], [5, 4, 5, 5, 4], [6, 6, 6, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 24, 5]",24,28,22,2,0.051,0.051,0.0,[],0,5,3,743,0,154,154,True,1,5,traffic-light-mouselab,26,196838,0.0-3.0-23.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,1,0,24,0,121,30
traffic-light-mouselab,False,3,1,[],"[[4, 2, 3, 4, 4], [5, 1, 5, 4, 6], [6, 3, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[4, 9, 17]",17,14,23,1,0.023,0.023,0.0,[],0,5,3,476,0,68,68,False,2,3,traffic-light-mouselab,27,197852,0.0-3.0-24.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,3,0,0,17,0,121,30
traffic-light-mouselab,False,3,1,[],"[[4, 4, 1, 2, 5], [7, 4, 7, 7, 4], [3, 6, 4, 2, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[16, 3, 11]",3,14,24,2,0.027,0.027,0.0,[],0,5,3,359,0,81,81,False,1,7,traffic-light-mouselab,28,198777,0.0-3.0-25.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,7,1,0,3,0,121,30
traffic-light-mouselab,False,3,1,"[4, 1, 3]","[[7, 2, 7, 7, 6], [5, 7, 7, 4, 2], [5, 5, 4, 5, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 0, 1, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[21, 5, 4]",21,22,25,4,0.053,0.052,0.001,"[4, 1, 3]",3,5,3,3329,3,160,157,False,0,6,traffic-light-mouselab,29,203017,0.0-3.0-26.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,6,0,3,21,3,121,30
traffic-light-mouselab,False,3,1,[7],"[[3, 7, 4, 3, 6], [6, 6, 0, 5, 6], [4, 4, 6, 2, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[2, 25, 3]",25,30,26,2,0.009,0.008666666666666666,0.0003333333333333333,[7],1,5,3,1202,1,26,25,False,1,0,traffic-light-mouselab,30,205118,0.0-3.0-27.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,0,0,1,25,1,121,30
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[4, 4, 6, 5, 3], [5, 8, 7, 7, 4], [4, 6, 3, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 20, 2]",2,20,27,1,0.068,0.067,0.001,[6],1,5,3,1611,3,204,201,True,2,6,traffic-light-mouselab,31,207287,0.0-3.0-28.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,6,1,0,2,0,121,30
traffic-light-mouselab,False,3,1,"[7, 7, 7, 12, 13, 13, 13]","[[3, 8, 7, 4, 5], [6, 8, 4, 3, 5], [6, 5, 5, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 2, 0, 3]]","[5, 22, 3]",22,24,28,3,0.035,0.03266666666666667,0.0023333333333333335,"[7, 13]",2,5,3,2523,7,104,97,True,1,3,traffic-light-mouselab,32,210646,0.0-3.0-29.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,3,0,3,22,1,121,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11]","[[3, 6, 8, 3, 1], [6, 5, 3, 2, 2], [5, 4, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 3, 3, 3]]","[6, 10, 14]",14,8,29,0,0.049,0.047,0.002,"[10, 11]",2,5,3,4098,6,148,142,True,2,5,traffic-light-mouselab,33,215530,0.0-3.0-30.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,5,0,6,14,2,121,30
traffic-light-mouselab,False,3,1,"[1, 1, 1]","[[5, 5, 5, 4, 5], [3, 7, 6, 2, 2], [3, 6, 5, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[12, 9, 9]",9,4,30,1,0.059,0.057999999999999996,0.001,[1],1,5,3,2237,3,177,174,False,1,7,traffic-light-mouselab,34,219135,0.0-3.0-31.0,5c4684826a7dbc00017c0a87,60ca52d74ed66c9bb11e25ac,60e63bb10873f94cf2d6329d,False,7,1,0,9,0,121,30
traffic-light-mouselab,True,3,1,"[10, 11, 12, 13, 14, 0, 0, 0, 2, 2, 2, 1, 1, 1, 5, 5, 5, 6, 6, 6]","[[6, 5, 5, 5, 3], [7, 6, 5, 4, 3], [3, 3, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 3, 3], [0, 0, 3, 3, 3], [0, 0, 0, 0, 0]]","[14, 5, 11]",11,10,1,3,0.048,0.04133333333333333,0.006666666666666667,"[10, 11, 12, 13, 14, 0, 2, 1, 5, 6]",10,5,3,115987,20,145,125,False,2,5,traffic-light-mouselab,4,402685,0.0-3.0-1.0,605d7fc9cdf100b5d88d78fd,60ca52d74ed66c9bb11e25ac,60e63878fa87e4c999f989fd,True,5,1,5,11,5,122,30
traffic-light-mouselab,True,3,1,"[5, 5, 5, 0, 0, 0]","[[5, 7, 4, 6, 6], [7, 5, 5, 2, 5], [2, 2, 8, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 15, 1]",14,18,2,0,0.059,0.056999999999999995,0.002,"[5, 0]",2,5,3,12830,6,177,171,True,0,5,traffic-light-mouselab,5,426338,0.0-3.0-2.0,605d7fc9cdf100b5d88d78fd,60ca52d74ed66c9bb11e25ac,60e63878fa87e4c999f989fd,True,5,0,3,14,1,122,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[4, 3, 1, 3, 5], [6, 7, 4, 7, 3], [2, 3, 6, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 3, 25]",3,30,3,2,0.055,0.05,0.005,"[10, 11, 12, 13, 14]",5,5,3,14191,15,164,149,True,1,4,traffic-light-mouselab,7,447489,0.0-3.0-4.0,605d7fc9cdf100b5d88d78fd,60ca52d74ed66c9bb11e25ac,60e63878fa87e4c999f989fd,True,4,0,0,3,0,122,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2]","[[3, 8, 6, 3, 6], [5, 5, 7, 7, 5], [5, 2, 4, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 2, 3]",25,30,4,1,0.072,0.06899999999999999,0.003,"[0, 1, 2]",3,5,3,27771,9,216,207,True,0,8,traffic-light-mouselab,8,479364,0.0-3.0-5.0,605d7fc9cdf100b5d88d78fd,60ca52d74ed66c9bb11e25ac,60e63878fa87e4c999f989fd,True,8,1,9,25,3,122,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 1, 1, 1, 4, 4, 4]","[[2, 6, 4, 6, 3], [4, 6, 4, 5, 6], [8, 4, 4, 4, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[9, 20, 1]",20,20,5,1,0.059,0.05533333333333333,0.0036666666666666666,"[5, 6, 7, 8, 9, 1, 4]",7,5,3,13815,11,178,167,False,1,6,traffic-light-mouselab,9,495310,0.0-3.0-6.0,605d7fc9cdf100b5d88d78fd,60ca52d74ed66c9bb11e25ac,60e63878fa87e4c999f989fd,True,6,1,5,20,5,122,30
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[6, 5, 7, 2, 3], [1, 7, 4, 5, 5], [3, 8, 6, 2, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[9, 12, 9]",12,4,6,1,0.067,0.06533333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,13698,5,201,196,False,1,7,traffic-light-mouselab,10,511355,0.0-3.0-7.0,605d7fc9cdf100b5d88d78fd,60ca52d74ed66c9bb11e25ac,60e63878fa87e4c999f989fd,True,7,1,5,12,5,122,30
