type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,chose_nudge,og_baskets,shown_baskets,num_features,cost,reaction_time,naive,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,False,"[7, 7, 9, 9]","[[6, 4, 8, 3, 1], [6, 4, 9, 4, 4]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2]]","[12, 18]",6,6,2,0.086,0.08466666666666665,0.0013333333333333333,"[7, 9]",supersize,control,-1,False,5,5,2,2,9135,False,implicit-mouselab,10,366240,supersize,388
mouselab,False,"[12, 12, 15, 15]","[[6, 3, 4, 6, 5], [3, 5, 3, 6, 2], [5, 3, 5, 1, 4], [5, 8, 6, 3, 3], [8, 7, 4, 3, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 4, 12, 5, 3]",12,7,0,0.052,0.050666666666666665,0.0013333333333333333,"[12, 15]",supersize,control,-1,False,5,5,5,2,9011,False,implicit-mouselab,11,379244,supersize,388
mouselab,False,"[7, 7, 10, 10]","[[7, 2, 9, 10, 6, 5], [4, 7, 7, 4, 3, 3], [7, 6, 3, 4, 6, 4], [5, 5, 4, 2, 5, 6], [3, 4, 5, 5, 5, 1]]","[[2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[9, 12, 3, 1, 5]",18,8,5,0.035,0.03366666666666667,0.0013333333333333333,"[7, 10]",supersize,post-supersize,5,True,5,6,5,2,24508,False,implicit-mouselab,12,421185,supersize,388
mouselab,False,"[16, 16, 13, 13]","[[6, 4, 4, 2, 8, 1], [5, 4, 5, 5, 5, 6], [6, 9, 5, 5, 7, 6], [5, 6, 6, 4, 6, 7], [5, 6, 5, 4, 5, 2]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[8, 7, 10, 1, 4]",14,9,4,0.065,0.06366666666666666,0.0013333333333333333,"[16, 13]",supersize,pre-supersize,4,True,5,6,5,2,18429,False,implicit-mouselab,13,442559,supersize,388
mouselab,False,"[0, 0, 3, 3]","[[6, 5, 4, 4, 7, 6], [5, 3, 4, 7, 5, 7]]","[[0, 2, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2]]","[21, 9]",12,10,0,0.057,0.05566666666666667,0.0013333333333333333,"[0, 3]",supersize,post-supersize,5,False,5,6,2,2,13564,False,implicit-mouselab,14,460714,supersize,388
mouselab,True,"[7, 15, 22, 20, 19, 18, 6, 0, 1, 2, 3, 27, 22, 28, 26, 20, 20, 13, 7, 2, 2, 25, 25, 14, 14, 10, 10, 4, 4, 3, 3, 9, 9, 15, 15, 16, 16, 21, 21, 27, 27, 28, 28, 26, 26, 8, 8, 1, 1, 0, 0, 6, 6, 13, 12, 12, 18, 19, 19, 24, 24, 8]","[[4, 4, 7, 4, 8], [4, 5, 5, 4, 8], [5, 6, 5, 3, 5], [4, 5, 4, 3, 5], [7, 3, 6, 3, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[5, 1, 7, 7, 10]",12,1,2,0.054,0.03733333333333333,0.016666666666666666,"[22, 20, 7, 2, 25, 14, 10, 4, 3, 9, 15, 16, 21, 27, 28, 26, 8, 1, 0, 6, 13, 12, 18, 19, 24]",supersize,control,-1,False,5,5,5,2,28250,False,implicit-mouselab,4,66043,supersize,389
mouselab,True,[1],"[[4, 6, 4, 6, 7], [4, 4, 2, 7, 6]]","[[2, 1, 2, 2, 2], [2, 2, 2, 2, 2]]","[11, 19]",8,2,3,0.066,0.06566666666666666,0.0003333333333333333,[],supersize,control,-1,False,5,5,2,2,3031,False,implicit-mouselab,5,70236,supersize,389
mouselab,False,[19],"[[7, 6, 5, 3, 6], [2, 7, 5, 4, 5], [8, 8, 7, 4, 7], [5, 3, 5, 7, 3], [4, 6, 6, 6, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 1, 2, 2, 2], [2, 2, 2, 2, 2]]","[13, 4, 9, 2, 2]",20,3,1,0.065,0.06466666666666666,0.0003333333333333333,[],supersize,control,-1,False,5,5,5,2,1151,False,implicit-mouselab,7,72793,supersize,389
mouselab,False,[],"[[6, 3, 5, 7, 7], [4, 5, 7, 2, 8], [6, 5, 7, 7, 5], [3, 5, 2, 3, 5], [3, 8, 7, 3, 1]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[13, 6, 4, 6, 1]",14,4,3,0.051,0.051,0.0,[],supersize,control,-1,False,5,5,5,2,1013,False,implicit-mouselab,8,74474,supersize,389
mouselab,False,[],"[[5, 5, 3, 4, 7, 5], [3, 6, 6, 5, 5, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[7, 23]",16,5,2,0.053,0.053,0.0,[],supersize,post-supersize,5,False,5,6,2,2,2164,False,implicit-mouselab,9,77875,supersize,389
mouselab,False,[],"[[5, 2, 4, 7, 3], [2, 7, 0, 7, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[17, 13]",4,6,1,0.042,0.042,0.0,[],supersize,control,-1,False,5,5,2,2,515,False,implicit-mouselab,10,79154,supersize,389
mouselab,False,[5],"[[7, 8, 3, 4, 3, 4], [7, 5, 4, 4, 4, 4], [5, 6, 2, 6, 4, 6], [7, 6, 5, 5, 4, 3], [8, 6, 5, 5, 4, 3]]","[[2, 2, 2, 2, 2, 1], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[14, 2, 3, 6, 5]",16,7,4,0.035,0.03466666666666667,0.0003333333333333333,[],supersize,post-supersize,5,False,5,6,5,2,2455,False,implicit-mouselab,11,82445,supersize,389
mouselab,False,[],"[[5, 4, 5, 5, 3], [4, 5, 7, 2, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[18, 12]",6,8,2,0.058,0.058,0.0,[],supersize,control,-1,False,5,5,2,2,757,False,implicit-mouselab,12,84220,supersize,389
mouselab,False,[],"[[3, 3, 7, 1, 7, 3], [4, 6, 5, 5, 6, 6], [5, 6, 6, 5, 5, 7], [2, 8, 3, 7, 6, 4], [6, 4, 1, 5, 6, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[4, 4, 10, 8, 4]",12,9,1,0.059,0.059,0.0,[],supersize,pre-supersize,4,False,5,6,5,2,2445,False,implicit-mouselab,13,87589,supersize,389
mouselab,False,[],"[[6, 5, 5, 5, 8, 6], [4, 4, 7, 4, 9, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[7, 23]",16,10,2,0.065,0.065,0.0,[],supersize,pre-supersize,0,False,5,6,2,2,1464,False,implicit-mouselab,14,89788,supersize,389
mouselab,True,[],"[[3, 7, 5, 6, 5], [5, 2, 5, 5, 3], [6, 7, 1, 2, 5], [4, 7, 5, 6, 5], [6, 5, 4, 7, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[4, 3, 8, 10, 5]",12,1,2,0.038,0.038,0.0,[],supersize,control,-1,False,5,5,5,2,9876,False,implicit-mouselab,4,362662,supersize,390
mouselab,True,[],"[[9, 7, 4, 7, 7], [5, 2, 5, 7, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[12, 18]",6,2,4,0.064,0.064,0.0,[],supersize,control,-1,False,5,5,2,2,4121,False,implicit-mouselab,5,369129,supersize,390
mouselab,False,[],"[[6, 4, 4, 6, 6, 3], [3, 3, 4, 5, 6, 7], [3, 4, 1, 5, 5, 7], [3, 3, 4, 3, 5, 4], [5, 5, 6, 4, 7, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[2, 6, 5, 10, 7]",10,3,1,0.037,0.037,0.0,[],supersize,pre-supersize,1,True,5,6,5,2,8942,False,implicit-mouselab,7,384039,supersize,390
mouselab,False,[],"[[5, 5, 6, 5, 7, 3], [4, 6, 6, 4, 0, 4]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[27, 3]",24,4,5,0.031,0.031,0.0,[],supersize,post-supersize,5,True,5,6,2,2,6963,False,implicit-mouselab,8,392551,supersize,390
mouselab,False,[],"[[2, 6, 3, 8, 6], [6, 6, 6, 5, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 29]",28,5,0,0.059,0.059,0.0,[],supersize,control,-1,False,5,5,2,2,1353,False,implicit-mouselab,9,395629,supersize,390
mouselab,False,[],"[[4, 8, 2, 6, 3, 6], [3, 3, 6, 6, 4, 5]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[3, 27]",24,6,3,0.06,0.06,0.0,[],supersize,pre-supersize,4,False,5,6,2,2,3014,False,implicit-mouselab,10,400786,supersize,390
mouselab,False,[],"[[2, 3, 6, 4, 8], [5, 4, 6, 5, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[15, 15]",0,7,3,0.045,0.045,0.0,[],supersize,control,-1,False,5,5,2,2,1508,False,implicit-mouselab,11,404813,supersize,390
mouselab,False,[],"[[4, 5, 7, 5, 6], [7, 5, 2, 5, 6], [5, 5, 5, 2, 8], [4, 4, 4, 7, 4], [4, 6, 4, 5, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 4, 12, 2, 5]",14,8,1,0.051,0.051,0.0,[],supersize,control,-1,False,5,5,5,2,1400,False,implicit-mouselab,12,408167,supersize,390
mouselab,False,[],"[[4, 6, 8, 6, 5, 5], [6, 6, 4, 6, 5, 6], [4, 3, 6, 7, 2, 3], [3, 3, 7, 4, 2, 3], [6, 5, 5, 7, 5, 4]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[7, 8, 10, 2, 3]",14,9,1,0.047,0.047,0.0,[],supersize,post-supersize,5,False,5,6,5,2,7348,False,implicit-mouselab,13,417353,supersize,390
mouselab,False,[],"[[5, 2, 4, 7, 8], [4, 4, 6, 5, 5], [5, 2, 5, 6, 3], [7, 3, 7, 8, 3], [5, 6, 7, 5, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 4, 9, 2, 14]",22,10,0,0.05,0.05,0.0,[],supersize,control,-1,False,5,5,5,2,2454,False,implicit-mouselab,14,423020,supersize,390
mouselab,True,"[7, 7]","[[4, 5, 5, 3, 6], [7, 7, 6, 0, 5], [4, 5, 6, 4, 9], [6, 5, 5, 4, 2], [3, 4, 2, 5, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[3, 17, 6, 3, 1]",22,1,1,0.061,0.06033333333333333,0.0006666666666666666,[7],supersize,control,-1,False,5,5,5,2,15673,False,implicit-mouselab,4,204262,supersize,391
mouselab,True,"[10, 10, 2, 2]","[[3, 7, 5, 5, 8], [8, 8, 7, 5, 3]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 0]]","[11, 19]",8,2,2,0.063,0.06166666666666667,0.0013333333333333333,"[10, 2]",supersize,control,-1,False,5,5,2,2,9135,False,implicit-mouselab,5,221538,supersize,391
mouselab,False,"[7, 7]","[[2, 2, 3, 5, 5], [6, 7, 3, 4, 6], [3, 7, 4, 5, 5], [5, 6, 3, 3, 7], [7, 5, 3, 7, 6]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 11, 7, 3, 8]",16,3,1,0.062,0.06133333333333333,0.0006666666666666666,[7],supersize,control,-1,False,5,5,5,2,4392,False,implicit-mouselab,7,238812,supersize,391
mouselab,False,"[1, 1]","[[3, 7, 0, 4, 7, 5], [2, 5, 4, 5, 4, 5], [4, 5, 10, 5, 5, 7], [5, 2, 3, 5, 3, 1], [4, 4, 4, 4, 3, 3]]","[[2, 0, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[13, 1, 7, 8, 1]",20,4,1,0.05,0.04933333333333333,0.0006666666666666666,[1],supersize,pre-supersize,5,False,5,6,5,2,21486,False,implicit-mouselab,8,263385,supersize,391
mouselab,False,"[9, 9, 6, 6]","[[3, 3, 7, 7, 5, 4], [4, 6, 5, 2, 7, 7], [4, 4, 5, 7, 2, 4], [8, 4, 8, 6, 4, 5], [2, 5, 5, 5, 6, 2]]","[[2, 2, 2, 2, 2, 2], [0, 2, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[6, 17, 2, 4, 1]",22,5,5,0.058,0.05666666666666667,0.0013333333333333333,"[9, 6]",supersize,post-supersize,5,True,5,6,5,2,14329,False,implicit-mouselab,9,280783,supersize,391
mouselab,False,[],"[[2, 5, 4, 3, 6], [3, 7, 5, 8, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[15, 15]",0,6,1,0.06,0.06,0.0,[],supersize,control,-1,False,5,5,2,2,7909,False,implicit-mouselab,10,291932,supersize,391
mouselab,False,"[0, 0, 3, 3]","[[3, 5, 7, 1, 5], [6, 3, 5, 7, 5]]","[[0, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[22, 8]",14,7,0,0.038,0.03666666666666667,0.0013333333333333333,"[0, 3]",supersize,control,-1,False,5,5,2,2,4714,False,implicit-mouselab,11,299941,supersize,391
mouselab,False,"[8, 8, 6, 6]","[[6, 5, 4, 9, 5, 7], [4, 8, 3, 6, 7, 3]]","[[2, 2, 2, 2, 2, 2], [0, 2, 0, 2, 2, 2]]","[7, 23]",16,8,0,0.045,0.043666666666666666,0.0013333333333333333,"[8, 6]",supersize,pre-supersize,2,False,5,6,2,2,10144,False,implicit-mouselab,12,314737,supersize,391
mouselab,False,"[10, 10, 8, 8, 11, 11]","[[5, 5, 5, 2, 2, 6], [6, 5, 6, 4, 1, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 0, 2, 0, 0]]","[4, 26]",22,9,2,0.059,0.057666666666666665,0.0013333333333333333,"[10, 8, 11]",supersize,post-supersize,5,False,5,6,2,2,8366,False,implicit-mouselab,13,328949,supersize,391
mouselab,False,"[0, 0]","[[6, 4, 6, 5, 3], [4, 4, 6, 6, 3], [5, 4, 5, 7, 6], [7, 6, 1, 3, 4], [5, 8, 5, 6, 3]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[13, 2, 9, 4, 2]",20,10,0,0.056,0.05533333333333333,0.0006666666666666666,[0],supersize,control,-1,False,5,5,5,2,5512,False,implicit-mouselab,14,338645,supersize,391
mouselab,True,"[8, 13, 21, 10, 0, 25, 26, 27, 22, 21, 27, 15, 16, 14, 19, 20, 24, 6, 12, 18, 7, 1, 2, 3, 9, 4, 28, 19, 8, 16, 7, 1, 14, 20, 26, 25, 15, 9, 3, 4, 2, 0, 6, 13, 12, 21, 22, 28, 10, 18, 24, 28, 28]","[[3, 8, 6, 4, 5], [7, 4, 5, 4, 7], [4, 4, 2, 5, 5], [7, 3, 4, 7, 5], [7, 8, 5, 4, 7]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[6, 4, 8, 11, 1]",14,1,4,0.053,0.03633333333333333,0.016666666666666666,"[21, 27, 19, 8, 16, 7, 1, 14, 20, 26, 25, 15, 9, 3, 4, 2, 0, 6, 13, 12, 22, 28, 10, 18, 24]",supersize,control,-1,False,5,5,5,2,59899,True,implicit-mouselab,4,214035,supersize,392
mouselab,True,[],"[[3, 5, 4, 4, 1], [3, 4, 7, 4, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[14, 16]",2,2,1,0.045,0.045,0.0,[],supersize,control,-1,False,5,5,2,2,2298,True,implicit-mouselab,5,217874,supersize,392
mouselab,False,[5],"[[7, 5, 6, 8, 7, 5], [3, 5, 6, 4, 4, 6]]","[[2, 2, 2, 2, 2, 1], [2, 2, 2, 2, 2, 2]]","[2, 28]",26,3,5,0.059,0.058666666666666666,0.0003333333333333333,[],supersize,pre-supersize,5,True,5,6,2,2,4127,True,implicit-mouselab,7,224466,supersize,392
mouselab,False,[],"[[8, 3, 7, 5, 2, 7], [3, 8, 5, 4, 3, 3], [6, 4, 4, 3, 5, 3], [5, 6, 6, 7, 5, 5], [1, 5, 4, 4, 5, 5]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[3, 11, 2, 9, 5]",16,4,2,0.053,0.053,0.0,[],supersize,pre-supersize,5,False,5,6,5,2,1964,True,implicit-mouselab,8,227835,supersize,392
mouselab,False,[],"[[6, 4, 6, 3, 7], [5, 7, 7, 3, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 25]",20,5,3,0.03,0.03,0.0,[],supersize,control,-1,False,5,5,2,2,1443,True,implicit-mouselab,9,231506,supersize,392
mouselab,False,[],"[[4, 5, 7, 3, 4, 3], [5, 5, 4, 9, 8, 8], [7, 7, 4, 5, 9, 6], [6, 6, 2, 6, 7, 3], [4, 7, 5, 7, 3, 2]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[3, 3, 7, 2, 15]",20,6,5,0.037,0.037,0.0,[],supersize,post-supersize,5,True,5,6,5,2,5837,True,implicit-mouselab,10,239763,supersize,392
mouselab,False,[],"[[7, 4, 8, 5, 4, 4], [5, 5, 7, 4, 6, 4]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[14, 16]",2,7,5,0.04,0.04,0.0,[],supersize,post-supersize,5,True,5,6,2,2,5108,True,implicit-mouselab,11,247234,supersize,392
mouselab,False,[],"[[6, 6, 4, 5, 6], [4, 6, 5, 3, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[26, 4]",22,8,0,0.057,0.057,0.0,[],supersize,control,-1,False,5,5,2,2,1451,True,implicit-mouselab,12,249786,supersize,392
mouselab,False,[],"[[4, 4, 3, 5, 6], [3, 5, 7, 6, 7], [3, 6, 3, 7, 6], [4, 7, 5, 5, 4], [6, 3, 4, 3, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 9, 2, 15, 2]",24,9,3,0.053,0.053,0.0,[],supersize,control,-1,False,5,5,5,2,1524,True,implicit-mouselab,13,252706,supersize,392
mouselab,False,[],"[[6, 3, 5, 4, 5], [4, 7, 4, 4, 6], [9, 9, 5, 5, 5], [2, 6, 5, 5, 5], [2, 5, 3, 5, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[3, 6, 7, 3, 11]",12,10,1,0.062,0.062,0.0,[],supersize,control,-1,False,5,5,5,2,1124,True,implicit-mouselab,14,254922,supersize,392
mouselab,True,"[0, 0, 6, 6, 2, 2, 8, 8]","[[3, 4, 5, 6, 4], [6, 4, 5, 4, 5]]","[[0, 2, 0, 2, 2], [0, 2, 0, 2, 2]]","[28, 2]",26,1,2,0.05,0.04733333333333334,0.0026666666666666666,"[0, 6, 2, 8]",supersize,control,-1,False,5,5,2,2,23287,False,implicit-mouselab,4,250788,supersize,393
mouselab,True,"[7, 7, 19, 19]","[[4, 6, 6, 6, 4], [5, 7, 3, 5, 5], [6, 8, 5, 5, 4], [6, 7, 5, 5, 5], [7, 6, 5, 5, 4]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 12, 2, 6, 8]",16,2,1,0.067,0.06566666666666666,0.0013333333333333333,"[7, 19]",supersize,control,-1,False,5,5,5,2,7443,False,implicit-mouselab,5,262960,supersize,393
mouselab,False,"[0, 0, 3, 3, 19, 19, 1, 1, 5, 5]","[[4, 5, 2, 3, 2, 3], [4, 5, 5, 7, 5, 5], [9, 6, 2, 4, 6, 6], [3, 6, 5, 5, 3, 3], [7, 2, 5, 7, 5, 6]]","[[0, 0, 2, 0, 2, 0], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[16, 2, 1, 5, 6]",20,3,1,0.046,0.042666666666666665,0.0033333333333333335,"[0, 3, 19, 1, 5]",supersize,post-supersize,5,False,5,6,5,2,25290,False,implicit-mouselab,7,301965,supersize,393
mouselab,False,"[1, 1, 7, 7]","[[2, 7, 5, 4, 4, 6], [5, 5, 5, 5, 5, 6]]","[[2, 0, 2, 2, 2, 2], [2, 0, 2, 2, 2, 2]]","[24, 6]",18,4,1,0.066,0.06466666666666666,0.0013333333333333333,"[1, 7]",supersize,post-supersize,5,False,5,6,2,2,10460,False,implicit-mouselab,8,317309,supersize,393
mouselab,False,"[6, 6, 9, 9, 3, 3]","[[4, 4, 4, 4, 5], [5, 6, 6, 6, 5]]","[[2, 2, 2, 0, 2], [0, 2, 2, 0, 2]]","[5, 25]",20,5,3,0.057,0.055,0.002,"[6, 9, 3]",supersize,control,-1,False,5,5,2,2,8406,False,implicit-mouselab,9,328462,supersize,393
mouselab,False,"[25, 25, 28, 28, 29, 29, 23, 23]","[[4, 6, 2, 8, 6, 2], [5, 4, 6, 6, 7, 3], [4, 3, 6, 8, 8, 3], [5, 6, 5, 4, 5, 8], [6, 4, 3, 3, 3, 7]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 0], [2, 0, 2, 2, 0, 0]]","[3, 3, 1, 10, 13]",22,6,5,0.063,0.060333333333333336,0.0026666666666666666,"[25, 28, 29, 23]",supersize,pre-supersize,1,False,5,6,5,2,12173,False,implicit-mouselab,10,345205,supersize,393
mouselab,False,"[6, 6, 8, 8, 10, 10]","[[4, 5, 4, 4, 8], [4, 8, 5, 6, 9]]","[[2, 2, 2, 2, 2], [0, 2, 0, 2, 0]]","[10, 20]",10,7,4,0.087,0.08499999999999999,0.002,"[6, 8, 10]",supersize,control,-1,False,5,5,2,2,6632,False,implicit-mouselab,11,355337,supersize,393
mouselab,False,"[4, 4, 7, 7, 8, 8, 11, 11, 9, 9, 6, 6]","[[7, 4, 5, 5, 5, 1], [5, 6, 6, 6, 6, 7]]","[[2, 2, 2, 2, 0, 2], [0, 0, 0, 0, 2, 0]]","[7, 23]",16,8,5,0.056,0.052000000000000005,0.004,"[4, 7, 8, 11, 9, 6]",supersize,pre-supersize,4,False,5,6,2,2,17331,False,implicit-mouselab,12,375223,supersize,393
mouselab,False,"[8, 8, 10, 10, 6, 6, 24, 24, 26, 26]","[[6, 1, 3, 1, 6], [6, 4, 5, 3, 3], [4, 5, 5, 3, 6], [7, 4, 7, 5, 3], [1, 5, 4, 10, 3]]","[[2, 2, 2, 2, 2], [0, 2, 0, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2]]","[3, 11, 1, 6, 9]",16,9,2,0.049,0.04566666666666667,0.0033333333333333335,"[8, 10, 6, 24, 26]",supersize,control,-1,False,5,5,5,2,11759,False,implicit-mouselab,13,389271,supersize,393
mouselab,False,"[12, 12, 13, 13, 16, 16, 22, 22]","[[1, 5, 6, 7, 8], [7, 6, 8, 5, 4], [6, 6, 6, 3, 7], [2, 7, 5, 5, 6], [1, 2, 5, 6, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[1, 5, 16, 5, 3]",20,10,4,0.062,0.059333333333333335,0.0026666666666666666,"[12, 13, 16, 22]",supersize,control,-1,False,5,5,5,2,12055,False,implicit-mouselab,14,403868,supersize,393
mouselab,True,"[19, 19, 19, 6, 19, 6, 6, 9, 9, 8, 8, 22, 22]","[[4, 7, 5, 6, 0], [5, 6, 5, 4, 5], [8, 3, 4, 3, 7], [4, 5, 6, 4, 4], [6, 3, 5, 5, 5]]","[[2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 2, 2, 2, 2]]","[1, 10, 4, 9, 6]",14,1,4,0.048,0.04466666666666667,0.0033333333333333335,"[19, 6, 9, 8, 22]",supersize,control,-1,False,5,5,5,2,48560,True,implicit-mouselab,4,452326,supersize,394
mouselab,True,[],"[[9, 6, 7, 6, 4], [3, 6, 6, 6, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[17, 13]",4,2,1,0.06,0.06,0.0,[],supersize,control,-1,False,5,5,2,2,13205,True,implicit-mouselab,5,469906,supersize,394
mouselab,False,"[3, 3]","[[7, 3, 7, 6, 3, 4], [4, 6, 3, 3, 6, 5]]","[[2, 2, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2]]","[19, 11]",8,3,3,0.049,0.04833333333333333,0.0006666666666666666,[3],supersize,pre-supersize,5,False,5,6,2,2,12268,True,implicit-mouselab,7,489144,supersize,394
mouselab,False,"[0, 0, 3, 3, 4, 4]","[[5, 5, 5, 7, 5], [8, 4, 3, 7, 3]]","[[0, 2, 2, 0, 0], [2, 2, 2, 2, 2]]","[23, 7]",16,4,3,0.07,0.068,0.002,"[0, 3, 4]",supersize,control,-1,False,5,5,2,2,12363,True,implicit-mouselab,8,504887,supersize,394
