type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,"[6, 8, 9, 16, 16, 16, 18, 18, 18, 21]","[[6, 4, 2, 4, 5], [4, 4, 4, 7, 7], [3, 4, 7, 4, 7], [4, 5, 4, 5, 5], [5, 6, 4, 1, 3]]","[[3, 3, 3, 3, 3], [1, 1, 3, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 1, 3]]","[5, 7, 4, 8, 6]",6,13,2,0.041,0.03766666666666667,0.0033333333333333335,"[6, 8, 9, 16, 18, 21]",6,random,5,5,16184,10,122,112,6.299863557804083e+18,attentional-mouselab,17,696343,134
mouselab,False,"[10, 17, 16, 16, 16, 15, 15, 15, 5, 0]","[[8, 4, 3, 5, 4], [7, 5, 3, 7, 6], [5, 6, 2, 3, 5], [3, 6, 1, 5, 5], [5, 6, 8, 3, 3]]","[[1, 3, 1, 3, 3], [1, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 1, 3]]","[3, 3, 12, 11, 1]",22,14,3,0.043,0.03966666666666666,0.0033333333333333335,"[10, 17, 16, 15, 5, 0]",6,greedy,5,5,19577,10,130,120,1.1101737308703627e+19,attentional-mouselab,18,721097,134
mouselab,False,"[18, 4, 1, 17, 17, 17, 19, 19, 19]","[[7, 5, 3, 6, 10], [2, 5, 6, 8, 2], [3, 5, 8, 3, 7], [3, 5, 5, 7, 4], [5, 3, 5, 2, 3]]","[[3, 1, 3, 3, 1], [1, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[7, 4, 4, 10, 5]",10,15,0,0.041,0.038,0.003,"[18, 4, 1, 17, 19]",5,extreme,5,5,15706,9,124,115,7.738671876240656e+18,attentional-mouselab,19,739340,134
mouselab,False,"[8, 18, 16, 7, 7, 7, 6, 6, 6]","[[7, 7, 5, 3, 5], [4, 5, 5, 9, 5], [2, 6, 3, 6, 7], [6, 8, 2, 7, 6], [4, 5, 5, 4, 7]]","[[3, 3, 1, 3, 3], [3, 3, 3, 1, 3], [1, 3, 1, 3, 3], [3, 1, 3, 1, 3], [3, 3, 3, 3, 3]]","[3, 10, 6, 7, 4]",10,16,4,0.059,0.055999999999999994,0.003,"[8, 18, 16, 7, 6]",5,extreme,5,5,11166,9,177,168,1.2634240091604267e+19,attentional-mouselab,20,754074,134
mouselab,False,"[15, 14, 6, 11, 11, 11, 10, 10, 10, 4]","[[5, 3, 6, 4, 6], [6, 5, 8, 5, 3], [3, 6, 7, 6, 3], [6, 5, 7, 6, 4], [5, 5, 4, 3, 4]]","[[3, 3, 3, 3, 1], [1, 1, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[6, 5, 8, 9, 2]",10,17,2,0.068,0.06466666666666668,0.0033333333333333335,"[15, 14, 6, 11, 10, 4]",6,random,5,5,20170,10,203,193,1.1223165471261823e+19,attentional-mouselab,21,780937,134
mouselab,False,"[11, 4, 12, 3, 3, 3, 2, 2, 2, 17]","[[3, 6, 3, 4, 7], [2, 5, 3, 5, 4], [6, 5, 7, 4, 6], [6, 2, 7, 5, 6], [3, 3, 6, 2, 5]]","[[3, 3, 3, 3, 1], [3, 1, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 1, 3]]","[8, 7, 8, 5, 2]",10,18,0,0.041,0.03766666666666667,0.0033333333333333335,"[11, 4, 12, 3, 2, 17]",6,greedy,5,5,22489,10,122,112,8.193438182413431e+17,attentional-mouselab,22,808351,134
mouselab,False,"[15, 17, 18, 19, 16, 16, 16, 8, 8, 8]","[[5, 5, 5, 3, 7], [2, 5, 9, 8, 5], [6, 5, 4, 6, 5], [4, 5, 8, 1, 5], [5, 4, 4, 7, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [1, 3, 1, 1, 1], [1, 3, 3, 3, 3]]","[1, 9, 1, 16, 3]",26,19,1,0.049,0.04566666666666667,0.0033333333333333335,"[15, 17, 18, 19, 16, 8]",6,random,5,5,17518,10,147,137,1.766185000801501e+19,attentional-mouselab,23,830166,134
mouselab,False,"[21, 20, 20, 20, 22, 22, 22, 23, 23, 23]","[[4, 6, 6, 5, 6], [5, 4, 5, 6, 5], [4, 6, 3, 6, 3], [0, 4, 6, 5, 2], [2, 3, 5, 4, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[2, 8, 4, 2, 14]",20,20,4,0.032,0.028666666666666667,0.0033333333333333335,"[21, 20, 22, 23]",4,greedy,5,5,15215,10,96,86,8.281163398154922e+18,attentional-mouselab,24,848463,134
mouselab,False,"[19, 13, 10, 18, 18, 18, 15, 15, 15, 22]","[[5, 9, 5, 5, 6], [8, 5, 2, 4, 5], [8, 5, 6, 6, 4], [2, 5, 7, 2, 5], [6, 4, 6, 2, 3]]","[[3, 3, 3, 3, 1], [1, 3, 3, 3, 3], [1, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 3]]","[3, 2, 6, 17, 2]",22,21,1,0.053,0.049666666666666665,0.0033333333333333335,"[19, 13, 10, 18, 15, 22]",6,random,5,5,19376,10,160,150,1.4651106603555865e+19,attentional-mouselab,25,871027,134
mouselab,False,"[13, 12, 12, 12, 14, 14, 14, 11, 11, 11]","[[4, 4, 9, 8, 7], [5, 5, 4, 2, 3], [6, 5, 7, 5, 5], [5, 4, 5, 6, 6], [6, 6, 5, 7, 4]]","[[3, 1, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 1]]","[5, 1, 19, 1, 4]",26,22,0,0.056,0.05266666666666667,0.0033333333333333335,"[13, 12, 14, 11]",4,random,5,5,24618,10,168,158,4.979420414473318e+18,attentional-mouselab,26,902141,134
mouselab,False,"[5, 6, 7, 12, 12, 12, 11, 11, 11, 18]","[[4, 4, 7, 9, 5], [0, 6, 7, 5, 4], [4, 6, 4, 5, 5], [2, 5, 5, 7, 3], [6, 3, 6, 5, 4]]","[[3, 3, 1, 1, 3], [1, 1, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[3, 10, 8, 4, 5]",12,23,4,0.042,0.03866666666666667,0.0033333333333333335,"[5, 6, 7, 12, 11, 18]",6,greedy,5,5,18558,10,127,117,1.3817091282907531e+19,attentional-mouselab,27,922146,134
mouselab,False,"[10, 14, 1, 3, 6, 6, 6, 8, 8, 8]","[[6, 8, 6, 1, 9], [5, 6, 6, 3, 6], [6, 7, 7, 7, 3], [7, 4, 5, 7, 5], [2, 4, 5, 3, 5]]","[[3, 1, 3, 1, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 1], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3]]","[5, 10, 10, 3, 2]",16,24,2,0.062,0.058666666666666666,0.0033333333333333335,"[10, 14, 1, 3, 6, 8]",6,random,5,5,28198,10,185,175,4.3235197319678653e+18,attentional-mouselab,28,953257,134
mouselab,False,"[22, 24, 7, 9, 21, 21, 21, 20, 20, 20]","[[5, 5, 5, 7, 5], [9, 6, 6, 5, 7], [6, 7, 4, 3, 3], [4, 4, 1, 6, 4], [4, 7, 2, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 1], [3, 3, 3, 1, 1], [3, 3, 3, 3, 3], [3, 3, 1, 3, 1]]","[4, 3, 1, 9, 13]",20,25,3,0.059,0.05566666666666666,0.0033333333333333335,"[22, 24, 7, 9, 21, 20]",6,random,5,5,21015,10,178,168,9.423545250821845e+18,attentional-mouselab,29,980521,134
mouselab,False,"[12, 13, 5, 6, 11, 11, 11, 10, 10, 10]","[[6, 5, 7, 6, 6], [8, 5, 3, 6, 4], [2, 5, 3, 4, 6], [4, 6, 3, 6, 5], [7, 6, 7, 5, 3]]","[[3, 3, 3, 3, 3], [1, 1, 3, 3, 3], [3, 3, 1, 1, 3], [3, 1, 3, 3, 3], [3, 3, 1, 3, 3]]","[5, 8, 12, 2, 3]",16,26,4,0.051,0.04766666666666666,0.0033333333333333335,"[12, 13, 5, 6, 11, 10]",6,random,5,5,17569,10,153,143,1.2663960327642698e+19,attentional-mouselab,30,1001877,134
mouselab,False,"[6, 23, 13, 0, 9, 9, 9, 5, 5, 5]","[[5, 6, 6, 6, 4], [6, 4, 7, 5, 7], [7, 5, 3, 1, 7], [9, 2, 2, 4, 6], [5, 3, 6, 9, 6]]","[[1, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3]]","[3, 14, 5, 1, 7]",18,27,2,0.058,0.05466666666666667,0.0033333333333333335,"[6, 23, 13, 0, 9, 5]",6,extreme,5,5,16631,10,175,165,9.329850228999279e+18,attentional-mouselab,31,1020820,134
mouselab,False,"[20, 22, 11, 4, 24, 24, 24, 21, 21, 21]","[[5, 4, 4, 7, 6], [7, 3, 5, 5, 2], [2, 8, 5, 4, 3], [5, 7, 6, 4, 7], [2, 7, 4, 6, 2]]","[[3, 3, 3, 3, 1], [1, 3, 3, 3, 1], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 1, 3, 3]]","[5, 3, 4, 2, 16]",20,28,3,0.057,0.05366666666666667,0.0033333333333333335,"[20, 22, 11, 4, 24, 21]",6,extreme,5,5,21127,10,170,160,1.6025433319028945e+19,attentional-mouselab,32,1044813,134
mouselab,False,"[0, 1, 2, 4, 21, 21, 21, 20, 20, 20]","[[7, 3, 3, 8, 3], [4, 5, 5, 1, 3], [4, 2, 6, 1, 6], [6, 6, 6, 7, 3], [5, 5, 6, 3, 4]]","[[1, 1, 1, 3, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3]]","[11, 4, 6, 3, 6]",10,29,3,0.046,0.042666666666666665,0.0033333333333333335,"[0, 1, 2, 4, 21, 20]",6,random,5,5,18323,10,137,127,1.0966497985352059e+19,attentional-mouselab,33,1065358,134
mouselab,False,"[7, 19, 3, 0, 8, 8, 8, 9, 9, 9]","[[1, 4, 5, 4, 3], [3, 4, 3, 4, 5], [5, 2, 5, 8, 5], [5, 3, 3, 4, 4], [6, 7, 5, 7, 3]]","[[1, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 1, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3]]","[3, 17, 1, 5, 4]",22,30,1,0.042,0.03866666666666667,0.0033333333333333335,"[7, 19, 3, 0, 8, 9]",6,extreme,5,5,24168,10,125,115,4.881895452231326e+18,attentional-mouselab,34,1091937,134
mouselab,False,"[11, 10, 19, 9, 9, 9, 8, 8, 8, 3]","[[6, 6, 9, 4, 4], [6, 4, 8, 7, 6], [7, 1, 5, 8, 7], [5, 5, 8, 5, 10], [8, 4, 4, 4, 3]]","[[3, 3, 1, 1, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 3]]","[1, 13, 10, 5, 1]",22,31,2,0.069,0.06566666666666668,0.0033333333333333335,"[11, 10, 19, 9, 8, 3]",6,extreme,5,5,19825,10,207,197,1.5776975792156721e+19,attentional-mouselab,35,1115647,134
mouselab,False,"[15, 14, 12, 22, 18, 18, 18, 17, 17, 17]","[[7, 5, 5, 7, 9], [3, 4, 7, 8, 4], [1, 6, 5, 4, 7], [4, 7, 9, 8, 5], [7, 2, 4, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 1, 3, 1], [1, 3, 3, 3, 3], [3, 1, 1, 3, 3]]","[6, 3, 7, 9, 5]",8,32,1,0.052,0.048666666666666664,0.0033333333333333335,"[15, 14, 12, 22, 18, 17]",6,random,5,5,33054,10,157,147,1.6842868129691101e+19,attentional-mouselab,36,1152068,134
mouselab,True,"[0, 2, 16, 21, 2, 9, 19, 13, 13, 13, 7, 7, 7, 12, 12, 12, 17, 17, 17, 22, 22, 22, 2, 2, 2]","[[2, 9, 7, 4, 5], [7, 6, 3, 8, 3], [3, 4, 6, 6, 3], [7, 5, 4, 3, 6], [4, 5, 5, 5, 5]]","[[1, 3, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 1, 3, 3, 1], [3, 1, 3, 3, 3]]","[9, 2, 3, 12, 4]",18,1,2,0.052,0.045,0.007,"[0, 2, 16, 21, 9, 19, 13, 7, 12, 17, 22]",11,random,5,5,37876,21,155,134,2.6140028363874345e+18,attentional-mouselab,4,218948,135
mouselab,True,[],"[[5, 3, 5, 5, 6], [3, 4, 8, 4, 8], [4, 6, 2, 5, 7], [7, 7, 5, 6, 7], [3, 2, 7, 3, 3]]","[[3, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [1, 3, 1, 1, 3]]","[12, 5, 6, 5, 2]",12,2,0,0.047,0.047,0.0,[],0,random,5,5,8090,0,140,140,5.842627836765462e+18,attentional-mouselab,5,230252,135
mouselab,False,"[7, 7, 7, 8, 9, 6, 6, 6, 5, 5, 5]","[[6, 4, 7, 7, 3], [2, 5, 5, 2, 4], [5, 7, 5, 7, 6], [8, 1, 8, 1, 5], [5, 3, 4, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 3, 3], [3, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[7, 14, 5, 2, 2]",18,3,1,0.047,0.043333333333333335,0.0036666666666666666,"[7, 8, 9, 6, 5]",5,extreme,5,5,14654,11,141,130,7.518270344144305e+18,attentional-mouselab,7,250890,135
mouselab,False,[],"[[3, 5, 6, 7, 2], [6, 7, 7, 6, 6], [5, 7, 3, 5, 2], [3, 6, 2, 10, 3], [4, 5, 5, 6, 4]]","[[3, 3, 1, 1, 3], [3, 3, 3, 3, 3], [1, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 3, 3]]","[6, 5, 10, 6, 3]",8,4,2,0.043,0.043,0.0,[],0,random,5,5,2468,0,128,128,3.8918532367079276e+18,attentional-mouselab,8,255227,135
mouselab,False,[],"[[5, 7, 7, 6, 7], [3, 4, 6, 7, 2], [7, 3, 5, 3, 6], [4, 7, 6, 5, 2], [5, 4, 6, 5, 7]]","[[3, 3, 1, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 3, 1, 3]]","[7, 5, 7, 1, 10]",12,5,1,0.046,0.046,0.0,[],0,extreme,5,5,1432,0,137,137,6.942838285289405e+18,attentional-mouselab,9,257926,135
mouselab,False,[],"[[7, 8, 3, 3, 5], [6, 1, 7, 4, 4], [7, 4, 5, 3, 3], [7, 6, 4, 10, 6], [5, 7, 5, 7, 5]]","[[1, 3, 3, 3, 3], [3, 1, 3, 1, 3], [1, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[9, 2, 2, 15, 2]",24,6,0,0.068,0.068,0.0,[],0,greedy,5,5,983,0,204,204,1.7822672518366624e+19,attentional-mouselab,10,260269,135
mouselab,False,[],"[[5, 3, 9, 7, 7], [6, 5, 4, 5, 3], [5, 7, 3, 7, 6], [4, 5, 1, 6, 0], [2, 5, 3, 5, 6]]","[[3, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 3, 1, 3, 1], [1, 3, 3, 3, 3]]","[5, 2, 5, 7, 11]",12,7,2,0.036,0.036,0.0,[],0,extreme,5,5,1132,0,108,108,1.3659466325707944e+19,attentional-mouselab,11,262748,135
mouselab,False,[],"[[4, 3, 4, 6, 6], [4, 4, 2, 4, 2], [5, 3, 6, 8, 2], [6, 4, 6, 6, 6], [3, 0, 6, 4, 5]]","[[3, 3, 1, 1, 3], [3, 3, 3, 3, 1], [1, 3, 3, 1, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[2, 9, 3, 12, 4]",18,8,1,0.033,0.033,0.0,[],0,greedy,5,5,1067,0,99,99,1.2418900116086002e+19,attentional-mouselab,12,265036,135
mouselab,False,[],"[[5, 4, 3, 5, 5], [5, 7, 4, 4, 7], [3, 6, 5, 7, 5], [10, 2, 6, 5, 3], [2, 4, 6, 3, 7]]","[[3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [1, 1, 3, 3, 3], [1, 1, 3, 3, 3]]","[1, 10, 9, 9, 1]",20,9,4,0.051,0.051,0.0,[],0,extreme,5,5,940,0,154,154,4.955241103859245e+18,attentional-mouselab,13,267704,135
mouselab,False,[],"[[4, 6, 7, 7, 7], [4, 7, 7, 3, 4], [4, 7, 2, 6, 7], [9, 4, 7, 5, 3], [9, 6, 5, 5, 5]]","[[3, 1, 3, 1, 1], [1, 3, 3, 3, 3], [1, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 4, 4, 8, 7]",8,10,2,0.059,0.059,0.0,[],0,random,5,5,973,0,176,176,1.4122248548037802e+19,attentional-mouselab,14,270118,135
mouselab,False,[],"[[4, 5, 5, 2, 4], [6, 5, 4, 5, 5], [1, 5, 3, 6, 3], [4, 5, 6, 3, 5], [7, 5, 4, 8, 6]]","[[3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 1, 1, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3]]","[2, 4, 10, 8, 6]",12,11,0,0.039,0.039,0.0,[],0,greedy,5,5,1258,0,116,116,1.494137981057893e+19,attentional-mouselab,15,272762,135
mouselab,False,[],"[[6, 3, 6, 8, 7], [6, 5, 5, 3, 8], [7, 4, 6, 2, 6], [6, 5, 5, 5, 6], [8, 2, 0, 5, 4]]","[[3, 3, 3, 3, 1], [3, 3, 3, 1, 3], [1, 3, 3, 3, 1], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3]]","[13, 1, 5, 4, 7]",16,12,1,0.033,0.033,0.0,[],0,greedy,5,5,1447,0,98,98,3.8077100231534367e+18,attentional-mouselab,16,275920,135
mouselab,False,[],"[[4, 3, 6, 5, 8], [3, 6, 3, 4, 6], [5, 6, 5, 2, 6], [4, 2, 8, 8, 4], [7, 3, 6, 6, 6]]","[[1, 1, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 1, 3, 1]]","[5, 12, 7, 4, 2]",14,13,2,0.048,0.048,0.0,[],0,greedy,5,5,1028,0,145,145,3.7503260802070175e+18,attentional-mouselab,17,278445,135
mouselab,False,[],"[[6, 3, 5, 6, 4], [6, 6, 4, 2, 6], [5, 7, 5, 5, 5], [1, 5, 3, 3, 4], [4, 2, 6, 5, 6]]","[[1, 3, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 1, 3, 1]]","[9, 8, 11, 1, 1]",20,14,3,0.044,0.044,0.0,[],0,random,5,5,1266,0,133,133,1.2217434635755928e+19,attentional-mouselab,18,281002,135
mouselab,False,[],"[[4, 5, 3, 6, 7], [4, 4, 6, 4, 7], [6, 6, 6, 4, 6], [6, 2, 5, 6, 3], [6, 4, 3, 8, 6]]","[[3, 3, 3, 1, 1], [3, 3, 3, 3, 1], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1]]","[8, 3, 14, 3, 2]",20,15,2,0.049,0.049,0.0,[],0,greedy,5,5,1171,0,147,147,4.144734896444138e+18,attentional-mouselab,19,283361,135
mouselab,False,[],"[[8, 7, 4, 3, 3], [4, 5, 7, 6, 5], [5, 5, 5, 4, 5], [5, 7, 1, 4, 4], [6, 6, 6, 1, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 1, 3, 3], [3, 1, 3, 3, 1], [1, 3, 3, 1, 3]]","[6, 9, 12, 2, 1]",18,16,1,0.056,0.056,0.0,[],0,random,5,5,695,0,167,167,3.057377358447585e+18,attentional-mouselab,20,285205,135
mouselab,False,[],"[[8, 2, 4, 3, 4], [6, 3, 4, 6, 5], [4, 5, 2, 2, 9], [4, 4, 6, 5, 5], [3, 3, 3, 2, 5]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 1, 3], [3, 1, 3, 1, 3]]","[1, 3, 6, 18, 2]",24,17,0,0.043,0.043,0.0,[],0,random,5,5,664,0,128,128,1.486757046142577e+19,attentional-mouselab,21,287018,135
mouselab,False,[],"[[4, 8, 5, 6, 6], [4, 2, 4, 7, 9], [7, 7, 4, 8, 4], [4, 4, 5, 6, 8], [4, 3, 6, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 1, 3, 1, 3], [3, 3, 1, 3, 1], [3, 1, 3, 3, 3]]","[2, 16, 5, 5, 2]",20,18,3,0.068,0.068,0.0,[],0,greedy,5,5,1179,0,204,204,1.1676331737762021e+19,attentional-mouselab,22,289464,135
mouselab,False,[],"[[6, 4, 6, 6, 5], [5, 3, 5, 5, 8], [2, 3, 8, 7, 5], [6, 3, 6, 5, 4], [7, 2, 6, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 1, 1], [3, 3, 3, 1, 3], [3, 1, 3, 3, 3]]","[1, 4, 4, 1, 20]",28,19,1,0.024,0.024,0.0,[],0,extreme,5,5,831,0,71,71,8.371281693399844e+17,attentional-mouselab,23,291443,135
mouselab,False,[],"[[4, 6, 6, 2, 5], [9, 5, 6, 9, 5], [5, 7, 3, 6, 3], [5, 9, 6, 4, 1], [5, 5, 2, 6, 4]]","[[3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 1, 1, 3, 1], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3]]","[4, 5, 13, 7, 1]",16,20,2,0.046,0.046,0.0,[],0,greedy,5,5,934,0,137,137,1.5848790106198057e+19,attentional-mouselab,24,293461,135
mouselab,False,[],"[[6, 5, 6, 3, 5], [5, 4, 5, 4, 4], [2, 3, 4, 4, 4], [4, 4, 5, 6, 5], [7, 5, 5, 3, 4]]","[[1, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 1], [3, 1, 3, 3, 1], [1, 3, 3, 3, 3]]","[2, 14, 6, 5, 3]",16,21,3,0.042,0.042,0.0,[],0,random,5,5,925,0,125,125,1.4973379805113654e+18,attentional-mouselab,25,295520,135
mouselab,False,[],"[[5, 5, 4, 3, 5], [5, 10, 3, 5, 5], [4, 6, 6, 7, 4], [5, 3, 8, 5, 6], [4, 3, 2, 2, 2]]","[[1, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 1], [3, 3, 1, 3, 3], [3, 3, 3, 1, 3]]","[5, 4, 11, 6, 4]",10,22,0,0.045,0.045,0.0,[],0,extreme,5,5,1020,0,135,135,4.820070800166373e+18,attentional-mouselab,26,297965,135
mouselab,False,[],"[[6, 5, 7, 6, 6], [8, 5, 3, 6, 4], [2, 5, 3, 4, 6], [4, 6, 3, 6, 5], [7, 6, 7, 5, 3]]","[[3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 1, 1, 3], [3, 3, 1, 3, 3], [1, 3, 1, 3, 3]]","[1, 12, 5, 9, 3]",18,23,4,0.046,0.046,0.0,[],0,greedy,5,5,870,0,138,138,1.2663960327642698e+19,attentional-mouselab,27,300039,135
mouselab,False,[],"[[7, 10, 7, 4, 6], [5, 4, 7, 4, 6], [6, 1, 4, 2, 5], [3, 4, 5, 5, 5], [5, 3, 7, 2, 2]]","[[3, 3, 1, 1, 3], [3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 1, 3, 3]]","[5, 2, 3, 12, 8]",16,24,0,0.046,0.046,0.0,[],0,greedy,5,5,1353,0,139,139,4.878740898394643e+18,attentional-mouselab,28,302588,135
mouselab,False,[],"[[5, 6, 4, 6, 6], [2, 2, 4, 6, 5], [5, 4, 7, 5, 7], [8, 2, 2, 2, 4], [5, 3, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 3, 3], [3, 1, 3, 1, 3], [3, 3, 1, 3, 3]]","[1, 11, 14, 2, 2]",26,25,1,0.031,0.031,0.0,[],0,random,5,5,846,0,94,94,1.6471759182678225e+19,attentional-mouselab,29,304583,135
mouselab,False,[],"[[4, 4, 6, 2, 3], [5, 3, 6, 4, 6], [6, 7, 2, 2, 6], [4, 7, 8, 5, 4], [3, 4, 3, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 1, 3], [3, 1, 1, 3, 3], [3, 1, 3, 1, 3]]","[4, 8, 2, 5, 11]",14,26,2,0.05,0.05,0.0,[],0,extreme,5,5,806,0,149,149,1.3800636433757012e+19,attentional-mouselab,30,306974,135
mouselab,False,[],"[[7, 9, 9, 5, 6], [6, 4, 8, 8, 4], [5, 9, 5, 5, 7], [3, 5, 8, 2, 9], [2, 5, 3, 3, 7]]","[[3, 3, 1, 1, 3], [3, 3, 1, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 3, 3]]","[5, 7, 2, 2, 14]",18,27,3,0.046,0.046,0.0,[],0,extreme,5,5,845,0,137,137,2.9752252837907654e+17,attentional-mouselab,31,309096,135
mouselab,False,[],"[[4, 6, 6, 8, 4], [7, 8, 6, 3, 3], [6, 6, 6, 3, 5], [4, 4, 6, 5, 8], [4, 3, 2, 9, 1]]","[[3, 3, 1, 3, 1], [1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 1, 3], [3, 3, 3, 1, 3]]","[4, 6, 3, 4, 13]",14,28,0,0.048,0.048,0.0,[],0,random,5,5,775,0,144,144,1.143479432435169e+19,attentional-mouselab,32,310916,135
mouselab,False,[],"[[3, 7, 6, 5, 5], [3, 0, 3, 5, 6], [6, 5, 7, 4, 6], [5, 3, 4, 5, 4], [5, 2, 7, 1, 3]]","[[3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 3, 3], [3, 1, 3, 1, 3]]","[2, 7, 8, 9, 4]",12,29,1,0.03,0.03,0.0,[],0,extreme,5,5,1044,0,89,89,5.473751675650961e+17,attentional-mouselab,33,312997,135
mouselab,False,[],"[[5, 5, 5, 5, 3], [6, 7, 4, 5, 4], [5, 5, 4, 3, 2], [4, 3, 6, 9, 7], [6, 5, 6, 0, 3]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 1, 3], [1, 3, 1, 3, 3], [3, 3, 3, 1, 3]]","[9, 7, 3, 9, 2]",14,30,0,0.05,0.05,0.0,[],0,random,5,5,775,0,150,150,1.021454720548738e+19,attentional-mouselab,34,315936,135
