type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,participant_id
mouselab,False,"[15, 15, 17, 17, 18, 18, 19, 19]","[[2, 4, 7, 4, 5], [2, 6, 1, 6, 7], [6, 3, 5, 6, 5], [4, 7, 4, 3, 4], [5, 6, 6, 4, 5]]","[[0, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 8, 5, 10, 5]",12,15,1,0.057,0.05433333333333334,0.0026666666666666666,"[15, 17, 18, 19]",4,greedy,5,5,7849,8,171,163,9.012231791750737e+18,attentional-mouselab,19,509244,0.0-3.0-16.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[15, 15, 16, 16, 17, 17, 18, 18, 19, 19]","[[1, 5, 5, 4, 2], [5, 1, 5, 5, 8], [3, 3, 7, 6, 6], [3, 5, 7, 5, 7], [4, 4, 1, 2, 4]]","[[0, 2, 0, 2, 2], [2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2]]","[1, 3, 2, 21, 3]",30,16,4,0.066,0.06266666666666668,0.0033333333333333335,"[15, 16, 17, 18, 19]",5,extreme,5,5,9679,10,197,187,1.3978845886108006e+19,attentional-mouselab,20,520894,0.0-3.0-17.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 17, 17, 19, 19]","[[3, 6, 6, 4, 5], [5, 4, 5, 3, 7], [4, 4, 6, 4, 5], [5, 5, 6, 3, 4], [5, 4, 6, 3, 6]]","[[0, 2, 2, 2, 0], [2, 2, 2, 2, 0], [0, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[1, 1, 2, 8, 18]",28,17,2,0.06,0.05533333333333333,0.004666666666666667,"[20, 21, 22, 23, 24, 17, 19]",7,extreme,5,5,23204,14,179,165,3.9178703789747446e+18,attentional-mouselab,21,545407,0.0-3.0-18.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[10, 10, 11, 11, 14, 14, 20, 20, 21, 21]","[[5, 2, 6, 4, 5], [6, 5, 4, 2, 6], [7, 4, 4, 4, 5], [3, 5, 6, 4, 6], [4, 6, 3, 6, 5]]","[[0, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 2, 0, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[4, 5, 13, 1, 7]",16,18,0,0.057,0.05366666666666667,0.0033333333333333335,"[10, 11, 14, 20, 21]",5,random,5,5,11213,10,172,162,1.079706379922333e+19,attentional-mouselab,22,557836,0.0-3.0-19.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[5, 5, 6, 6, 9, 9, 1, 1]","[[3, 5, 8, 4, 4], [5, 6, 2, 5, 2], [1, 8, 4, 8, 5], [5, 8, 8, 6, 7], [6, 5, 2, 4, 4]]","[[2, 2, 0, 2, 2], [2, 2, 0, 0, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[7, 13, 5, 3, 2]",16,19,1,0.062,0.059333333333333335,0.0026666666666666666,"[5, 6, 9, 1]",4,extreme,5,5,8597,8,187,179,1.5141272715198675e+19,attentional-mouselab,23,567992,0.0-3.0-20.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24]","[[2, 5, 4, 3, 4], [3, 5, 7, 8, 4], [5, 6, 5, 2, 2], [3, 7, 3, 3, 6], [2, 4, 5, 3, 5]]","[[0, 2, 2, 2, 2], [2, 0, 0, 0, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[4, 7, 5, 4, 10]",10,20,2,0.051,0.04766666666666666,0.0033333333333333335,"[20, 21, 22, 23, 24]",5,random,5,5,6058,10,152,142,1.5365138888307005e+19,attentional-mouselab,24,577800,0.0-3.0-21.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[10, 10, 11, 11]","[[3, 7, 5, 6, 6], [6, 7, 5, 6, 5], [6, 5, 6, 3, 5], [8, 5, 2, 4, 6], [10, 6, 7, 6, 6]]","[[2, 2, 2, 2, 0], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [0, 2, 2, 2, 2]]","[4, 4, 11, 5, 6]",10,21,0,0.067,0.06566666666666666,0.0013333333333333333,"[10, 11]",2,greedy,5,5,5290,4,202,198,1.8224205152029637e+19,attentional-mouselab,25,614047,0.0-3.0-22.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[18, 18, 19, 19]","[[1, 3, 4, 5, 6], [5, 4, 6, 5, 7], [7, 4, 6, 5, 6], [1, 5, 3, 3, 3], [4, 5, 5, 4, 4]]","[[2, 2, 2, 2, 0], [2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [0, 0, 0, 2, 2], [2, 2, 2, 2, 2]]","[5, 2, 3, 15, 5]",18,22,1,0.045,0.043666666666666666,0.0013333333333333333,"[18, 19]",2,greedy,5,5,6328,4,135,131,1.2895534822289705e+19,attentional-mouselab,26,622963,0.0-3.0-23.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[0, 0]","[[5, 4, 5, 4, 2], [8, 4, 8, 3, 3], [3, 4, 6, 9, 3], [6, 4, 3, 5, 4], [8, 2, 5, 7, 5]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 0], [0, 0, 2, 2, 2]]","[10, 8, 2, 2, 8]",16,23,0,0.065,0.06433333333333334,0.0006666666666666666,[0],1,greedy,5,5,6435,2,196,194,2.4276977565785713e+18,attentional-mouselab,27,631648,0.0-3.0-24.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[6, 6, 5, 5]","[[4, 4, 3, 8, 1], [6, 5, 5, 7, 3], [6, 1, 2, 3, 4], [6, 4, 7, 8, 6], [4, 5, 5, 6, 7]]","[[0, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 0, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 11, 4, 6, 2]",12,24,0,0.054,0.05266666666666667,0.0013333333333333333,"[6, 5]",2,random,5,5,15765,4,162,158,1.5124496326205227e+19,attentional-mouselab,28,648692,0.0-3.0-25.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[16, 16, 20, 20, 19, 19, 24, 24]","[[6, 5, 3, 3, 3], [7, 3, 5, 6, 2], [4, 4, 2, 5, 7], [8, 2, 4, 6, 7], [2, 8, 5, 6, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [0, 2, 0, 0, 2], [2, 0, 2, 2, 2]]","[7, 1, 6, 9, 7]",10,25,4,0.057,0.05433333333333334,0.0026666666666666666,"[16, 20, 19, 24]",4,extreme,5,5,10840,8,170,162,3.5833020202819277e+18,attentional-mouselab,29,660608,0.0-3.0-26.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[13, 13, 12, 12, 11, 11, 6, 6]","[[4, 5, 6, 8, 8], [7, 7, 8, 5, 5], [2, 6, 5, 3, 5], [8, 2, 7, 4, 8], [5, 7, 2, 4, 5]]","[[2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 0, 2]]","[4, 7, 15, 3, 1]",20,26,1,0.057,0.05433333333333334,0.0026666666666666666,"[13, 12, 11, 6]",4,greedy,5,5,13197,8,172,164,1.3168979905861591e+19,attentional-mouselab,30,674997,0.0-3.0-27.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 16, 16]","[[3, 5, 5, 5, 3], [1, 6, 7, 4, 5], [5, 7, 1, 3, 7], [8, 7, 5, 5, 5], [3, 5, 5, 3, 7]]","[[2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 0, 2, 0], [0, 2, 2, 2, 2], [0, 2, 2, 2, 2]]","[11, 7, 2, 8, 2]",16,27,1,0.059,0.05499999999999999,0.004,"[0, 1, 2, 3, 4, 16]",6,extreme,5,5,10125,12,177,165,7.042121877875614e+18,attentional-mouselab,31,686356,0.0-3.0-28.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[7, 7, 6, 6, 8, 8, 5, 5, 9, 9]","[[5, 3, 5, 7, 3], [1, 7, 6, 5, 3], [6, 5, 3, 8, 3], [6, 7, 3, 6, 3], [5, 3, 7, 5, 4]]","[[2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 9, 5, 4, 5]",8,28,3,0.061,0.057666666666666665,0.0033333333333333335,"[7, 6, 8, 5, 9]",5,greedy,5,5,14306,10,183,173,1.3047903985072933e+19,attentional-mouselab,32,701860,0.0-3.0-29.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 22, 22, 21, 21]","[[6, 5, 6, 4, 6], [5, 4, 9, 9, 4], [5, 4, 5, 6, 4], [2, 7, 6, 2, 3], [4, 6, 7, 7, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2], [0, 0, 0, 2, 0], [2, 2, 2, 2, 2]]","[15, 3, 3, 4, 5]",18,29,2,0.064,0.059333333333333335,0.004666666666666667,"[0, 1, 2, 3, 4, 22, 21]",7,random,5,5,22670,14,191,177,6.357643974810993e+17,attentional-mouselab,33,725664,0.0-3.0-30.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[0, 0, 2, 2, 3, 3, 4, 4, 6, 6]","[[5, 6, 5, 3, 5], [5, 5, 5, 7, 4], [7, 7, 6, 6, 5], [4, 7, 5, 5, 6], [9, 6, 1, 5, 5]]","[[2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2], [0, 2, 2, 2, 2]]","[11, 9, 2, 5, 3]",16,30,1,0.059,0.05566666666666666,0.0033333333333333335,"[0, 2, 3, 4, 6]",5,greedy,5,5,7870,10,178,168,1.324320610422958e+18,attentional-mouselab,34,734834,0.0-3.0-31.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[0, 0, 6, 6, 7, 7, 9, 9, 1, 1, 2, 2, 4, 4]","[[3, 4, 3, 7, 4], [6, 5, 7, 7, 4], [7, 4, 3, 4, 6], [4, 5, 4, 7, 1], [3, 2, 4, 1, 6]]","[[2, 2, 2, 0, 2], [0, 2, 2, 0, 2], [0, 2, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[11, 14, 3, 1, 1]",26,31,3,0.065,0.060333333333333336,0.004666666666666667,"[0, 6, 7, 9, 1, 2, 4]",7,greedy,5,5,16008,14,195,181,6.965781891618422e+18,attentional-mouselab,35,752807,0.0-3.0-32.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,False,"[0, 0, 3, 3, 4, 4, 22, 22, 23, 23, 24, 24]","[[3, 6, 5, 5, 8], [4, 3, 3, 3, 3], [8, 4, 1, 4, 7], [7, 3, 6, 5, 3], [6, 2, 6, 6, 5]]","[[2, 0, 0, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2]]","[12, 2, 2, 4, 10]",20,32,4,0.059,0.05499999999999999,0.004,"[0, 3, 4, 22, 23, 24]",6,random,5,5,11079,12,178,166,5.991279848637548e+18,attentional-mouselab,36,764951,0.0-3.0-33.0,5f41a03638c7fc364a4e3204,5fe0d3d8e9df3d280f4d1f53,5fe11ced6903be35b8bbc53e,148
mouselab,True,[],"[[2, 6, 3, 4, 3], [6, 8, 4, 4, 3], [5, 7, 5, 4, 8], [4, 4, 4, 7, 4], [6, 6, 5, 7, 5]]","[[2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 0, 0, 2, 0]]","[3, 2, 5, 10, 10]",16,1,2,0.044,0.044,0.0,[],0,random,5,5,18460,0,132,132,1.5417596525190175e+18,attentional-mouselab,4,219687,0.0-3.0-1.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,True,[],"[[2, 5, 6, 6, 6], [4, 6, 2, 6, 4], [4, 6, 6, 4, 4], [5, 6, 5, 4, 4], [2, 4, 5, 8, 5]]","[[2, 2, 2, 0, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 0, 2]]","[6, 14, 5, 2, 3]",16,2,3,0.057,0.057,0.0,[],0,random,5,5,2070,0,172,172,1.5159108271876076e+18,attentional-mouselab,5,226478,0.0-3.0-2.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[8, 6, 4, 4, 5], [5, 4, 5, 7, 3], [5, 5, 4, 3, 7], [5, 6, 6, 6, 9], [4, 3, 5, 7, 6]]","[[2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 0, 0], [2, 2, 2, 2, 0], [2, 2, 2, 0, 2]]","[1, 8, 10, 2, 9]",18,3,4,0.057,0.057,0.0,[],0,greedy,5,5,3060,0,171,171,8.060173892147907e+18,attentional-mouselab,7,235758,0.0-3.0-4.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[3, 4, 5, 4, 3], [5, 3, 6, 2, 9], [4, 6, 3, 8, 7], [6, 5, 6, 7, 2], [5, 4, 4, 4, 5]]","[[2, 0, 2, 2, 2], [2, 2, 0, 2, 0], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 2]]","[6, 15, 1, 2, 6]",18,4,2,0.053,0.053,0.0,[],0,random,5,5,10581,0,159,159,7.991624001873946e+17,attentional-mouselab,8,248391,0.0-3.0-5.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 6, 4, 9, 5], [3, 4, 2, 3, 7], [6, 3, 6, 4, 5], [6, 5, 7, 4, 5], [5, 8, 6, 9, 5]]","[[0, 2, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 0, 2]]","[4, 15, 4, 2, 5]",18,5,3,0.05,0.05,0.0,[],0,extreme,5,5,4421,0,150,150,1.0065234778906919e+19,attentional-mouselab,9,255078,0.0-3.0-6.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[3, 4, 5, 3, 7], [1, 4, 7, 5, 2], [6, 5, 5, 5, 4], [4, 5, 4, 2, 10], [4, 4, 5, 5, 3]]","[[2, 2, 2, 2, 2], [0, 2, 2, 0, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 2]]","[1, 4, 4, 5, 16]",20,6,1,0.043,0.043,0.0,[],0,extreme,5,5,4094,0,129,129,5.304800673831244e+18,attentional-mouselab,10,261230,0.0-3.0-7.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 8, 2, 10, 5], [7, 7, 5, 5, 4], [9, 8, 10, 8, 7], [6, 4, 4, 3, 5], [2, 6, 6, 3, 4]]","[[2, 2, 2, 2, 0], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 0, 2, 0], [2, 2, 2, 2, 2]]","[1, 15, 5, 3, 6]",18,7,0,0.062,0.062,0.0,[],0,random,5,5,12630,0,185,185,1.344902398973488e+19,attentional-mouselab,11,277591,0.0-3.0-8.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[7, 5, 7, 5, 6], [4, 4, 4, 5, 3], [7, 5, 6, 3, 7], [4, 5, 6, 4, 5], [7, 8, 7, 4, 1]]","[[0, 2, 2, 0, 2], [2, 0, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[2, 18, 5, 2, 3]",24,8,3,0.045,0.045,0.0,[],0,random,5,5,7550,0,135,135,1.420807543176152e+19,attentional-mouselab,12,286983,0.0-3.0-9.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 8, 3, 6, 5], [6, 7, 6, 6, 4], [6, 5, 7, 6, 6], [8, 3, 5, 6, 6], [7, 5, 4, 5, 3]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[3, 2, 6, 1, 18]",24,9,2,0.047,0.047,0.0,[],0,random,5,5,14054,0,140,140,2.1900078198454538e+18,attentional-mouselab,13,302606,0.0-3.0-10.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 7, 5, 6, 6], [5, 6, 5, 4, 7], [6, 4, 4, 5, 5], [5, 5, 5, 3, 7], [5, 6, 5, 5, 1]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [0, 2, 2, 2, 2], [0, 0, 2, 2, 2], [0, 2, 0, 2, 2]]","[9, 2, 3, 10, 6]",14,10,1,0.058,0.058,0.0,[],0,random,5,5,9206,0,173,173,1.8241260180929931e+19,attentional-mouselab,14,313438,0.0-3.0-11.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[3, 5, 5, 4, 6], [6, 7, 8, 3, 6], [3, 8, 7, 4, 5], [6, 4, 6, 6, 4], [1, 5, 5, 7, 5]]","[[2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [2, 0, 0, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[6, 12, 1, 6, 5]",12,11,0,0.045,0.045,0.0,[],0,random,5,5,14342,0,134,134,1.342382282238139e+19,attentional-mouselab,15,329606,0.0-3.0-12.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[3, 3, 6, 7, 4], [4, 7, 6, 4, 5], [8, 5, 4, 4, 4], [5, 4, 5, 7, 6], [5, 4, 6, 3, 4]]","[[0, 2, 2, 0, 0], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[3, 4, 14, 4, 5]",16,12,0,0.061,0.061,0.0,[],0,extreme,5,5,9534,0,182,182,2.8058189470376914e+18,attentional-mouselab,16,340614,0.0-3.0-13.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 6, 4, 6, 4], [4, 4, 4, 4, 5], [8, 4, 7, 2, 4], [3, 7, 6, 5, 6], [4, 5, 3, 6, 6]]","[[2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 0], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2]]","[6, 5, 11, 6, 2]",10,13,3,0.04,0.04,0.0,[],0,greedy,5,5,7254,0,120,120,8.437182295979132e+18,attentional-mouselab,17,349846,0.0-3.0-14.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[6, 7, 5, 9, 3], [4, 5, 3, 7, 3], [3, 3, 5, 3, 6], [6, 3, 8, 8, 2], [4, 5, 3, 3, 5]]","[[0, 0, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 7, 2, 11, 3]",14,14,0,0.051,0.051,0.0,[],0,random,5,5,5966,0,154,154,2.1699753112824097e+18,attentional-mouselab,18,357726,0.0-3.0-15.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[3, 5, 5, 5, 3], [1, 6, 7, 4, 5], [5, 7, 1, 3, 7], [8, 7, 5, 5, 5], [3, 5, 5, 3, 7]]","[[2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2], [0, 2, 2, 2, 2]]","[3, 3, 10, 6, 8]",12,15,1,0.062,0.062,0.0,[],0,greedy,5,5,7118,0,185,185,7.042121877875614e+18,attentional-mouselab,19,366358,0.0-3.0-16.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[3, 5, 5, 8, 2], [3, 6, 2, 7, 4], [7, 4, 6, 4, 3], [7, 6, 5, 7, 8], [5, 4, 6, 2, 5]]","[[2, 2, 2, 0, 2], [2, 2, 0, 2, 0], [2, 2, 2, 0, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[6, 3, 5, 11, 5]",10,16,4,0.051,0.051,0.0,[],0,extreme,5,5,11806,0,152,152,7.478324777357545e+18,attentional-mouselab,20,379273,0.0-3.0-17.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[4, 6, 5, 8, 2], [5, 5, 7, 8, 5], [3, 6, 5, 5, 7], [9, 4, 2, 4, 5], [4, 4, 3, 3, 6]]","[[0, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 2, 0, 2, 2], [2, 2, 2, 2, 2]]","[8, 3, 10, 4, 5]",12,17,3,0.056,0.056,0.0,[],0,extreme,5,5,2971,0,169,169,1.6433368985984995e+19,attentional-mouselab,21,384798,0.0-3.0-18.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[2, 3, 1, 4, 7], [5, 8, 6, 4, 5], [3, 6, 4, 8, 4], [6, 6, 5, 3, 6], [6, 6, 6, 4, 4]]","[[2, 0, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[13, 3, 11, 2, 1]",24,18,2,0.03,0.03,0.0,[],0,greedy,5,5,9902,0,91,91,1.5444112647335444e+19,attentional-mouselab,22,396494,0.0-3.0-19.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[7, 1, 5, 5, 7], [6, 3, 5, 5, 5], [7, 7, 6, 2, 5], [6, 6, 9, 9, 5], [4, 7, 3, 7, 4]]","[[2, 0, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 2, 0, 2]]","[12, 3, 8, 3, 4]",16,19,4,0.057,0.057,0.0,[],0,extreme,5,5,9606,0,170,170,1.581142680642684e+19,attentional-mouselab,23,407847,0.0-3.0-20.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 6, 4, 5, 5], [5, 2, 6, 7, 4], [8, 3, 5, 4, 5], [9, 3, 5, 4, 3], [2, 3, 7, 5, 6]]","[[2, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[11, 6, 7, 5, 1]",12,20,4,0.045,0.045,0.0,[],0,random,5,5,5790,0,135,135,2.9208953339233705e+18,attentional-mouselab,24,414726,0.0-3.0-21.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[3, 5, 8, 4, 4], [5, 6, 2, 5, 2], [1, 8, 4, 8, 5], [5, 8, 8, 6, 7], [6, 5, 2, 4, 4]]","[[2, 2, 0, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[7, 1, 10, 11, 1]",20,21,1,0.071,0.071,0.0,[],0,greedy,5,5,4886,0,214,214,1.5141272715198675e+19,attentional-mouselab,25,421806,0.0-3.0-22.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 8, 5, 5, 4], [4, 7, 6, 5, 6], [5, 1, 6, 6, 5], [3, 7, 4, 8, 5], [7, 7, 6, 3, 6]]","[[2, 0, 2, 2, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2]]","[2, 10, 4, 3, 11]",18,22,0,0.052,0.052,0.0,[],0,extreme,5,5,10430,0,156,156,6.428641956056577e+18,attentional-mouselab,26,433414,0.0-3.0-23.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
mouselab,False,[],"[[5, 5, 4, 7, 4], [4, 5, 5, 4, 2], [4, 5, 3, 6, 6], [4, 2, 7, 6, 8], [5, 2, 3, 6, 2]]","[[2, 2, 2, 0, 2], [0, 2, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[8, 6, 3, 6, 7]",6,23,3,0.059,0.059,0.0,[],0,greedy,5,5,6974,0,176,176,8.095123849467758e+18,attentional-mouselab,27,441334,0.0-3.0-24.0,5fae9fb030984007d6a518e8,5fe0d3d8e9df3d280f4d1f53,5fe11d8ee7417ab5982cf713,149
