type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,[],"[[9, 7, 6, 2, 8], [4, 7, 6, 4, 1], [7, 6, 0, 4, 5], [7, 4, 5, 8, 10], [1, 5, 3, 6, 5]]","[[3, 3, 1, 3, 1], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 1, 3]]","[7, 2, 10, 1, 10]",18,24,4,0.056,0.056,0.0,[],0,random,5,5,1284,0,168,168,attentional-mouselab,28,327040,26
mouselab,False,[],"[[2, 2, 3, 4, 4], [5, 5, 5, 5, 4], [4, 5, 6, 3, 6], [2, 7, 3, 6, 4], [5, 3, 2, 4, 7]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 1, 3, 1]]","[7, 2, 8, 3, 10]",14,25,0,0.037,0.037,0.0,[],0,greedy,5,5,2687,0,112,112,attentional-mouselab,29,331213,26
mouselab,False,[],"[[4, 4, 5, 6, 4], [7, 4, 2, 4, 4], [9, 4, 5, 5, 6], [6, 5, 5, 7, 8], [7, 7, 5, 4, 4]]","[[1, 1, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [1, 1, 3, 1, 3], [3, 3, 3, 3, 3]]","[14, 7, 4, 2, 3]",18,26,1,0.044,0.044,0.0,[],0,random,5,5,1573,0,131,131,attentional-mouselab,30,334469,26
mouselab,False,[],"[[4, 4, 1, 7, 7], [5, 5, 4, 2, 8], [8, 5, 4, 3, 6], [6, 6, 6, 4, 3], [5, 7, 4, 5, 3]]","[[1, 3, 1, 3, 1], [3, 3, 3, 1, 1], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 16, 7, 2, 3]",22,27,2,0.039,0.039,0.0,[],0,extreme,5,5,1496,0,118,118,attentional-mouselab,31,337227,26
mouselab,False,[4],"[[5, 5, 4, 7, 7], [7, 3, 4, 4, 5], [6, 7, 4, 6, 5], [1, 2, 8, 7, 6], [9, 4, 1, 7, 5]]","[[3, 3, 1, 3, 2], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [1, 3, 1, 1, 3]]","[2, 4, 5, 12, 7]",14,28,4,0.055,0.05466666666666667,0.0003333333333333333,[],0,extreme,5,5,2176,1,166,165,attentional-mouselab,32,340888,26
mouselab,False,[],"[[6, 7, 5, 4, 5], [3, 7, 4, 8, 4], [6, 1, 5, 4, 3], [5, 4, 5, 2, 4], [6, 4, 3, 6, 7]]","[[3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 1, 1, 1], [3, 3, 3, 3, 1]]","[1, 3, 9, 14, 3]",22,29,1,0.035,0.035,0.0,[],0,greedy,5,5,2304,0,105,105,attentional-mouselab,33,344427,26
mouselab,False,[],"[[3, 3, 8, 8, 9], [5, 3, 4, 5, 4], [10, 7, 5, 6, 5], [4, 6, 2, 4, 8], [8, 7, 9, 5, 4]]","[[3, 3, 3, 1, 3], [1, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 1, 1, 3], [3, 3, 3, 3, 3]]","[4, 6, 4, 8, 8]",8,30,4,0.059,0.059,0.0,[],0,random,5,5,1619,0,176,176,attentional-mouselab,34,347921,26
mouselab,False,[],"[[3, 7, 3, 7, 5], [7, 1, 7, 6, 9], [4, 5, 4, 1, 4], [7, 7, 9, 2, 4], [5, 7, 7, 3, 4]]","[[3, 3, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 1, 1, 3, 3], [1, 3, 3, 3, 3]]","[9, 3, 1, 11, 6]",16,31,1,0.063,0.063,0.0,[],0,greedy,5,5,1279,0,190,190,attentional-mouselab,35,351111,26
mouselab,False,[],"[[6, 3, 8, 7, 1], [8, 3, 3, 5, 4], [2, 7, 7, 3, 6], [2, 7, 7, 2, 5], [3, 4, 9, 4, 5]]","[[3, 3, 3, 1, 3], [3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 1, 3]]","[4, 4, 2, 10, 10]",16,32,1,0.049,0.049,0.0,[],0,random,5,5,6474,0,148,148,attentional-mouselab,36,359034,26
mouselab,True,"[0, 0, 0, 10, 1, 1, 1, 3, 3, 4, 2, 2, 2, 10, 10, 22, 22, 22, 18, 18, 18, 13, 13, 13, 11, 11, 11, 7, 7, 7, 6, 6, 5, 5, 20, 20, 20, 21, 21, 21, 15, 15, 15, 16, 16, 16, 17, 17, 17, 12, 12, 12, 8, 8, 8, 9, 9, 14, 14, 14, 19, 19, 19, 24, 24, 24, 23, 23, 23, 16]","[[5, 5, 6, 4, 6], [2, 2, 7, 6, 8], [5, 6, 4, 3, 7], [3, 4, 5, 5, 6], [7, 4, 6, 5, 7]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[19, 2, 1, 3, 5]",26,1,0,0.049,0.028,0.021,"[0, 1, 3, 4, 2, 10, 22, 18, 13, 11, 7, 6, 5, 20, 21, 15, 16, 17, 12, 8, 9, 14, 19, 24, 23]",25,extreme,5,5,54216,63,148,85,attentional-mouselab,4,219897,28
mouselab,True,"[0, 0, 5, 5, 5, 10, 15, 15, 15, 15, 20, 20, 20, 20]","[[4, 3, 8, 2, 8], [5, 4, 5, 3, 6], [9, 6, 3, 6, 5], [4, 3, 6, 5, 7], [5, 6, 6, 8, 6]]","[[0, 3, 1, 1, 3], [0, 3, 3, 3, 1], [0, 3, 3, 3, 3], [0, 3, 1, 3, 3], [0, 3, 3, 3, 3]]","[10, 8, 10, 1, 1]",20,2,0,0.06,0.05633333333333333,0.0036666666666666666,"[0, 5, 10, 15, 20]",5,extreme,5,5,9249,11,179,168,attentional-mouselab,5,232900,28
mouselab,False,"[4, 9, 14, 14, 14, 19, 19, 19, 24, 24, 24]","[[5, 5, 6, 4, 6], [2, 2, 7, 6, 8], [5, 6, 4, 3, 7], [3, 4, 5, 5, 6], [7, 4, 6, 5, 7]]","[[3, 3, 3, 1, 0], [1, 1, 1, 3, 0], [3, 3, 3, 3, 0], [3, 3, 3, 3, 0], [3, 3, 3, 3, 0]]","[13, 2, 9, 5, 1]",20,3,4,0.065,0.06133333333333334,0.0036666666666666666,"[4, 9, 14, 19, 24]",5,extreme,5,5,8271,11,194,183,attentional-mouselab,7,245703,28
mouselab,False,"[2, 17, 22, 22, 22, 12, 12, 12, 7, 7, 7]","[[4, 3, 8, 2, 8], [5, 4, 5, 3, 6], [9, 6, 3, 6, 5], [4, 3, 6, 5, 7], [5, 6, 6, 8, 6]]","[[1, 3, 0, 1, 3], [3, 3, 0, 3, 1], [1, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 0, 3, 3]]","[1, 10, 2, 10, 7]",18,4,2,0.055,0.051333333333333335,0.0036666666666666666,"[2, 17, 22, 12, 7]",5,extreme,5,5,14906,11,166,155,attentional-mouselab,8,262306,28
mouselab,False,[],"[[5, 9, 4, 4, 3], [5, 5, 8, 4, 5], [7, 5, 4, 8, 7], [3, 8, 6, 1, 6], [5, 5, 6, 4, 6]]","[[3, 3, 1, 3, 3], [3, 3, 1, 3, 3], [1, 3, 3, 1, 1], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[12, 4, 3, 8, 3]",16,5,2,0.053,0.053,0.0,[],0,greedy,5,5,3473,0,158,158,attentional-mouselab,9,268564,28
mouselab,False,[],"[[3, 6, 6, 4, 4], [6, 5, 4, 9, 5], [5, 4, 4, 3, 6], [7, 9, 6, 8, 3], [9, 4, 6, 6, 6]]","[[3, 3, 1, 3, 3], [1, 1, 1, 3, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 4, 14, 1, 9]",22,6,1,0.044,0.044,0.0,[],0,random,5,5,1954,0,133,133,attentional-mouselab,10,271912,28
mouselab,False,[],"[[3, 3, 7, 8, 6], [6, 5, 7, 2, 6], [7, 7, 7, 7, 6], [6, 5, 6, 5, 8], [6, 5, 6, 6, 6]]","[[3, 3, 3, 1, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 1], [1, 3, 3, 3, 3]]","[12, 11, 2, 3, 2]",22,7,2,0.068,0.068,0.0,[],0,extreme,5,5,1353,0,205,205,attentional-mouselab,11,274647,28
mouselab,False,[],"[[3, 6, 6, 8, 6], [6, 6, 7, 4, 7], [3, 2, 1, 4, 6], [5, 6, 4, 5, 3], [2, 7, 7, 6, 4]]","[[3, 3, 3, 3, 3], [3, 1, 3, 1, 3], [3, 3, 3, 3, 3], [3, 1, 3, 1, 3], [3, 1, 3, 1, 3]]","[5, 1, 9, 14, 1]",22,8,1,0.048,0.048,0.0,[],0,random,5,5,3230,0,145,145,attentional-mouselab,12,278825,28
mouselab,False,[],"[[6, 5, 4, 4, 6], [4, 1, 4, 6, 6], [8, 4, 5, 3, 0], [4, 5, 0, 8, 3], [6, 3, 8, 5, 7]]","[[3, 1, 3, 3, 3], [3, 1, 3, 3, 1], [1, 3, 3, 3, 1], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3]]","[10, 4, 6, 7, 3]",10,9,2,0.037,0.037,0.0,[],0,extreme,5,5,988,0,110,110,attentional-mouselab,13,281893,28
mouselab,False,[],"[[4, 3, 4, 5, 6], [5, 4, 5, 7, 6], [3, 7, 5, 4, 6], [3, 4, 6, 6, 5], [6, 9, 3, 2, 3]]","[[3, 3, 1, 3, 3], [3, 3, 3, 1, 1], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3]]","[5, 10, 6, 3, 6]",8,10,3,0.05,0.05,0.0,[],0,greedy,5,5,729,0,149,149,attentional-mouselab,14,283380,28
mouselab,False,[],"[[3, 5, 5, 5, 7], [4, 6, 4, 6, 5], [6, 3, 4, 5, 6], [4, 5, 5, 9, 6], [5, 7, 6, 9, 4]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 1, 1], [3, 3, 1, 1, 3]]","[14, 6, 2, 5, 3]",16,11,0,0.038,0.038,0.0,[],0,extreme,5,5,825,0,113,113,attentional-mouselab,15,285118,28
mouselab,False,[],"[[5, 4, 8, 5, 6], [7, 6, 4, 7, 4], [6, 7, 3, 3, 6], [5, 4, 4, 3, 7], [6, 8, 6, 6, 3]]","[[3, 3, 1, 3, 1], [1, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 1, 3, 3, 3]]","[2, 7, 10, 7, 4]",12,12,4,0.054,0.054,0.0,[],0,greedy,5,5,760,0,161,161,attentional-mouselab,16,286608,28
mouselab,False,[],"[[3, 3, 5, 7, 8], [3, 5, 6, 9, 5], [3, 6, 5, 3, 5], [3, 6, 4, 3, 3], [4, 4, 6, 4, 4]]","[[1, 3, 3, 3, 1], [3, 3, 3, 1, 3], [1, 1, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3]]","[5, 5, 5, 5, 10]",8,13,1,0.047,0.047,0.0,[],0,extreme,5,5,746,0,140,140,attentional-mouselab,17,288042,28
mouselab,False,[],"[[3, 4, 4, 6, 3], [3, 6, 5, 3, 5], [5, 6, 2, 3, 5], [8, 7, 3, 2, 6], [6, 6, 4, 4, 6]]","[[3, 3, 3, 1, 1], [3, 1, 1, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3]]","[2, 6, 7, 2, 13]",16,14,3,0.036,0.036,0.0,[],0,random,5,5,848,0,107,107,attentional-mouselab,18,289932,28
mouselab,False,[],"[[5, 7, 7, 4, 8], [3, 6, 3, 5, 5], [7, 8, 4, 6, 6], [9, 2, 5, 5, 7], [6, 9, 6, 6, 4]]","[[3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [1, 3, 1, 1, 3], [3, 1, 3, 3, 3]]","[2, 1, 10, 5, 12]",20,15,1,0.073,0.073,0.0,[],0,extreme,5,5,734,0,218,218,attentional-mouselab,19,291296,28
mouselab,False,[],"[[4, 7, 3, 4, 6], [8, 7, 4, 5, 4], [0, 5, 5, 7, 8], [4, 5, 5, 5, 5], [4, 2, 7, 5, 6]]","[[1, 3, 3, 3, 3], [1, 1, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 1, 3, 3]]","[5, 5, 12, 3, 5]",12,16,2,0.048,0.048,0.0,[],0,greedy,5,5,496,0,145,145,attentional-mouselab,20,292461,28
mouselab,False,[],"[[6, 6, 6, 5, 3], [5, 3, 4, 5, 4], [5, 6, 4, 3, 2], [5, 2, 3, 5, 5], [3, 7, 4, 0, 4]]","[[3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 1, 3]]","[3, 8, 4, 11, 4]",14,17,0,0.048,0.048,0.0,[],0,random,5,5,597,0,145,145,attentional-mouselab,21,293838,28
mouselab,False,[],"[[6, 3, 5, 4, 7], [7, 4, 5, 5, 4], [3, 6, 6, 7, 4], [5, 7, 5, 8, 2], [3, 4, 7, 5, 5]]","[[3, 1, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 1, 1], [3, 1, 3, 3, 3]]","[4, 11, 2, 11, 2]",20,18,2,0.052,0.052,0.0,[],0,extreme,5,5,715,0,156,156,attentional-mouselab,22,295475,28
mouselab,False,[],"[[1, 5, 3, 7, 4], [8, 4, 7, 4, 5], [5, 6, 4, 4, 5], [5, 6, 3, 3, 3], [6, 5, 2, 6, 3]]","[[3, 3, 1, 3, 3], [1, 3, 1, 3, 1], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[4, 8, 10, 6, 2]",12,19,0,0.053,0.053,0.0,[],0,greedy,5,5,653,0,160,160,attentional-mouselab,23,296820,28
mouselab,False,[],"[[4, 5, 0, 5, 5], [6, 7, 5, 1, 6], [6, 3, 3, 5, 6], [1, 6, 6, 5, 4], [5, 7, 3, 7, 5]]","[[3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 1, 3], [1, 3, 3, 3, 3]]","[3, 5, 1, 13, 8]",18,20,2,0.043,0.043,0.0,[],0,random,5,5,661,0,130,130,attentional-mouselab,24,298264,28
mouselab,False,[],"[[6, 6, 2, 6, 5], [5, 9, 7, 5, 4], [8, 7, 4, 4, 7], [3, 7, 10, 6, 7], [4, 7, 5, 5, 3]]","[[3, 3, 3, 1, 3], [3, 3, 3, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 1]]","[12, 4, 4, 4, 6]",12,21,1,0.069,0.069,0.0,[],0,random,5,5,445,0,206,206,attentional-mouselab,25,299382,28
mouselab,False,[],"[[7, 2, 5, 5, 4], [7, 5, 4, 4, 5], [5, 5, 7, 6, 4], [6, 3, 7, 7, 5], [7, 7, 4, 6, 6]]","[[3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 1, 1, 3, 1], [3, 3, 3, 3, 3]]","[1, 13, 9, 1, 6]",20,22,3,0.051,0.051,0.0,[],0,random,5,5,813,0,154,154,attentional-mouselab,26,301469,28
mouselab,False,[],"[[4, 4, 4, 1, 4], [7, 3, 5, 5, 5], [4, 6, 6, 6, 9], [6, 10, 7, 6, 6], [3, 6, 4, 5, 3]]","[[3, 3, 3, 3, 3], [1, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 1], [1, 3, 3, 3, 3]]","[11, 3, 7, 2, 7]",14,23,1,0.052,0.052,0.0,[],0,random,5,5,517,0,157,157,attentional-mouselab,27,302676,28
mouselab,False,[],"[[6, 8, 4, 4, 5], [6, 4, 5, 7, 5], [6, 5, 8, 4, 5], [5, 5, 5, 4, 9], [5, 4, 6, 8, 2]]","[[3, 3, 1, 3, 3], [1, 3, 3, 3, 1], [3, 3, 3, 1, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3]]","[8, 10, 1, 9, 2]",18,24,2,0.049,0.049,0.0,[],0,random,5,5,764,0,147,147,attentional-mouselab,28,304346,28
mouselab,False,[],"[[9, 5, 3, 6, 4], [6, 3, 6, 4, 6], [5, 5, 6, 6, 5], [4, 4, 7, 6, 3], [6, 4, 1, 7, 4]]","[[1, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 1, 1, 3, 3], [3, 3, 3, 3, 3]]","[6, 12, 7, 3, 2]",14,25,3,0.053,0.053,0.0,[],0,greedy,5,5,703,0,158,158,attentional-mouselab,29,306225,28
mouselab,False,[],"[[6, 5, 5, 3, 5], [4, 7, 3, 6, 4], [3, 6, 5, 5, 3], [6, 2, 4, 6, 4], [7, 4, 4, 5, 5]]","[[3, 3, 3, 1, 1], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 1], [3, 3, 1, 3, 3]]","[12, 4, 1, 4, 9]",18,26,0,0.059,0.059,0.0,[],0,extreme,5,5,789,0,178,178,attentional-mouselab,30,307727,28
mouselab,False,[],"[[7, 6, 4, 1, 2], [4, 4, 5, 4, 5], [6, 2, 5, 3, 6], [4, 5, 6, 5, 6], [7, 6, 4, 6, 5]]","[[1, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 1, 1, 3]]","[2, 12, 11, 2, 3]",22,27,1,0.037,0.037,0.0,[],0,random,5,5,1270,0,110,110,attentional-mouselab,31,315483,28
mouselab,False,[],"[[7, 6, 4, 4, 3], [4, 4, 9, 7, 7], [6, 8, 0, 6, 5], [8, 7, 3, 4, 7], [5, 7, 4, 7, 4]]","[[3, 3, 3, 3, 1], [3, 3, 1, 1, 1], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 13, 2, 3, 11]",24,28,2,0.058,0.058,0.0,[],0,greedy,5,5,697,0,174,174,attentional-mouselab,32,316957,28
mouselab,False,[],"[[6, 5, 4, 7, 4], [7, 7, 4, 5, 5], [3, 3, 8, 8, 8], [4, 5, 6, 5, 6], [5, 6, 4, 5, 5]]","[[1, 3, 3, 3, 3], [3, 1, 1, 3, 3], [1, 3, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 2, 7, 11, 9]",18,29,1,0.05,0.05,0.0,[],0,greedy,5,5,637,0,149,149,attentional-mouselab,33,319030,28
mouselab,False,[],"[[4, 7, 5, 5, 6], [4, 3, 9, 6, 5], [3, 2, 5, 8, 5], [7, 4, 5, 5, 1], [6, 5, 7, 6, 4]]","[[1, 1, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 1], [1, 3, 3, 3, 3]]","[17, 4, 1, 7, 1]",24,30,2,0.056,0.056,0.0,[],0,greedy,5,5,1890,0,168,168,attentional-mouselab,34,322080,28
mouselab,False,[],"[[7, 7, 5, 4, 6], [3, 6, 4, 4, 7], [3, 6, 3, 6, 2], [2, 5, 6, 6, 7], [9, 6, 3, 6, 8]]","[[3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [1, 3, 3, 3, 3], [1, 3, 3, 3, 1]]","[5, 7, 5, 12, 1]",14,31,3,0.052,0.052,0.0,[],0,extreme,5,5,1325,0,156,156,attentional-mouselab,35,324434,28
mouselab,False,[],"[[5, 5, 4, 4, 6], [9, 8, 7, 9, 5], [7, 4, 6, 4, 2], [2, 2, 8, 3, 7], [6, 4, 8, 7, 5]]","[[3, 3, 3, 1, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 1, 6, 13, 4]",14,32,3,0.041,0.041,0.0,[],0,greedy,5,5,2330,0,124,124,attentional-mouselab,36,327554,28
mouselab,True,[0],"[[4, 7, 5, 5, 6], [2, 3, 4, 4, 3], [3, 4, 5, 4, 6], [3, 4, 3, 4, 2], [6, 4, 4, 7, 5]]","[[2, 3, 1, 1, 3], [3, 3, 3, 1, 1], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 1, 10, 5, 6]",12,1,1,0.048,0.04766666666666667,0.0003333333333333333,[],0,random,5,5,15585,1,143,142,attentional-mouselab,4,203039,29
mouselab,True,[],"[[8, 7, 6, 2, 5], [5, 8, 7, 5, 8], [5, 5, 6, 6, 5], [6, 8, 6, 5, 4], [6, 6, 6, 7, 6]]","[[3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 1], [1, 3, 3, 3, 3]]","[2, 6, 4, 2, 16]",20,2,0,0.058,0.058,0.0,[],0,random,5,5,3730,0,174,174,attentional-mouselab,5,215003,29
mouselab,False,[],"[[4, 7, 5, 5, 6], [2, 3, 4, 4, 3], [3, 4, 5, 4, 6], [3, 4, 3, 4, 2], [6, 4, 4, 7, 5]]","[[3, 3, 1, 1, 3], [3, 3, 3, 1, 1], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 5, 11, 6, 2]",10,3,0,0.032,0.032,0.0,[],0,random,5,5,3059,0,97,97,attentional-mouselab,7,223941,29
mouselab,False,[],"[[8, 7, 6, 2, 5], [5, 8, 7, 5, 8], [5, 5, 6, 6, 5], [6, 8, 6, 5, 4], [6, 6, 6, 7, 6]]","[[3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 1], [1, 3, 3, 3, 3]]","[12, 3, 3, 11, 1]",22,4,2,0.061,0.061,0.0,[],0,random,5,5,2219,0,183,183,attentional-mouselab,8,228609,29
mouselab,False,[],"[[8, 6, 3, 6, 0], [4, 5, 5, 5, 4], [5, 4, 4, 5, 6], [6, 7, 6, 3, 6], [4, 4, 4, 5, 5]]","[[1, 3, 1, 3, 1], [3, 3, 3, 1, 1], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 3, 3, 14, 7]",18,5,4,0.05,0.05,0.0,[],0,extreme,5,5,2424,0,149,149,attentional-mouselab,9,233073,29
mouselab,False,[],"[[6, 5, 9, 4, 7], [5, 6, 5, 5, 8], [5, 8, 4, 2, 7], [5, 4, 6, 2, 3], [3, 7, 6, 2, 6]]","[[3, 3, 3, 3, 1], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [1, 1, 3, 3, 3]]","[13, 10, 4, 2, 1]",22,6,1,0.057,0.057,0.0,[],0,random,5,5,1619,0,172,172,attentional-mouselab,10,237153,29
mouselab,False,[],"[[8, 5, 7, 5, 2], [6, 5, 5, 5, 6], [8, 7, 5, 6, 4], [5, 2, 5, 2, 4], [2, 4, 4, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 1, 3, 1, 1]]","[6, 2, 9, 8, 5]",10,7,2,0.052,0.052,0.0,[],0,random,5,5,1343,0,157,157,attentional-mouselab,11,240152,29
mouselab,False,[],"[[5, 6, 4, 7, 10], [7, 5, 4, 6, 6], [5, 4, 2, 7, 5], [6, 5, 5, 6, 4], [5, 5, 4, 5, 4]]","[[3, 1, 3, 1, 1], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 3, 3]]","[7, 16, 3, 1, 3]",22,8,3,0.062,0.062,0.0,[],0,greedy,5,5,2123,0,187,187,attentional-mouselab,12,244232,29
mouselab,False,[],"[[6, 4, 4, 3, 6], [4, 3, 0, 7, 7], [3, 7, 3, 6, 6], [6, 4, 5, 3, 4], [2, 6, 4, 4, 5]]","[[1, 3, 3, 1, 3], [3, 1, 1, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3]]","[3, 9, 3, 8, 7]",12,9,0,0.042,0.042,0.0,[],0,extreme,5,5,1726,0,125,125,attentional-mouselab,13,248023,29
mouselab,False,[],"[[6, 6, 6, 5, 5], [6, 6, 4, 6, 6], [5, 9, 5, 5, 7], [3, 5, 6, 3, 6], [4, 6, 6, 6, 2]]","[[1, 1, 1, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 10, 3, 8, 5]",12,10,3,0.05,0.05,0.0,[],0,greedy,5,5,1907,0,149,149,attentional-mouselab,14,251719,29
mouselab,False,[],"[[4, 6, 7, 2, 4], [3, 5, 4, 5, 5], [7, 3, 6, 4, 7], [5, 2, 6, 3, 7], [5, 5, 7, 8, 6]]","[[1, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3], [3, 3, 1, 1, 3]]","[6, 3, 12, 3, 6]",12,11,4,0.06,0.06,0.0,[],0,extreme,5,5,2254,0,180,180,attentional-mouselab,15,255989,29
mouselab,False,[],"[[4, 4, 5, 6, 4], [7, 4, 2, 4, 4], [9, 4, 5, 5, 6], [6, 5, 5, 7, 8], [7, 7, 5, 4, 4]]","[[1, 1, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [1, 1, 3, 1, 3], [3, 3, 3, 3, 3]]","[7, 6, 3, 5, 9]",8,12,4,0.049,0.049,0.0,[],0,random,5,5,1537,0,146,146,attentional-mouselab,16,259543,29
mouselab,False,[],"[[4, 2, 4, 6, 7], [4, 7, 5, 4, 5], [4, 4, 3, 5, 5], [5, 7, 4, 7, 1], [6, 5, 6, 9, 6]]","[[1, 1, 3, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 1, 3]]","[2, 3, 8, 16, 1]",24,13,2,0.039,0.039,0.0,[],0,extreme,5,5,1907,0,117,117,attentional-mouselab,17,263503,29
mouselab,False,[],"[[6, 4, 8, 5, 5], [7, 5, 5, 5, 5], [8, 5, 5, 2, 5], [0, 7, 8, 7, 4], [3, 6, 7, 3, 5]]","[[3, 3, 1, 1, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 1, 3, 3, 1], [3, 3, 3, 3, 3]]","[10, 6, 2, 10, 2]",16,14,1,0.054,0.054,0.0,[],0,greedy,5,5,3491,0,162,162,attentional-mouselab,18,268902,29
mouselab,False,[],"[[5, 3, 8, 2, 3], [1, 6, 8, 4, 2], [6, 7, 5, 2, 6], [6, 7, 2, 2, 3], [6, 5, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 1, 3, 1, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3]]","[1, 9, 5, 7, 8]",12,15,0,0.045,0.045,0.0,[],0,greedy,5,5,1247,0,134,134,attentional-mouselab,19,271638,29
