"","type","is_practice","click_values","payoff_matrix","cost_matrix","weights","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","num_values_revealed","nudge_type","num_baskets","num_features","reaction_time","points_click_cost","points_action_utility","points_metalevel_reward","problem_id","trial_type","trial_index","time_elapsed","participant_id"
"1564","mouselab","False","[0, 0, 0, 5]","[[9, 1, 3, 6, 1], [7, 5, 0, 6, 3], [6, 5, 4, 6, 5], [7, 7, 3, 6, 5], [4, 7, 5, 3, 3]]","[[3, 3, 3, 3, 3], [1, 3, 3, 3, 1], [3, 1, 3, 1, 3], [3, 3, 3, 1, 3], [3, 1, 3, 3, 3]]","[14, 6, 3, 6, 1]",16,28,0,0.077,0.0756666666666667,0.00133333333333333,"[0, 5]",2,"random",5,5,6988,4,232,228,1.2592459885594e+19,"attentional-mouselab",32,1085493,49
"1565","mouselab","False","[1, 17, 18, 3, 3, 3, 4, 4, 4, 2, 2, 2, 0, 0, 0, 15, 15, 15, 20]","[[5, 3, 5, 5, 4], [5, 7, 5, 5, 3], [0, 7, 5, 4, 6], [5, 8, 3, 5, 5], [5, 3, 7, 3, 4]]","[[3, 1, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 1, 1, 1, 3], [1, 3, 3, 3, 3]]","[12, 3, 3, 9, 3]",18,29,0,0.045,0.0386666666666667,0.00633333333333333,"[1, 17, 18, 3, 4, 2, 0, 15, 20]",9,"random",5,5,27548,19,135,116,15619862907724236800,"attentional-mouselab",33,1117207,49
"1566","mouselab","False","[7, 7, 8, 17, 17, 17]","[[0, 3, 4, 7, 6], [3, 4, 9, 4, 7], [6, 2, 5, 4, 3], [7, 6, 4, 6, 8], [0, 2, 6, 6, 2]]","[[3, 3, 3, 1, 3], [3, 3, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 1, 1, 3]]","[2, 14, 2, 9, 3]",22,30,2,0.066,0.0643333333333333,0.00166666666666667,"[7, 8, 17]",3,"greedy",5,5,9866,5,198,193,9272162319487078400,"attentional-mouselab",34,1128977,49
"1567","mouselab","False","[10, 17, 19, 14, 14, 14, 15]","[[7, 4, 5, 5, 7], [5, 4, 4, 5, 6], [4, 4, 5, 5, 5], [3, 9, 1, 7, 7], [2, 4, 5, 4, 8]]","[[3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [1, 3, 1, 3, 1], [3, 3, 3, 3, 1]]","[4, 4, 10, 7, 5]",10,31,4,0.064,0.0616666666666667,0.00233333333333333,"[10, 17, 19, 14, 15]",5,"greedy",5,5,11870,7,191,184,3067210254859189248,"attentional-mouselab",35,1143413,49
"1568","mouselab","False","[11, 21, 21, 21, 20, 10, 10, 10]","[[5, 2, 4, 4, 3], [5, 5, 7, 5, 5], [5, 10, 6, 4, 6], [5, 9, 1, 5, 5], [5, 3, 3, 7, 5]]","[[3, 3, 3, 3, 3], [1, 3, 3, 3, 1], [3, 1, 3, 3, 3], [3, 1, 1, 3, 3], [1, 3, 3, 3, 3]]","[4, 4, 12, 2, 8]",16,32,1,0.063,0.0603333333333333,0.00266666666666667,"[11, 21, 20, 10]",4,"extreme",5,5,11119,8,190,182,5007248402510051328,"attentional-mouselab",36,1156876,49
"1569","mouselab","True","[]","[[6, 6, 3, 8, 6], [4, 6, 4, 1, 7], [2, 5, 5, 4, 5], [10, 5, 3, 6, 6], [8, 7, 5, 6, 4]]","[[3, 1, 3, 3, 3], [3, 3, 3, 1, 1], [1, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3]]","[2, 6, 15, 5, 2]",18,1,0,0.044,0.044,0,"[]",0,"random",5,5,39896,0,132,132,10100038734359398400,"attentional-mouselab",4,275365,50
"1570","mouselab","True","[]","[[6, 6, 5, 8, 6], [4, 5, 3, 5, 6], [3, 6, 4, 4, 4], [5, 5, 6, 5, 5], [7, 8, 6, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 1, 1, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 1, 1]]","[11, 5, 2, 4, 8]",14,2,0,0.056,0.056,0,"[]",0,"random",5,5,5084,0,168,168,1630070079401352448,"attentional-mouselab",5,371787,50
"1571","mouselab","False","[]","[[5, 5, 6, 8, 6], [5, 5, 4, 4, 4], [5, 6, 8, 5, 5], [4, 8, 5, 4, 4], [6, 4, 3, 5, 5]]","[[1, 3, 3, 1, 3], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 3, 3], [3, 3, 1, 3, 3]]","[10, 9, 3, 7, 1]",16,3,4,0.048,0.048,0,"[]",0,"extreme",5,5,8079,0,144,144,12866535566946719744,"attentional-mouselab",7,402616,50
"1572","mouselab","False","[]","[[5, 7, 7, 5, 4], [5, 4, 3, 4, 4], [4, 4, 1, 5, 7], [3, 7, 3, 7, 3], [5, 6, 10, 5, 0]]","[[3, 1, 1, 3, 3], [1, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 1, 3, 3]]","[6, 8, 11, 4, 1]",14,4,3,0.05,0.05,0,"[]",0,"greedy",5,5,11064,0,150,150,11878715046120644608,"attentional-mouselab",8,420496,50
"1573","mouselab","False","[]","[[5, 3, 3, 5, 5], [4, 3, 9, 5, 7], [3, 6, 5, 4, 1], [3, 5, 9, 5, 2], [5, 6, 8, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 1, 3], [1, 3, 1, 3, 1]]","[3, 10, 4, 11, 2]",18,5,1,0.043,0.043,0,"[]",0,"greedy",5,5,7846,0,130,130,8178923196335853568,"attentional-mouselab",9,436315,50
"1574","mouselab","False","[]","[[4, 5, 4, 6, 3], [3, 4, 7, 3, 5], [3, 3, 5, 4, 5], [6, 8, 3, 6, 5], [2, 4, 6, 8, 6]]","[[3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 1, 3], [3, 1, 3, 3, 1], [3, 3, 1, 3, 3]]","[3, 8, 15, 3, 1]",22,6,2,0.053,0.053,0,"[]",0,"random",5,5,4069,0,158,158,8984197556439613440,"attentional-mouselab",10,443950,50
"1575","mouselab","False","[]","[[3, 3, 5, 6, 3], [1, 4, 6, 4, 5], [5, 5, 5, 3, 6], [6, 5, 6, 3, 7], [8, 4, 6, 3, 6]]","[[3, 3, 1, 3, 1], [1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 1, 3, 3, 3]]","[4, 8, 2, 7, 9]",12,7,0,0.048,0.048,0,"[]",0,"extreme",5,5,3206,0,144,144,3291439517940257280,"attentional-mouselab",11,451766,50
"1576","mouselab","False","[]","[[5, 3, 4, 2, 3], [2, 6, 2, 6, 5], [7, 2, 6, 6, 5], [6, 5, 8, 3, 5], [4, 5, 5, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 1, 1, 3]]","[3, 3, 13, 3, 8]",18,8,0,0.054,0.054,0,"[]",0,"greedy",5,5,2301,0,162,162,9573877041104500736,"attentional-mouselab",12,459350,50
"1577","mouselab","False","[]","[[4, 6, 5, 3, 5], [6, 3, 5, 3, 4], [7, 5, 3, 5, 2], [3, 6, 5, 6, 4], [7, 7, 6, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [1, 3, 3, 1, 3], [3, 3, 1, 3, 1]]","[3, 8, 5, 12, 2]",16,9,0,0.048,0.048,0,"[]",0,"extreme",5,5,2724,0,145,145,17346657781476173824,"attentional-mouselab",13,472685,50
"1578","mouselab","False","[]","[[3, 6, 5, 1, 3], [5, 8, 5, 5, 4], [6, 5, 6, 5, 7], [10, 3, 6, 3, 8], [7, 5, 6, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 3, 1, 1, 3], [3, 1, 3, 1, 3]]","[8, 4, 6, 5, 7]",6,10,4,0.05,0.05,0,"[]",0,"random",5,5,2187,0,150,150,17267536881199783936,"attentional-mouselab",14,480162,50
"1579","mouselab","False","[]","[[7, 4, 6, 5, 7], [4, 7, 5, 8, 1], [6, 5, 7, 3, 5], [5, 4, 3, 8, 6], [4, 1, 5, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 1, 1, 3, 1]]","[9, 13, 1, 4, 3]",20,11,0,0.051,0.051,0,"[]",0,"extreme",5,5,1959,0,153,153,2545730778786350080,"attentional-mouselab",15,495857,50
"1580","mouselab","False","[]","[[5, 5, 3, 2, 2], [9, 2, 4, 6, 7], [5, 7, 6, 5, 2], [5, 5, 0, 1, 6], [6, 7, 3, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [1, 3, 3, 1, 1], [1, 3, 1, 3, 3], [3, 3, 3, 3, 3]]","[4, 2, 2, 5, 17]",22,12,0,0.058,0.058,0,"[]",0,"random",5,5,2374,0,175,175,6852418550793117696,"attentional-mouselab",16,503387,50
"1581","mouselab","False","[]","[[3, 5, 6, 7, 2], [6, 7, 7, 6, 6], [5, 7, 3, 5, 2], [3, 6, 2, 10, 3], [4, 5, 5, 6, 4]]","[[3, 3, 3, 1, 3], [3, 1, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 3, 3]]","[4, 3, 2, 15, 6]",18,13,3,0.081,0.081,0,"[]",0,"greedy",5,5,2686,0,242,242,3891853236707927552,"attentional-mouselab",17,509256,50
"1582","mouselab","False","[]","[[5, 7, 5, 4, 4], [4, 6, 4, 2, 4], [6, 4, 5, 4, 6], [7, 6, 1, 4, 5], [4, 5, 4, 5, 5]]","[[3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [1, 3, 1, 3, 3], [1, 1, 3, 3, 3]]","[2, 2, 13, 12, 1]",26,14,4,0.053,0.053,0,"[]",0,"extreme",5,5,2817,0,159,159,7220461560998103040,"attentional-mouselab",18,514776,50
"1583","mouselab","False","[]","[[7, 8, 7, 6, 4], [5, 2, 7, 5, 4], [5, 5, 4, 5, 5], [4, 3, 7, 7, 7], [7, 3, 6, 3, 5]]","[[3, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 3, 3], [3, 3, 1, 3, 3], [1, 3, 1, 3, 3]]","[1, 5, 9, 11, 4]",16,15,2,0.06,0.06,0,"[]",0,"greedy",5,5,2032,0,179,179,16351506420565647360,"attentional-mouselab",19,519495,50
"1584","mouselab","False","[]","[[5, 2, 2, 5, 5], [5, 7, 6, 8, 3], [5, 5, 6, 7, 7], [4, 5, 6, 6, 7], [7, 7, 6, 5, 5]]","[[1, 3, 1, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 1, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[17, 1, 6, 4, 2]",22,16,3,0.056,0.056,0,"[]",0,"greedy",5,5,2162,0,169,169,3584725776681349632,"attentional-mouselab",20,523933,50
"1585","mouselab","False","[]","[[3, 4, 0, 3, 5], [4, 7, 6, 4, 4], [3, 4, 7, 4, 7], [5, 7, 8, 5, 5], [4, 3, 7, 5, 7]]","[[3, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 1, 1, 1, 3]]","[7, 7, 5, 7, 4]",6,17,0,0.038,0.038,0,"[]",0,"random",5,5,1894,0,115,115,15964550399765055488,"attentional-mouselab",21,528973,50
"1586","mouselab","False","[]","[[5, 8, 3, 3, 5], [5, 4, 2, 6, 5], [7, 5, 6, 1, 3], [4, 2, 5, 8, 1], [5, 6, 6, 3, 3]]","[[3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 3, 1], [3, 1, 3, 3, 3]]","[3, 13, 3, 9, 2]",20,18,4,0.035,0.035,0,"[]",0,"extreme",5,5,2167,0,104,104,10012363861803552768,"attentional-mouselab",22,536337,50
"1587","mouselab","False","[]","[[2, 5, 8, 4, 4], [4, 6, 6, 3, 2], [4, 4, 5, 3, 5], [7, 4, 7, 7, 7], [6, 5, 5, 4, 6]]","[[3, 1, 1, 3, 3], [3, 3, 1, 3, 1], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 3, 3]]","[4, 7, 15, 3, 1]",20,19,0,0.041,0.041,0,"[]",0,"greedy",5,5,2475,0,123,123,1.1072666438209e+19,"attentional-mouselab",23,541454,50
"1588","mouselab","False","[]","[[8, 4, 7, 4, 7], [0, 5, 4, 4, 2], [3, 7, 7, 6, 5], [7, 1, 4, 6, 8], [5, 7, 5, 4, 4]]","[[3, 3, 3, 1, 3], [1, 3, 3, 1, 1], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1]]","[2, 8, 5, 10, 5]",12,20,4,0.052,0.052,0,"[]",0,"random",5,5,2600,0,155,155,5316268825700379648,"attentional-mouselab",24,546886,50
"1589","mouselab","False","[]","[[6, 5, 2, 4, 5], [2, 7, 6, 6, 3], [5, 4, 8, 3, 9], [4, 6, 5, 5, 3], [3, 3, 4, 6, 6]]","[[3, 3, 3, 1, 1], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3], [3, 1, 3, 1, 3], [3, 3, 3, 3, 3]]","[7, 9, 4, 7, 3]",10,21,3,0.049,0.049,0,"[]",0,"random",5,5,2226,0,147,147,18266753468254887936,"attentional-mouselab",25,551816,50
"1590","mouselab","False","[]","[[4, 5, 8, 2, 5], [4, 6, 7, 5, 6], [4, 7, 6, 5, 4], [6, 5, 3, 3, 3], [6, 8, 4, 6, 6]]","[[3, 1, 1, 1, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[4, 16, 5, 2, 3]",20,22,1,0.062,0.062,0,"[]",0,"extreme",5,5,1843,0,185,185,7849787243434332160,"attentional-mouselab",26,556923,50
"1591","mouselab","False","[]","[[6, 4, 3, 4, 6], [5, 8, 5, 5, 6], [5, 4, 6, 6, 6], [5, 6, 3, 4, 6], [5, 7, 4, 6, 8]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 1, 3, 1], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[1, 13, 3, 9, 4]",20,23,4,0.063,0.063,0,"[]",0,"random",5,5,4732,0,188,188,12900555928194134016,"attentional-mouselab",27,564723,50
"1592","mouselab","False","[]","[[7, 5, 2, 4, 3], [4, 6, 4, 8, 4], [3, 10, 5, 3, 5], [3, 5, 2, 8, 5], [5, 7, 5, 4, 2]]","[[3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 1], [1, 3, 1, 3, 3], [3, 1, 3, 3, 3]]","[1, 5, 14, 6, 4]",16,24,1,0.078,0.078,0,"[]",0,"greedy",5,5,2558,0,233,233,1.168711064306e+19,"attentional-mouselab",28,569547,50
"1593","mouselab","False","[]","[[6, 7, 9, 6, 5], [8, 4, 7, 1, 5], [3, 5, 5, 6, 6], [4, 7, 6, 4, 5], [7, 5, 6, 3, 5]]","[[1, 1, 1, 3, 3], [1, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[3, 1, 2, 13, 11]",24,25,0,0.054,0.054,0,"[]",0,"extreme",5,5,3078,0,161,161,1.2702930704875e+19,"attentional-mouselab",29,575486,50
"1594","mouselab","False","[]","[[3, 6, 6, 4, 6], [4, 6, 1, 6, 4], [5, 7, 5, 5, 7], [3, 8, 6, 2, 7], [3, 4, 6, 0, 4]]","[[3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 1, 3, 1], [3, 1, 3, 1, 3]]","[2, 3, 9, 13, 3]",20,26,1,0.07,0.07,0,"[]",0,"random",5,5,3218,0,209,209,10930119757419323392,"attentional-mouselab",30,580897,50
"1595","mouselab","False","[]","[[7, 6, 7, 2, 4], [6, 6, 6, 5, 3], [6, 3, 6, 5, 6], [7, 2, 7, 2, 4], [7, 5, 5, 7, 8]]","[[1, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [1, 3, 3, 1, 3]]","[2, 4, 4, 19, 1]",26,27,0,0.067,0.067,0,"[]",0,"greedy",5,5,2281,0,202,202,891496657328712960,"attentional-mouselab",31,585266,50
"1596","mouselab","False","[]","[[2, 5, 6, 5, 7], [7, 9, 7, 4, 5], [5, 4, 5, 3, 4], [6, 7, 4, 7, 7], [5, 5, 6, 4, 5]]","[[1, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 1], [3, 3, 3, 1, 3]]","[3, 15, 8, 2, 2]",22,28,1,0.069,0.069,0,"[]",0,"extreme",5,5,3206,0,206,206,7108802734760315904,"attentional-mouselab",32,590475,50
"1597","mouselab","False","[]","[[4, 7, 3, 4, 7], [4, 1, 5, 4, 5], [6, 5, 4, 7, 0], [2, 4, 7, 6, 3], [3, 7, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 1, 1, 3, 1], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3]]","[16, 4, 1, 8, 1]",24,29,3,0.047,0.047,0,"[]",0,"extreme",5,5,1712,0,141,141,9157754229685532672,"attentional-mouselab",33,594276,50
"1598","mouselab","False","[]","[[6, 4, 7, 5, 6], [8, 4, 7, 8, 4], [6, 2, 5, 7, 5], [5, 7, 5, 6, 4], [5, 6, 6, 6, 7]]","[[3, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 1], [3, 3, 3, 1, 1]]","[1, 7, 3, 16, 3]",22,30,4,0.045,0.045,0,"[]",0,"random",5,5,2153,0,134,134,13944532584996493312,"attentional-mouselab",34,601792,50
"1599","mouselab","False","[]","[[7, 8, 2, 3, 6], [4, 6, 5, 4, 6], [6, 4, 4, 3, 5], [2, 1, 4, 4, 4], [0, 6, 5, 8, 2]]","[[3, 1, 3, 3, 3], [3, 3, 3, 3, 1], [1, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3]]","[5, 6, 8, 9, 2]",10,31,1,0.043,0.043,0,"[]",0,"greedy",5,5,1791,0,129,129,18292687879262590976,"attentional-mouselab",35,605643,50
"1600","mouselab","False","[]","[[6, 5, 6, 9, 8], [6, 6, 1, 8, 8], [6, 5, 4, 5, 4], [7, 5, 5, 7, 7], [8, 5, 5, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [1, 3, 3, 1, 1], [3, 3, 3, 1, 3], [3, 3, 1, 3, 3]]","[4, 2, 5, 14, 5]",16,32,3,0.068,0.068,0,"[]",0,"random",5,5,2000,0,205,205,13024899209487605760,"attentional-mouselab",36,609910,50
"1601","mouselab","True","[15, 16, 16, 16, 17, 17, 17, 18, 18, 18, 19, 19, 19]","[[6, 8, 6, 1, 9], [5, 6, 6, 3, 6], [6, 7, 7, 7, 3], [7, 4, 5, 7, 5], [2, 4, 5, 3, 5]]","[[3, 1, 3, 1, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 1], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3]]","[7, 3, 8, 11, 1]",16,1,0,0.061,0.0566666666666667,0.00433333333333333,"[15, 16, 17, 18, 19]",5,"random",5,5,39275,13,184,171,4323519731967865344,"attentional-mouselab",4,412400,51
"1602","mouselab","True","[11, 14]","[[3, 3, 5, 4, 6], [2, 6, 10, 7, 6], [6, 7, 5, 2, 6], [2, 3, 3, 7, 4], [7, 5, 6, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 1], [3, 3, 1, 3, 3], [1, 1, 3, 1, 3]]","[3, 8, 10, 4, 5]",12,2,1,0.055,0.0543333333333333,0.000666666666666667,"[11, 14]",2,"random",5,5,13295,2,164,162,4988030608032185344,"attentional-mouselab",5,440428,51
"1603","mouselab","False","[5, 6, 9]","[[7, 5, 4, 6, 4], [2, 5, 1, 5, 7], [5, 6, 4, 4, 5], [2, 6, 6, 4, 6], [6, 5, 5, 7, 5]]","[[3, 3, 3, 3, 3], [1, 1, 3, 3, 1], [3, 3, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1]]","[2, 13, 3, 11, 1]",24,3,4,0.062,0.061,0.001,"[5, 6, 9]",3,"random",5,5,19437,3,185,182,13823530336961353728,"attentional-mouselab",7,469473,51
"1604","mouselab","False","[2]","[[5, 4, 7, 4, 6], [4, 5, 7, 7, 6], [6, 4, 5, 6, 5], [7, 6, 8, 4, 2], [6, 4, 5, 6, 3]]","[[3, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 3, 1, 1, 3], [1, 3, 1, 3, 3], [3, 3, 3, 3, 3]]","[11, 5, 4, 6, 4]",10,4,2,0.067,0.0666666666666667,0.000333333333333333,"[2]",1,"greedy",5,5,11843,1,200,199,10037452134115397632,"attentional-mouselab",8,488361,51
"1605","mouselab","False","[9]","[[1, 1, 5, 4, 0], [5, 6, 4, 3, 9], [6, 6, 3, 6, 5], [5, 4, 4, 5, 10], [4, 5, 5, 7, 5]]","[[1, 1, 3, 3, 1], [3, 3, 3, 3, 1], [3, 1, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3]]","[5, 17, 2, 2, 4]",22,5,4,0.068,0.0676666666666667,0.000333333333333333,"[9]",1,"extreme",5,5,6803,1,203,202,11127679763580291072,"attentional-mouselab",9,501033,51
"1606","mouselab","False","[0, 12, 8]","[[3, 5, 3, 3, 3], [5, 5, 5, 8, 3], [6, 3, 7, 6, 4], [3, 6, 5, 4, 5], [6, 6, 5, 3, 0]]","[[1, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 1]]","[6, 7, 7, 5, 5]",4,6,3,0.05,0.049,0.001,"[0, 12, 8]",3,"extreme",5,5,32349,3,151,148,11981394669422471168,"attentional-mouselab",10,537081,51
"1607","mouselab","False","[23]","[[7, 4, 4, 8, 7], [6, 4, 2, 7, 2], [5, 4, 4, 3, 4], [7, 6, 8, 6, 3], [4, 6, 5, 7, 5]]","[[1, 3, 3, 1, 3], [3, 1, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 3]]","[1, 8, 3, 4, 14]",20,7,3,0.065,0.0646666666666667,0.000333333333333333,"[23]",1,"greedy",5,5,11327,1,195,194,5044514603436122112,"attentional-mouselab",11,550299,51
"1608","mouselab","False","[1, 2, 3]","[[7, 2, 8, 7, 5], [3, 7, 3, 6, 7], [4, 6, 4, 6, 4], [6, 7, 5, 6, 4], [6, 6, 4, 6, 3]]","[[3, 1, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 1, 3, 3, 3], [3, 3, 3, 3, 1]]","[12, 13, 3, 1, 1]",26,8,2,0.052,0.051,0.001,"[1, 2, 3]",3,"extreme",5,5,10395,3,156,153,2243001659536015360,"attentional-mouselab",12,563577,51
"1609","mouselab","False","[7]","[[4, 2, 6, 3, 3], [1, 7, 7, 5, 3], [7, 3, 4, 1, 5], [5, 2, 4, 1, 6], [4, 6, 3, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [1, 3, 3, 1, 1], [1, 3, 3, 3, 3]]","[6, 10, 6, 7, 1]",10,9,2,0.054,0.0536666666666667,0.000333333333333333,"[7]",1,"greedy",5,5,6730,1,161,160,3767197568602672640,"attentional-mouselab",13,573159,51
"1610","mouselab","False","[10, 13, 19, 15, 18, 18, 18]","[[6, 4, 7, 7, 4], [7, 0, 6, 4, 3], [6, 3, 4, 6, 5], [4, 2, 4, 5, 6], [3, 5, 7, 2, 4]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3], [1, 3, 3, 3, 1], [3, 3, 3, 3, 1]]","[3, 5, 10, 9, 3]",14,10,3,0.051,0.0486666666666667,0.00233333333333333,"[10, 13, 19, 15, 18]",5,"random",5,5,29720,7,152,145,9947834012792147968,"attentional-mouselab",14,606860,51
"1611","mouselab","False","[3, 4]","[[4, 6, 6, 5, 7], [6, 4, 5, 3, 4], [6, 6, 4, 4, 5], [4, 4, 6, 2, 3], [4, 5, 4, 6, 5]]","[[3, 3, 3, 1, 1], [3, 3, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 3, 3]]","[17, 6, 5, 1, 1]",22,11,4,0.059,0.0583333333333333,0.000666666666666667,"[3, 4]",2,"extreme",5,5,9347,2,176,174,13824861082421475328,"attentional-mouselab",15,618544,51
"1612","mouselab","False","[13, 14]","[[8, 4, 3, 6, 7], [8, 4, 8, 8, 5], [7, 5, 4, 8, 9], [7, 9, 6, 4, 5], [7, 5, 3, 1, 5]]","[[3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 1, 3, 3, 3], [3, 1, 3, 1, 3]]","[3, 4, 17, 5, 1]",22,12,4,0.075,0.0743333333333333,0.000666666666666667,"[13, 14]",2,"extreme",5,5,8771,2,224,222,3301174578636899840,"attentional-mouselab",16,630572,51
"1613","mouselab","False","[21, 22, 24]","[[4, 6, 6, 5, 5], [7, 7, 4, 7, 5], [4, 5, 5, 5, 5], [5, 2, 4, 3, 1], [6, 8, 7, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 1], [3, 1, 1, 3, 1]]","[8, 3, 7, 1, 11]",16,13,1,0.065,0.064,0.001,"[21, 22, 24]",3,"extreme",5,5,8900,3,194,191,8987415120352720896,"attentional-mouselab",17,641774,51
"1614","mouselab","False","[6, 15]","[[4, 8, 5, 4, 3], [3, 6, 3, 6, 6], [6, 6, 5, 3, 4], [5, 5, 8, 5, 2], [6, 8, 5, 6, 6]]","[[3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [3, 1, 1, 3, 3]]","[1, 10, 5, 8, 6]",12,14,1,0.062,0.0613333333333333,0.000666666666666667,"[6, 15]",2,"greedy",5,5,19941,2,186,184,17553060112069085184,"attentional-mouselab",18,664114,51
"1615","mouselab","False","[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[4, 3, 5, 4, 9], [6, 4, 6, 8, 5], [4, 4, 5, 4, 6], [7, 5, 3, 4, 5], [6, 6, 9, 7, 5]]","[[3, 3, 3, 3, 1], [1, 3, 3, 1, 3], [3, 3, 3, 3, 3], [1, 3, 1, 3, 3], [3, 3, 1, 3, 3]]","[3, 6, 12, 6, 3]",12,15,4,0.058,0.053,0.005,"[10, 11, 12, 13, 14]",5,"greedy",5,5,23779,15,174,159,13172667700269168640,"attentional-mouselab",19,690356,51
