type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,chose_nudge,og_baskets,shown_baskets,num_features,cost,reaction_time,naive,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,False,"[26, 25, 24, 27, 28, 29]","[[7, 3, 8, 4, 2, 5], [4, 8, 7, 4, 2, 4], [3, 6, 5, 3, 4, 7], [4, 4, 5, 7, 3, 7], [5, 4, 6, 4, 6, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0]]","[4, 9, 3, 5, 9]",12,32,2,0.063,0.061,0.002,"[26, 25, 24, 27, 28, 29]",supersize,pre-supersize,2,True,5,6,5,1,6976,True,implicit-mouselab,36,490826,supersize,50
mouselab,True,"[0, 1, 2, 3, 4, 18, 19, 20, 21, 22]","[[4, 4, 3, 4, 4], [5, 4, 7, 6, 5], [7, 3, 4, 4, 6], [4, 2, 4, 4, 7], [2, 5, 7, 6, 6]]","[[0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[11, 2, 5, 8, 4]",14,1,4,0.055,0.051666666666666666,0.0033333333333333335,"[0, 1, 2, 3, 4, 18, 19, 20, 21, 22]",supersize,control,-1,False,5,5,5,1,23098,True,implicit-mouselab,4,213040,supersize,51
mouselab,True,"[12, 12, 12, 12, 14, 14, 14, 14, 16, 16, 16, 16]","[[5, 4, 6, 7, 5], [5, 2, 7, 5, 5], [5, 5, 6, 2, 6], [5, 4, 4, 6, 4], [3, 4, 5, 4, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [0, 4, 0, 4, 0], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[3, 4, 18, 3, 2]",24,2,3,0.034,0.030000000000000002,0.004,"[12, 14, 16]",supersize,control,-1,False,5,5,5,4,21610,True,implicit-mouselab,5,241170,supersize,51
mouselab,False,[],"[[5, 6, 7, 3, 6, 6], [4, 5, 5, 4, 3, 4], [2, 4, 5, 6, 2, 4], [5, 5, 6, 3, 3, 7], [8, 5, 6, 4, 4, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[10, 2, 2, 11, 5]",18,3,4,0.041,0.041,0.0,[],supersize,pre-supersize,4,True,5,6,5,1,5941,True,implicit-mouselab,7,253457,supersize,51
mouselab,False,"[6, 7, 8, 9, 10]","[[4, 4, 6, 8, 3], [5, 5, 4, 5, 4], [7, 6, 6, 2, 4], [2, 3, 5, 6, 3], [1, 7, 7, 7, 2]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[12, 13, 2, 1, 2]",26,4,3,0.062,0.060333333333333336,0.0016666666666666668,"[6, 7, 8, 9, 10]",supersize,control,-1,False,5,5,5,1,10766,True,implicit-mouselab,8,267600,supersize,51
mouselab,False,[],"[[5, 7, 7, 5, 5, 3], [6, 4, 2, 5, 1, 5], [2, 5, 7, 7, 6, 4], [4, 8, 3, 7, 7, 5], [6, 6, 2, 2, 6, 10]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 9, 5, 9, 6]",12,5,2,0.033,0.033,0.0,[],supersize,post-supersize,5,False,5,6,5,4,14127,True,implicit-mouselab,9,286616,supersize,51
mouselab,False,[],"[[4, 5, 7, 5, 3], [2, 1, 3, 5, 3], [5, 5, 6, 3, 4], [4, 4, 6, 3, 3], [4, 4, 5, 7, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[1, 13, 4, 3, 9]",20,6,2,0.044,0.044,0.0,[],supersize,control,-1,False,5,5,5,4,2630,True,implicit-mouselab,10,291598,supersize,51
mouselab,False,[],"[[9, 6, 5, 4, 7, 5], [6, 4, 4, 1, 4, 3], [5, 5, 5, 8, 3, 8], [3, 4, 4, 4, 5, 5], [4, 5, 7, 4, 6, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[4, 2, 3, 5, 16]",20,7,2,0.058,0.058,0.0,[],supersize,pre-supersize,2,True,5,6,5,1,2850,True,implicit-mouselab,11,296559,supersize,51
mouselab,False,"[0, 1, 2]","[[1, 8, 4, 6, 7, 5], [7, 3, 6, 5, 5, 6], [5, 6, 1, 7, 6, 5], [3, 4, 6, 5, 6, 4], [5, 4, 4, 3, 7, 5]]","[[0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[15, 3, 6, 1, 5]",18,8,1,0.063,0.062,0.001,"[0, 1, 2]",supersize,post-supersize,5,False,5,6,5,1,7860,True,implicit-mouselab,12,306341,supersize,51
mouselab,False,[18],"[[3, 4, 6, 5, 2, 3], [5, 7, 8, 4, 4, 8], [4, 5, 8, 1, 4, 4], [7, 4, 6, 5, 5, 3], [5, 9, 8, 3, 3, 7]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 4, 1, 18, 6]",24,9,0,0.061,0.06066666666666667,0.0003333333333333333,[18],supersize,pre-supersize,2,False,5,6,5,1,6930,True,implicit-mouselab,13,314953,supersize,51
mouselab,False,[],"[[8, 7, 1, 6, 8, 3], [7, 1, 2, 4, 3, 7], [6, 6, 5, 2, 5, 4], [4, 4, 3, 6, 5, 8], [8, 3, 6, 4, 5, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[13, 10, 3, 2, 2]",22,10,1,0.044,0.044,0.0,[],supersize,pre-supersize,1,True,5,6,5,1,2712,True,implicit-mouselab,14,319192,supersize,51
mouselab,False,[],"[[4, 4, 5, 6, 5, 3], [5, 7, 3, 7, 5, 6], [3, 6, 5, 5, 6, 10], [2, 4, 2, 6, 5, 5], [2, 4, 3, 4, 5, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[5, 2, 5, 10, 8]",12,11,2,0.033,0.033,0.0,[],supersize,post-supersize,5,False,5,6,5,4,6042,True,implicit-mouselab,15,328009,supersize,51
mouselab,False,[],"[[8, 5, 5, 9, 5], [4, 2, 3, 4, 5], [7, 3, 3, 5, 6], [7, 5, 8, 4, 6], [5, 5, 5, 3, 6]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[3, 4, 10, 11, 2]",18,12,2,0.052,0.052,0.0,[],supersize,control,-1,False,5,5,5,4,3197,True,implicit-mouselab,16,334034,supersize,51
mouselab,False,"[18, 19]","[[4, 6, 5, 4, 3, 6], [3, 6, 7, 4, 4, 6], [4, 6, 4, 6, 7, 3], [3, 6, 3, 4, 3, 6], [5, 7, 6, 6, 7, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[3, 4, 3, 13, 7]",16,13,1,0.062,0.06133333333333333,0.0006666666666666666,"[18, 19]",supersize,post-supersize,5,False,5,6,5,1,9616,True,implicit-mouselab,17,345971,supersize,51
mouselab,False,[],"[[4, 6, 5, 3, 6, 3], [4, 6, 5, 3, 6, 3], [3, 4, 2, 4, 5, 5], [7, 4, 5, 2, 4, 4], [3, 7, 7, 7, 5, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[14, 7, 1, 6, 2]",18,14,2,0.05,0.05,0.0,[],supersize,pre-supersize,0,False,5,6,5,4,5696,True,implicit-mouselab,18,353456,supersize,51
mouselab,False,[],"[[7, 4, 4, 4, 3, 9], [4, 5, 7, 7, 6, 3], [4, 4, 3, 6, 5, 5], [6, 3, 4, 5, 2, 6], [4, 5, 3, 7, 6, 3]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[19, 5, 2, 3, 1]",26,15,5,0.072,0.072,0.0,[],supersize,post-supersize,5,True,5,6,5,4,4136,True,implicit-mouselab,19,360502,supersize,51
mouselab,False,[24],"[[6, 6, 6, 4, 0, 7], [6, 4, 5, 5, 6, 7], [5, 3, 6, 8, 6, 4], [2, 5, 5, 8, 6, 3], [6, 1, 6, 5, 5, 3]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 1, 1, 1, 1, 1]]","[8, 6, 2, 1, 13]",18,16,0,0.058,0.05766666666666667,0.0003333333333333333,[24],supersize,post-supersize,5,False,5,6,5,1,10168,True,implicit-mouselab,20,372716,supersize,51
mouselab,False,"[24, 25]","[[7, 3, 7, 8, 5, 4], [4, 6, 2, 3, 6, 6], [7, 3, 4, 6, 4, 4], [7, 1, 6, 3, 4, 6], [1, 9, 3, 1, 3, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 1, 1]]","[2, 1, 7, 9, 11]",18,17,1,0.047,0.04633333333333333,0.0006666666666666666,"[24, 25]",supersize,post-supersize,5,False,5,6,5,1,7320,True,implicit-mouselab,21,382631,supersize,51
mouselab,False,"[6, 7, 8, 9]","[[9, 7, 3, 7, 5], [2, 3, 5, 3, 4], [8, 5, 8, 7, 4], [4, 7, 6, 2, 5], [3, 6, 5, 3, 2]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[5, 12, 3, 4, 6]",12,18,4,0.039,0.03766666666666667,0.0013333333333333333,"[6, 7, 8, 9]",supersize,control,-1,False,5,5,5,1,7760,True,implicit-mouselab,22,392852,supersize,51
mouselab,False,"[24, 25, 26, 27]","[[4, 9, 8, 6, 8, 7], [5, 8, 4, 5, 7, 3], [6, 5, 8, 4, 7, 7], [5, 5, 5, 5, 7, 2], [3, 5, 3, 8, 5, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1]]","[7, 3, 3, 6, 11]",12,19,3,0.062,0.06066666666666667,0.0013333333333333333,"[24, 25, 26, 27]",supersize,post-supersize,5,False,5,6,5,1,12435,True,implicit-mouselab,23,407320,supersize,51
mouselab,False,[],"[[1, 4, 3, 4, 5, 6], [3, 3, 4, 8, 3, 4], [5, 6, 6, 4, 8, 5], [4, 4, 8, 4, 2, 7], [9, 4, 3, 5, 1, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 3, 8, 9, 8]",14,20,2,0.054,0.054,0.0,[],supersize,pre-supersize,3,False,5,6,5,4,9241,True,implicit-mouselab,24,419152,supersize,51
mouselab,False,[],"[[3, 4, 5, 4, 4, 2], [9, 4, 7, 4, 1, 1], [8, 5, 2, 5, 5, 4], [6, 6, 4, 5, 4, 5], [2, 5, 5, 3, 4, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[6, 3, 6, 8, 7]",6,21,3,0.042,0.042,0.0,[],supersize,pre-supersize,2,False,5,6,5,4,4044,True,implicit-mouselab,25,425228,supersize,51
mouselab,False,[],"[[1, 0, 3, 5, 4], [8, 3, 6, 4, 1], [4, 4, 6, 4, 5], [4, 6, 4, 4, 6], [5, 7, 7, 7, 6]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[13, 2, 3, 4, 8]",18,22,2,0.047,0.047,0.0,[],supersize,control,-1,False,5,5,5,4,3596,True,implicit-mouselab,26,430748,supersize,51
mouselab,False,[],"[[4, 5, 5, 5, 6, 6], [7, 5, 10, 4, 5, 5], [4, 7, 5, 6, 4, 3], [8, 3, 7, 9, 3, 5], [5, 5, 4, 2, 1, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[7, 5, 3, 2, 13]",16,23,2,0.055,0.055,0.0,[],supersize,pre-supersize,5,False,5,6,5,4,3993,True,implicit-mouselab,27,436431,supersize,51
mouselab,False,"[18, 18, 18, 18, 19, 19, 19, 19]","[[3, 1, 7, 5, 4, 4], [5, 5, 7, 5, 8, 2], [2, 3, 7, 7, 5, 5], [1, 6, 8, 5, 3, 4], [3, 9, 6, 3, 8, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [0, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 1, 2, 20, 5]",28,24,1,0.059,0.05633333333333333,0.0026666666666666666,"[18, 19]",supersize,post-supersize,5,False,5,6,5,4,9947,True,implicit-mouselab,28,447875,supersize,51
mouselab,False,[],"[[6, 7, 6, 4, 4, 4], [6, 4, 6, 5, 4, 8], [6, 8, 6, 5, 3, 4], [5, 5, 6, 2, 6, 6], [4, 5, 3, 4, 4, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[4, 8, 8, 1, 9]",14,25,5,0.06,0.06,0.0,[],supersize,post-supersize,5,True,5,6,5,4,6323,True,implicit-mouselab,29,456144,supersize,51
mouselab,False,"[6, 7]","[[5, 7, 6, 4, 9], [7, 7, 7, 2, 4], [8, 6, 9, 3, 8], [5, 5, 3, 5, 3], [3, 2, 6, 5, 6]]","[[1, 1, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[1, 15, 6, 6, 2]",18,26,0,0.065,0.06433333333333334,0.0006666666666666666,"[6, 7]",supersize,control,-1,False,5,5,5,1,6058,True,implicit-mouselab,30,464996,supersize,51
mouselab,False,"[6, 7, 8]","[[5, 6, 6, 2, 5], [5, 3, 7, 6, 5], [0, 6, 7, 3, 5], [4, 4, 5, 7, 5], [2, 4, 3, 6, 5]]","[[1, 1, 1, 1, 1], [0, 0, 0, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[7, 11, 3, 8, 1]",16,27,2,0.061,0.06,0.001,"[6, 7, 8]",supersize,control,-1,False,5,5,5,1,4873,True,implicit-mouselab,31,471580,supersize,51
mouselab,False,[],"[[5, 2, 4, 6, 6], [4, 7, 2, 8, 4], [3, 3, 6, 5, 6], [3, 6, 6, 8, 4], [5, 6, 0, 5, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[3, 11, 11, 2, 3]",20,28,2,0.037,0.037,0.0,[],supersize,control,-1,False,5,5,5,4,1955,True,implicit-mouselab,32,475613,supersize,51
mouselab,False,"[6, 7, 8]","[[8, 4, 3, 2, 5, 3], [3, 5, 6, 6, 6, 6], [6, 6, 6, 4, 3, 5], [5, 1, 7, 5, 4, 4], [4, 4, 3, 7, 4, 6]]","[[1, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[4, 12, 6, 2, 6]",12,29,2,0.051,0.049999999999999996,0.001,"[6, 7, 8]",supersize,pre-supersize,0,False,5,6,5,1,6016,True,implicit-mouselab,33,485438,supersize,51
mouselab,False,"[6, 7]","[[7, 6, 7, 4, 7], [2, 7, 4, 4, 4], [4, 8, 6, 6, 7], [8, 5, 7, 5, 3], [6, 4, 8, 6, 7]]","[[1, 1, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[1, 13, 9, 2, 5]",20,30,1,0.066,0.06533333333333334,0.0006666666666666666,"[6, 7]",supersize,control,-1,False,5,5,5,1,4135,True,implicit-mouselab,34,490918,supersize,51
mouselab,False,[],"[[6, 0, 4, 7, 4], [7, 2, 7, 3, 7], [3, 5, 5, 3, 6], [5, 8, 6, 9, 5], [7, 2, 3, 7, 6]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[6, 7, 2, 2, 13]",16,31,2,0.045,0.045,0.0,[],supersize,control,-1,False,5,5,5,4,2261,True,implicit-mouselab,35,495033,supersize,51
mouselab,False,[],"[[5, 5, 5, 3, 6, 4], [3, 5, 1, 5, 7, 5], [7, 4, 7, 4, 8, 6], [10, 4, 6, 4, 6, 6], [3, 1, 8, 7, 6, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[5, 5, 3, 8, 9]",10,32,0,0.056,0.056,0.0,[],supersize,pre-supersize,0,True,5,6,5,4,4327,True,implicit-mouselab,36,501148,supersize,51
mouselab,True,[],"[[2, 2, 5, 6, 4], [4, 7, 4, 5, 6], [4, 3, 6, 3, 6], [5, 1, 5, 7, 7], [4, 5, 6, 6, 5]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[5, 6, 4, 9, 6]",6,1,1,0.034,0.034,0.0,[],supersize,control,-1,False,5,5,5,1,4753,True,implicit-mouselab,4,136219,supersize,52
mouselab,True,"[9, 9, 9, 9, 13, 13, 13, 13]","[[2, 5, 5, 8, 1], [4, 2, 3, 3, 3], [4, 9, 5, 7, 5], [4, 6, 0, 4, 5], [6, 7, 6, 6, 4]]","[[4, 4, 4, 4, 4], [4, 4, 4, 0, 4], [4, 0, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[1, 2, 11, 5, 11]",20,2,1,0.072,0.06933333333333333,0.0026666666666666666,"[9, 13]",supersize,control,-1,False,5,5,5,4,13972,True,implicit-mouselab,5,152231,supersize,52
mouselab,False,"[21, 21, 21, 21, 6, 6, 6, 6]","[[3, 5, 4, 3, 6, 6], [7, 5, 5, 4, 1, 7], [7, 5, 7, 4, 4, 6], [4, 4, 5, 5, 7, 6], [4, 2, 5, 6, 2, 1]]","[[4, 4, 4, 4, 4, 4], [0, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 0, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 17, 5, 4, 2]",22,3,5,0.062,0.059333333333333335,0.0026666666666666666,"[21, 6]",supersize,post-supersize,5,True,5,6,5,4,18922,True,implicit-mouselab,7,176138,supersize,52
mouselab,False,"[13, 13, 10]","[[1, 6, 6, 5, 5, 2], [2, 3, 5, 5, 7, 7], [7, 6, 6, 4, 5, 5], [7, 4, 4, 7, 5, 2], [4, 5, 2, 2, 5, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[5, 3, 14, 3, 5]",16,4,4,0.052,0.05133333333333333,0.0006666666666666666,"[13, 10]",supersize,pre-supersize,1,False,5,6,5,1,13664,True,implicit-mouselab,8,191655,supersize,52
mouselab,False,[],"[[7, 3, 4, 3, 4, 2], [5, 5, 6, 5, 8, 4], [2, 6, 3, 2, 4, 4], [4, 6, 8, 7, 7, 7], [6, 5, 5, 3, 4, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[4, 4, 10, 10, 2]",16,5,5,0.047,0.047,0.0,[],supersize,post-supersize,5,True,5,6,5,4,9206,True,implicit-mouselab,9,202742,supersize,52
mouselab,False,"[0, 9, 19, 28]","[[7, 7, 8, 2, 8], [6, 6, 4, 3, 5], [4, 5, 4, 2, 2], [4, 2, 6, 5, 2], [4, 8, 6, 3, 9]]","[[0, 1, 1, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 1, 1, 0]]","[14, 2, 10, 2, 2]",24,6,4,0.055,0.05366666666666667,0.0013333333333333333,"[0, 9, 19, 28]",supersize,control,-1,False,5,5,5,1,11406,True,implicit-mouselab,10,215716,supersize,52
mouselab,False,[],"[[4, 4, 6, 5, 5, 4], [3, 5, 4, 4, 9, 8], [2, 7, 5, 5, 4, 3], [6, 7, 3, 4, 7, 3], [1, 2, 4, 4, 7, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[5, 11, 5, 1, 8]",14,7,1,0.044,0.044,0.0,[],supersize,post-supersize,5,False,5,6,5,4,6434,True,implicit-mouselab,11,223793,supersize,52
mouselab,False,"[7, 15]","[[2, 5, 1, 1, 7], [5, 5, 6, 4, 8], [6, 2, 5, 8, 6], [5, 6, 3, 3, 10], [7, 7, 7, 5, 4]]","[[1, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[13, 5, 2, 4, 6]",14,8,3,0.03,0.029333333333333333,0.0006666666666666666,"[7, 15]",supersize,control,-1,False,5,5,5,1,6308,True,implicit-mouselab,12,231635,supersize,52
mouselab,False,[],"[[4, 6, 8, 6, 6, 7], [4, 4, 4, 7, 5, 6], [6, 2, 2, 7, 7, 2], [4, 8, 7, 5, 4, 2], [5, 4, 3, 3, 4, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[3, 4, 10, 5, 8]",12,9,0,0.049,0.049,0.0,[],supersize,post-supersize,5,False,5,6,5,1,5213,True,implicit-mouselab,13,238337,supersize,52
mouselab,False,[],"[[5, 4, 7, 7, 4, 4], [5, 6, 9, 5, 6, 5], [6, 7, 6, 5, 6, 5], [4, 4, 2, 3, 4, 2], [4, 4, 6, 5, 4, 3]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[8, 10, 4, 2, 6]",12,10,1,0.051,0.051,0.0,[],supersize,pre-supersize,2,False,5,6,5,1,4639,True,implicit-mouselab,14,244763,supersize,52
mouselab,False,[],"[[4, 7, 5, 3, 5, 5], [6, 4, 6, 1, 4, 2], [9, 4, 1, 6, 6, 3], [4, 7, 4, 7, 2, 8], [2, 4, 5, 5, 5, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[3, 4, 9, 12, 2]",18,11,4,0.04,0.04,0.0,[],supersize,pre-supersize,0,False,5,6,5,1,3494,True,implicit-mouselab,15,249548,supersize,52
mouselab,False,[],"[[4, 6, 5, 7, 4], [5, 8, 6, 3, 7], [8, 5, 6, 1, 4], [6, 6, 6, 6, 4], [6, 1, 6, 9, 2]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[4, 9, 6, 7, 4]",8,12,4,0.046,0.046,0.0,[],supersize,control,-1,False,5,5,5,4,2628,True,implicit-mouselab,16,253933,supersize,52
mouselab,False,[],"[[4, 5, 5, 4, 4, 3], [2, 5, 4, 5, 5, 7], [8, 4, 7, 7, 4, 7], [6, 5, 3, 5, 5, 4], [3, 6, 6, 5, 4, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 8, 6, 13, 2]",18,13,2,0.043,0.043,0.0,[],supersize,pre-supersize,4,False,5,6,5,4,4695,True,implicit-mouselab,17,260033,supersize,52
mouselab,False,[],"[[5, 5, 4, 3, 3], [8, 4, 3, 3, 4], [4, 5, 4, 7, 4], [4, 5, 3, 2, 7], [4, 4, 5, 3, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[10, 1, 5, 4, 10]",16,14,1,0.046,0.046,0.0,[],supersize,control,-1,False,5,5,5,1,4242,True,implicit-mouselab,18,265929,supersize,52
mouselab,False,[],"[[5, 3, 9, 5, 7, 7], [4, 5, 3, 8, 6, 4], [3, 4, 5, 7, 3, 4], [9, 5, 7, 7, 5, 4], [4, 6, 2, 6, 7, 3]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[12, 9, 4, 3, 2]",18,15,4,0.06,0.06,0.0,[],supersize,pre-supersize,4,True,5,6,5,4,3296,True,implicit-mouselab,19,271255,supersize,52
mouselab,False,[],"[[7, 4, 6, 4, 6], [3, 3, 6, 5, 3], [5, 7, 9, 5, 7], [4, 7, 7, 5, 5], [4, 7, 3, 4, 1]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[10, 4, 7, 3, 6]",10,16,1,0.055,0.055,0.0,[],supersize,control,-1,False,5,5,5,1,2937,True,implicit-mouselab,20,275424,supersize,52
