type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,[],"[[5, 8, 2, 3, 4], [3, 3, 6, 6, 3], [3, 5, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,21,0,0.037,0.037,0.0,[],0,5,3,770,0,110,110,low,True,2,traffic-light-mouselab,25,208332,3,0,0,2,0,34
traffic-light-mouselab,False,3,1,[],"[[4, 4, 6, 7, 6], [5, 5, 7, 6, 5], [4, 3, 4, 4, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,22,0,0.046,0.046,0.0,[],0,5,3,693,0,138,138,medium,False,0,traffic-light-mouselab,26,209982,4,0,0,10,0,34
traffic-light-mouselab,False,3,1,[],"[[5, 5, 5, 4, 4], [3, 4, 5, 7, 8], [6, 4, 3, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,23,0,0.044,0.044,0.0,[],0,5,3,726,0,132,132,hi,True,0,traffic-light-mouselab,27,211788,5,1,0,18,0,34
traffic-light-mouselab,False,3,1,[],"[[6, 7, 3, 5, 5], [5, 3, 3, 3, 1], [6, 6, 4, 4, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,24,0,0.059,0.059,0.0,[],0,5,3,748,0,178,178,medium,False,0,traffic-light-mouselab,28,213496,6,0,0,10,0,34
traffic-light-mouselab,False,3,1,[],"[[6, 8, 5, 7, 5], [1, 7, 6, 7, 6], [3, 5, 4, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,25,0,0.02,0.02,0.0,[],0,5,3,689,0,60,60,low,True,0,traffic-light-mouselab,29,215081,6,0,0,2,0,34
traffic-light-mouselab,False,3,1,[],"[[5, 5, 2, 3, 5], [7, 7, 4, 6, 6], [2, 5, 2, 7, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,26,0,0.033,0.033,0.0,[],0,5,3,580,0,100,100,low,False,1,traffic-light-mouselab,30,216610,7,1,0,2,0,34
traffic-light-mouselab,False,3,1,[],"[[6, 2, 3, 8, 6], [5, 5, 5, 6, 4], [7, 2, 4, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,27,0,0.065,0.065,0.0,[],0,5,3,871,0,196,196,medium,True,0,traffic-light-mouselab,31,218740,6,0,0,10,0,34
traffic-light-mouselab,False,3,1,[],"[[4, 7, 6, 3, 0], [2, 7, 6, 3, 4], [7, 6, 5, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,28,0,0.057,0.057,0.0,[],0,5,3,775,0,170,170,medium,True,0,traffic-light-mouselab,32,220687,4,0,0,10,0,34
traffic-light-mouselab,False,3,1,[],"[[5, 7, 5, 5, 3], [6, 2, 5, 6, 4], [7, 5, 3, 6, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,29,0,0.057,0.057,0.0,[],0,5,3,1070,0,172,172,medium,False,0,traffic-light-mouselab,33,222971,5,0,0,10,0,34
traffic-light-mouselab,False,3,1,[],"[[8, 4, 6, 2, 4], [4, 7, 5, 5, 4], [4, 3, 4, 2, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,30,0,0.043,0.043,0.0,[],0,5,3,1378,0,128,128,medium,True,1,traffic-light-mouselab,34,225575,4,0,0,10,0,34
traffic-light-mouselab,False,3,1,[],"[[6, 1, 6, 3, 7], [6, 5, 3, 7, 2], [4, 7, 3, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,31,0,0.053,0.053,0.0,[],0,5,3,704,0,160,160,hi,True,0,traffic-light-mouselab,35,228071,6,0,0,18,0,34
traffic-light-mouselab,False,3,1,[],"[[5, 6, 5, 3, 3], [1, 6, 4, 5, 7], [6, 2, 8, 5, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,32,0,0.029,0.029,0.0,[],0,5,3,2096,0,88,88,hi,True,1,traffic-light-mouselab,36,231758,1,0,0,18,0,34
traffic-light-mouselab,True,3,1,"[2, 2, 2]","[[5, 6, 5, 2, 4], [5, 5, 4, 6, 7], [5, 8, 4, 6, 4]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,1,2,0.046,0.045,0.001,[2],1,5,3,28406,3,138,135,low,True,2,traffic-light-mouselab,4,470457,4,0,0,2,0,35
traffic-light-mouselab,True,3,1,[4],"[[4, 3, 6, 7, 5], [4, 6, 3, 7, 4], [3, 4, 3, 7, 5]]","[[1, 1, 1, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,2,4,0.044,0.043666666666666666,0.0003333333333333333,[4],1,5,3,14684,1,132,131,low,False,0,traffic-light-mouselab,5,489438,5,0,1,2,1,35
traffic-light-mouselab,False,3,1,"[7, 7, 7]","[[6, 5, 5, 6, 3], [3, 4, 6, 6, 6], [2, 7, 5, 5, 1]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,3,2,0.056,0.055,0.001,[7],1,5,3,6970,3,168,165,hi,True,1,traffic-light-mouselab,7,505623,6,1,3,18,1,35
traffic-light-mouselab,False,3,1,[11],"[[4, 7, 4, 4, 7], [7, 6, 4, 3, 7], [4, 5, 1, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 1, 1]]","[18, 2, 10]",16,4,1,0.063,0.06266666666666666,0.0003333333333333333,[11],1,5,3,12385,1,188,187,medium,False,2,traffic-light-mouselab,8,521119,5,0,1,10,1,35
traffic-light-mouselab,False,3,1,"[8, 8, 8, 11, 11, 11]","[[8, 5, 5, 4, 6], [4, 3, 4, 3, 8], [5, 4, 2, 8, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 0, 3, 3, 3]]","[18, 10, 2]",16,5,1,0.043,0.040999999999999995,0.002,"[8, 11]",2,5,3,12233,6,128,122,medium,True,1,traffic-light-mouselab,9,535873,3,0,3,10,1,35
traffic-light-mouselab,False,3,1,[0],"[[4, 3, 7, 4, 6], [5, 7, 4, 6, 7], [9, 2, 7, 8, 3]]","[[0, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,6,0,0.063,0.06266666666666666,0.0003333333333333333,[0],1,5,3,4260,1,188,187,low,False,0,traffic-light-mouselab,10,542211,4,0,1,2,1,35
traffic-light-mouselab,False,3,1,"[11, 11, 11, 7, 7, 7]","[[6, 2, 5, 4, 3], [9, 6, 4, 5, 5], [5, 2, 3, 3, 1]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 0, 3, 3, 3]]","[2, 18, 10]",16,7,2,0.037,0.034999999999999996,0.002,"[11, 7]",2,5,3,9202,6,112,106,medium,True,2,traffic-light-mouselab,11,553202,3,0,3,10,1,35
traffic-light-mouselab,False,3,1,"[8, 8, 8]","[[4, 2, 4, 5, 5], [3, 5, 3, 4, 3], [4, 3, 7, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,8,3,0.053,0.052,0.001,[8],1,5,3,5792,3,158,155,medium,True,1,traffic-light-mouselab,12,560928,4,0,3,10,1,35
traffic-light-mouselab,False,3,1,[5],"[[5, 4, 8, 3, 1], [5, 3, 6, 5, 5], [5, 5, 2, 8, 6]]","[[3, 3, 3, 3, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,9,0,0.05,0.04966666666666667,0.0003333333333333333,[5],1,5,3,9536,1,150,149,medium,False,1,traffic-light-mouselab,13,572330,5,0,1,10,1,35
traffic-light-mouselab,False,3,1,"[14, 14, 14]","[[4, 6, 6, 7, 3], [5, 6, 4, 6, 5], [5, 9, 3, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0]]","[18, 10, 2]",16,10,4,0.039,0.038,0.001,[14],1,5,3,9844,3,118,115,hi,True,0,traffic-light-mouselab,14,584308,3,0,0,18,0,35
traffic-light-mouselab,False,3,1,"[7, 7]","[[5, 7, 5, 6, 8], [2, 4, 10, 6, 4], [5, 7, 5, 4, 3]]","[[3, 3, 3, 3, 3], [1, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,11,2,0.08,0.07966666666666666,0.0003333333333333333,[7],1,5,3,4272,1,240,239,hi,False,1,traffic-light-mouselab,15,590935,10,1,2,18,1,35
traffic-light-mouselab,False,3,1,"[11, 11, 11]","[[6, 5, 6, 5, 7], [5, 7, 5, 4, 3], [3, 7, 3, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 3, 3]]","[10, 2, 18]",16,12,1,0.063,0.062,0.001,[11],1,5,3,27363,3,190,187,low,True,1,traffic-light-mouselab,16,620253,7,1,0,2,0,35
traffic-light-mouselab,False,3,1,"[4, 4, 4]","[[5, 5, 3, 2, 5], [0, 2, 7, 7, 5], [7, 4, 4, 5, 3]]","[[3, 3, 3, 3, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,13,4,0.049,0.048,0.001,[4],1,5,3,5393,3,146,143,hi,True,0,traffic-light-mouselab,17,627658,5,1,3,18,1,35
traffic-light-mouselab,False,3,1,"[13, 13, 13, 11, 11, 11]","[[5, 7, 2, 1, 5], [7, 4, 4, 6, 4], [6, 7, 6, 2, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[10, 2, 18]",16,14,1,0.068,0.066,0.002,"[13, 11]",2,5,3,9956,6,204,198,medium,False,0,traffic-light-mouselab,18,639991,7,1,0,10,0,35
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[3, 3, 4, 6, 5], [5, 7, 6, 6, 4], [5, 3, 5, 4, 8]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[2, 10, 18]",16,15,0,0.049,0.048,0.001,[10],1,5,3,5706,3,146,143,low,False,0,traffic-light-mouselab,19,648386,3,0,0,2,0,35
traffic-light-mouselab,False,3,1,[14],"[[8, 3, 5, 7, 5], [3, 7, 4, 7, 7], [4, 3, 5, 3, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 0]]","[10, 2, 18]",16,16,4,0.075,0.07466666666666666,0.0003333333333333333,[14],1,5,3,4173,1,226,225,hi,False,2,traffic-light-mouselab,20,655258,9,1,1,18,1,35
traffic-light-mouselab,False,3,1,"[13, 13, 13]","[[6, 5, 7, 8, 4], [4, 6, 7, 5, 5], [6, 5, 7, 10, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 0, 3]]","[10, 2, 18]",16,17,3,0.09,0.089,0.001,[13],1,5,3,8659,3,270,267,low,True,1,traffic-light-mouselab,21,665427,5,0,0,2,0,35
traffic-light-mouselab,False,3,1,"[1, 1, 1, 2, 2, 2]","[[6, 2, 7, 8, 8], [5, 3, 6, 4, 4], [7, 7, 7, 6, 4]]","[[3, 0, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,18,2,0.069,0.067,0.002,"[1, 2]",2,5,3,6226,6,208,202,hi,True,0,traffic-light-mouselab,22,673454,7,0,6,18,2,35
traffic-light-mouselab,False,3,1,[0],"[[5, 4, 4, 6, 6], [8, 5, 7, 4, 3], [4, 4, 6, 6, 6]]","[[0, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,19,0,0.049,0.04866666666666667,0.0003333333333333333,[0],1,5,3,3895,1,146,145,hi,False,0,traffic-light-mouselab,23,679183,5,0,1,18,1,35
traffic-light-mouselab,False,3,1,"[14, 14, 14]","[[5, 2, 4, 6, 7], [1, 7, 4, 4, 5], [6, 6, 5, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0]]","[10, 2, 18]",16,20,4,0.069,0.068,0.001,[14],1,5,3,4884,3,206,203,low,True,1,traffic-light-mouselab,24,685888,5,0,0,2,0,35
traffic-light-mouselab,False,3,1,"[12, 12, 12]","[[5, 5, 6, 5, 8], [2, 3, 4, 8, 8], [3, 3, 7, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 0, 3, 3]]","[10, 2, 18]",16,21,2,0.065,0.064,0.001,[12],1,5,3,3661,3,194,191,medium,True,0,traffic-light-mouselab,25,691150,6,0,0,10,0,35
traffic-light-mouselab,False,3,1,"[6, 6]","[[7, 5, 5, 5, 4], [3, 4, 6, 4, 2], [6, 5, 4, 7, 6]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,22,1,0.044,0.043666666666666666,0.0003333333333333333,[6],1,5,3,4438,1,132,131,hi,False,1,traffic-light-mouselab,26,697189,4,0,2,18,1,35
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[5, 7, 5, 6, 4], [4, 8, 4, 4, 7], [6, 4, 4, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[10, 2, 18]",16,23,0,0.055,0.054,0.001,[10],1,5,3,3217,3,166,163,medium,True,0,traffic-light-mouselab,27,701840,5,0,0,10,0,35
traffic-light-mouselab,False,3,1,"[14, 14, 14]","[[4, 3, 5, 9, 6], [4, 7, 6, 4, 6], [6, 1, 6, 5, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0]]","[10, 2, 18]",16,24,4,0.048,0.047,0.001,[14],1,5,3,4872,3,144,141,medium,False,0,traffic-light-mouselab,28,708135,6,0,0,10,0,35
traffic-light-mouselab,False,3,1,"[7, 7, 7, 6, 6, 6]","[[7, 5, 2, 4, 4], [5, 5, 4, 5, 6], [5, 6, 5, 2, 9]]","[[1, 1, 1, 1, 1], [3, 0, 0, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,25,1,0.051,0.048999999999999995,0.002,"[7, 6]",2,5,3,8658,6,152,146,medium,False,0,traffic-light-mouselab,29,718860,5,0,0,10,0,35
traffic-light-mouselab,False,3,1,[4],"[[5, 3, 3, 7, 7], [4, 5, 2, 4, 8], [2, 6, 4, 4, 2]]","[[1, 1, 1, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,26,4,0.07,0.06966666666666667,0.0003333333333333333,[4],1,5,3,3518,1,210,209,hi,False,0,traffic-light-mouselab,30,723955,7,1,1,18,1,35
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[6, 6, 3, 5, 7], [6, 4, 6, 4, 7], [6, 7, 3, 5, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 3, 3, 3, 3]]","[10, 2, 18]",16,27,0,0.06,0.059,0.001,[10],1,5,3,4429,3,180,177,low,False,1,traffic-light-mouselab,31,729784,6,0,0,2,0,35
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[5, 5, 5, 3, 7], [7, 7, 4, 6, 4], [6, 3, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[10, 2, 18]",16,28,3,0.038,0.036,0.002,"[11, 13]",2,5,3,6449,6,114,108,hi,True,2,traffic-light-mouselab,32,737567,4,0,6,18,2,35
traffic-light-mouselab,False,3,1,"[7, 7, 7]","[[7, 10, 8, 7, 8], [8, 4, 6, 8, 4], [2, 6, 5, 6, 4]]","[[1, 1, 1, 1, 1], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,29,2,0.058,0.057,0.001,[7],1,5,3,4317,3,174,171,low,False,0,traffic-light-mouselab,33,743518,8,0,0,2,0,35
traffic-light-mouselab,False,3,1,"[11, 11, 11, 14, 14, 14]","[[5, 5, 7, 4, 6], [6, 7, 5, 5, 7], [1, 2, 5, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 3, 0]]","[2, 10, 18]",16,30,4,0.069,0.067,0.002,"[11, 14]",2,5,3,5871,6,208,202,low,True,0,traffic-light-mouselab,34,750679,6,0,0,2,0,35
traffic-light-mouselab,False,3,1,"[11, 11, 11]","[[7, 7, 5, 3, 7], [4, 4, 5, 7, 7], [5, 4, 5, 6, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 0, 3, 3, 3]]","[10, 2, 18]",16,31,1,0.05,0.049,0.001,[11],1,5,3,5627,3,150,147,low,False,1,traffic-light-mouselab,35,757662,4,0,0,2,0,35
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[8, 7, 4, 3, 3], [3, 3, 5, 5, 5], [2, 8, 7, 4, 5]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,32,2,0.045,0.044,0.001,[2],1,5,3,3895,3,136,133,low,True,2,traffic-light-mouselab,36,763079,7,0,0,2,0,35
traffic-light-mouselab,True,3,1,[],"[[6, 5, 2, 2, 4], [5, 5, 7, 3, 6], [6, 3, 6, 5, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,1,2,0.063,0.063,0.0,[],0,5,3,10069,0,190,190,hi,False,1,traffic-light-mouselab,4,414359,7,1,0,18,0,36
traffic-light-mouselab,True,3,1,[],"[[4, 5, 3, 3, 6], [5, 6, 6, 6, 6], [1, 5, 6, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,2,1,0.056,0.056,0.0,[],0,5,3,1706,0,168,168,low,True,2,traffic-light-mouselab,5,425057,5,0,0,2,0,36
traffic-light-mouselab,False,3,1,[],"[[7, 6, 3, 4, 4], [3, 9, 4, 4, 5], [6, 7, 4, 3, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,3,4,0.056,0.056,0.0,[],0,5,3,1833,0,168,168,hi,False,1,traffic-light-mouselab,7,452625,5,0,0,18,0,36
traffic-light-mouselab,False,3,1,"[11, 3, 5, 9]","[[6, 6, 4, 3, 6], [3, 9, 5, 3, 4], [4, 8, 5, 5, 6]]","[[1, 1, 1, 0, 1], [2, 3, 3, 3, 2], [3, 2, 3, 3, 3]]","[10, 2, 18]",16,4,1,0.074,0.07266666666666666,0.0013333333333333333,[3],1,5,3,17542,4,222,218,medium,False,0,traffic-light-mouselab,8,478287,6,1,1,10,1,36
traffic-light-mouselab,False,3,1,[],"[[2, 5, 6, 6, 8], [4, 4, 7, 6, 4], [4, 5, 3, 5, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,5,0,0.028,0.028,0.0,[],0,5,3,1704,0,84,84,hi,False,0,traffic-light-mouselab,9,484682,2,0,0,18,0,36
traffic-light-mouselab,False,3,1,[],"[[4, 4, 2, 6, 3], [5, 6, 5, 5, 3], [8, 4, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,6,2,0.032,0.032,0.0,[],0,5,3,2657,0,96,96,hi,True,0,traffic-light-mouselab,10,495868,2,0,0,18,0,36
traffic-light-mouselab,False,3,1,"[5, 5, 8]","[[2, 7, 3, 6, 6], [4, 9, 7, 1, 5], [7, 6, 6, 6, 3]]","[[3, 3, 3, 3, 3], [1, 3, 3, 2, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,7,2,0.056,0.055,0.001,[],0,5,3,11263,3,168,165,low,False,2,traffic-light-mouselab,11,512215,6,0,0,2,0,36
traffic-light-mouselab,False,3,1,[],"[[7, 7, 5, 6, 3], [3, 3, 5, 5, 5], [3, 3, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,8,3,0.051,0.051,0.0,[],0,5,3,2489,0,152,152,low,True,0,traffic-light-mouselab,12,520699,6,0,0,2,0,36
traffic-light-mouselab,False,3,1,[],"[[2, 3, 4, 4, 5], [7, 6, 5, 9, 3], [7, 3, 6, 1, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,9,0,0.053,0.053,0.0,[],0,5,3,1079,0,160,160,medium,True,0,traffic-light-mouselab,13,527508,2,0,0,10,0,36
traffic-light-mouselab,False,3,1,[],"[[4, 4, 3, 10, 2], [3, 6, 6, 5, 7], [3, 7, 5, 5, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,10,4,0.039,0.039,0.0,[],0,5,3,1113,0,116,116,hi,False,0,traffic-light-mouselab,14,533542,2,0,0,18,0,36
traffic-light-mouselab,False,3,1,"[5, 7]","[[3, 6, 3, 5, 3], [3, 4, 8, 6, 7], [3, 5, 2, 9, 2]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,11,2,0.057,0.05633333333333333,0.0006666666666666666,"[5, 7]",2,5,3,6047,2,170,168,hi,False,1,traffic-light-mouselab,15,544784,8,1,2,18,2,36
traffic-light-mouselab,False,3,1,"[0, 2, 7]","[[8, 8, 8, 5, 7], [6, 2, 6, 6, 6], [6, 5, 6, 3, 7]]","[[2, 3, 2, 3, 3], [1, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,12,2,0.072,0.071,0.001,[7],1,5,3,6175,3,216,213,medium,False,1,traffic-light-mouselab,16,560824,6,1,1,10,1,36
traffic-light-mouselab,False,3,1,"[3, 0]","[[5, 4, 5, 4, 4], [9, 8, 5, 9, 8], [4, 4, 4, 4, 3]]","[[2, 3, 3, 2, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,13,1,0.053,0.05233333333333333,0.0006666666666666666,[],0,5,3,10661,2,160,158,hi,True,0,traffic-light-mouselab,17,575356,4,0,2,18,0,36
traffic-light-mouselab,False,3,1,[],"[[7, 6, 6, 3, 3], [5, 4, 5, 5, 6], [2, 3, 3, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,14,3,0.038,0.038,0.0,[],0,5,3,3282,0,114,114,low,True,2,traffic-light-mouselab,18,581396,5,1,0,2,0,36
traffic-light-mouselab,False,3,1,[],"[[4, 8, 4, 5, 4], [7, 8, 3, 1, 6], [3, 4, 5, 2, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,15,4,0.048,0.048,0.0,[],0,5,3,1313,0,144,144,hi,True,0,traffic-light-mouselab,19,587822,4,0,0,18,0,36
traffic-light-mouselab,False,3,1,[],"[[1, 6, 8, 6, 5], [7, 5, 0, 4, 6], [6, 3, 8, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,16,0,0.06,0.06,0.0,[],0,5,3,1569,0,180,180,low,True,0,traffic-light-mouselab,20,594440,1,0,0,2,0,36
traffic-light-mouselab,False,3,1,"[11, 2]","[[6, 6, 1, 6, 8], [4, 6, 8, 2, 7], [8, 5, 7, 4, 6]]","[[3, 3, 2, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 1, 1]]","[18, 10, 2]",16,17,3,0.045,0.04433333333333333,0.0006666666666666666,[11],1,5,3,12322,2,136,134,low,False,2,traffic-light-mouselab,21,608820,4,0,1,2,1,36
traffic-light-mouselab,False,3,1,[],"[[6, 3, 6, 5, 5], [4, 6, 4, 5, 4], [1, 5, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,18,0,0.031,0.031,0.0,[],0,5,3,1353,0,94,94,medium,True,2,traffic-light-mouselab,22,612690,1,0,0,10,0,36
traffic-light-mouselab,False,3,1,[],"[[6, 3, 4, 4, 6], [5, 2, 7, 4, 6], [2, 4, 3, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,19,4,0.057,0.057,0.0,[],0,5,3,1031,0,170,170,hi,True,1,traffic-light-mouselab,23,616662,6,0,0,18,0,36
traffic-light-mouselab,False,3,1,[],"[[7, 9, 6, 3, 7], [2, 7, 5, 7, 5], [4, 5, 6, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,20,1,0.075,0.075,0.0,[],0,5,3,1820,0,226,226,low,False,2,traffic-light-mouselab,24,622047,5,0,0,2,0,36
traffic-light-mouselab,False,3,1,[],"[[6, 1, 3, 7, 5], [10, 3, 7, 5, 7], [5, 1, 3, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,21,3,0.055,0.055,0.0,[],0,5,3,1065,0,164,164,medium,True,2,traffic-light-mouselab,25,626172,6,1,0,10,0,36
traffic-light-mouselab,False,3,1,[],"[[7, 4, 7, 6, 7], [4, 5, 5, 7, 3], [3, 6, 8, 2, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,22,2,0.072,0.072,0.0,[],0,5,3,887,0,216,216,medium,True,2,traffic-light-mouselab,26,629256,8,1,0,10,0,36
traffic-light-mouselab,False,3,1,[],"[[6, 6, 5, 5, 6], [6, 3, 4, 5, 6], [4, 6, 4, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,23,4,0.06,0.06,0.0,[],0,5,3,2931,0,180,180,low,True,1,traffic-light-mouselab,27,633919,6,1,0,2,0,36
