type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,"[11, 11]","[[7, 5, 7, 6, 4], [7, 6, 7, 4, 4], [5, 7, 9, 4, 8], [2, 6, 5, 5, 7], [6, 5, 5, 7, 6]]","[[0, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 0, 0, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[8, 2, 15, 1, 4]",22,14,2,0.077,0.07633333333333334,0.0006666666666666666,[11],1,extreme,5,5,4150,2,230,228,attentional-mouselab,18,154168,12
mouselab,False,"[17, 17]","[[4, 6, 3, 3, 4], [6, 5, 4, 7, 5], [2, 5, 4, 5, 5], [3, 5, 6, 6, 5], [9, 7, 3, 6, 6]]","[[2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 0]]","[3, 7, 1, 14, 5]",18,15,1,0.054,0.05333333333333333,0.0006666666666666666,[17],1,random,5,5,3194,2,163,161,attentional-mouselab,19,158294,12
mouselab,False,[],"[[6, 7, 7, 5, 3], [6, 2, 4, 4, 4], [6, 4, 3, 5, 4], [6, 7, 8, 4, 7], [3, 3, 2, 4, 7]]","[[2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 0, 2, 0], [0, 2, 2, 2, 2]]","[8, 3, 6, 3, 10]",12,16,2,0.043,0.043,0.0,[],0,greedy,5,5,1393,0,130,130,attentional-mouselab,20,160658,12
mouselab,False,[],"[[5, 7, 7, 7, 4], [3, 3, 5, 3, 4], [6, 5, 2, 3, 5], [9, 4, 5, 8, 6], [7, 3, 6, 5, 2]]","[[2, 0, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 0], [0, 2, 2, 2, 2]]","[5, 4, 2, 11, 8]",14,17,0,0.068,0.068,0.0,[],0,greedy,5,5,2294,0,204,204,attentional-mouselab,21,164269,12
mouselab,True,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24]","[[10, 3, 4, 4, 4], [5, 7, 4, 4, 6], [6, 6, 6, 5, 7], [7, 7, 4, 7, 4], [4, 5, 3, 6, 7]]","[[2, 0, 2, 0, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2], [0, 2, 2, 2, 0], [0, 0, 0, 0, 0]]","[10, 1, 7, 1, 11]",20,1,4,0.059,0.05566666666666666,0.0033333333333333335,"[20, 21, 22, 23, 24]",5,random,5,5,13948,10,176,166,attentional-mouselab,4,149880,13
mouselab,True,"[24, 24, 23, 23, 22, 22, 21, 21, 20, 20]","[[5, 5, 3, 7, 7], [6, 6, 4, 5, 7], [5, 0, 5, 4, 6], [5, 4, 4, 5, 6], [5, 6, 6, 5, 4]]","[[2, 0, 2, 0, 0], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 0], [0, 0, 0, 0, 0]]","[3, 2, 8, 5, 12]",16,2,2,0.05,0.04666666666666667,0.0033333333333333335,"[24, 23, 22, 21, 20]",5,random,5,5,14405,10,149,139,attentional-mouselab,5,167335,13
mouselab,False,[],"[[4, 6, 6, 5, 6], [9, 4, 10, 5, 4], [7, 6, 3, 2, 7], [5, 5, 7, 5, 4], [6, 4, 6, 5, 8]]","[[0, 2, 2, 2, 0], [0, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0]]","[8, 10, 4, 1, 7]",14,3,2,0.07,0.07,0.0,[],0,extreme,5,5,4925,0,209,209,attentional-mouselab,7,180627,13
mouselab,False,"[8, 8]","[[4, 7, 4, 5, 7], [5, 7, 5, 7, 6], [5, 2, 6, 6, 6], [7, 5, 4, 4, 4], [4, 8, 7, 5, 4]]","[[0, 0, 2, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2]]","[7, 14, 2, 3, 4]",18,4,3,0.059,0.05833333333333333,0.0006666666666666666,[8],1,extreme,5,5,6983,2,177,175,attentional-mouselab,8,191240,13
mouselab,False,"[19, 19]","[[6, 6, 6, 5, 7], [4, 4, 4, 8, 5], [5, 3, 4, 1, 5], [3, 5, 2, 4, 7], [5, 3, 5, 6, 6]]","[[2, 0, 0, 2, 0], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0]]","[7, 2, 1, 10, 10]",18,5,4,0.065,0.06433333333333334,0.0006666666666666666,[19],1,greedy,5,5,6837,2,194,192,attentional-mouselab,9,200439,13
mouselab,False,"[4, 4, 3, 3, 2, 2, 1, 1, 0, 0]","[[3, 6, 5, 4, 4], [5, 8, 5, 5, 4], [8, 3, 4, 5, 5], [6, 3, 7, 5, 4], [3, 1, 6, 6, 2]]","[[0, 0, 0, 0, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 0, 0], [2, 2, 2, 2, 0]]","[12, 2, 9, 5, 2]",18,6,1,0.044,0.04066666666666666,0.0033333333333333335,"[4, 3, 2, 1, 0]",5,greedy,5,5,13408,10,132,122,attentional-mouselab,10,215432,13
mouselab,False,"[9, 9, 19, 19]","[[4, 5, 7, 3, 4], [3, 8, 4, 6, 6], [4, 7, 6, 7, 4], [5, 5, 4, 2, 6], [3, 7, 7, 6, 3]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 0], [0, 2, 2, 2, 2], [2, 2, 2, 0, 0], [0, 2, 2, 2, 0]]","[3, 11, 3, 11, 2]",20,7,4,0.054,0.05266666666666667,0.0013333333333333333,"[9, 19]",2,random,5,5,8987,4,162,158,attentional-mouselab,11,226108,13
mouselab,False,[],"[[5, 3, 6, 7, 6], [8, 3, 6, 5, 6], [7, 7, 4, 4, 4], [4, 6, 5, 7, 7], [6, 7, 6, 3, 4]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 0, 2, 2]]","[8, 5, 5, 5, 7]",6,8,4,0.054,0.054,0.0,[],0,random,5,5,3800,0,161,161,attentional-mouselab,12,230979,13
mouselab,False,"[14, 14]","[[5, 6, 4, 3, 4], [6, 4, 4, 3, 1], [3, 5, 7, 1, 7], [9, 7, 5, 7, 5], [5, 5, 6, 2, 3]]","[[2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 0], [0, 0, 2, 0, 2], [0, 2, 2, 2, 2]]","[9, 3, 14, 2, 2]",22,9,4,0.051,0.05033333333333333,0.0006666666666666666,[14],1,greedy,5,5,8219,2,153,151,attentional-mouselab,13,241192,13
mouselab,False,[],"[[6, 2, 3, 8, 3], [8, 7, 5, 6, 7], [5, 6, 5, 2, 5], [4, 5, 4, 7, 4], [3, 4, 7, 4, 4]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 0, 2, 0], [0, 2, 2, 2, 2]]","[1, 4, 9, 12, 4]",18,10,1,0.053,0.053,0.0,[],0,random,5,5,6064,0,160,160,attentional-mouselab,14,250128,13
mouselab,False,[],"[[6, 6, 8, 7, 5], [6, 5, 5, 3, 5], [5, 6, 8, 3, 6], [4, 4, 5, 6, 4], [7, 5, 7, 7, 6]]","[[2, 2, 0, 2, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 2, 2, 0, 2]]","[9, 12, 1, 5, 3]",18,11,1,0.052,0.052,0.0,[],0,greedy,5,5,11168,0,155,155,attentional-mouselab,15,263374,13
mouselab,False,"[15, 15, 7, 7]","[[3, 6, 7, 3, 6], [5, 4, 5, 3, 6], [6, 8, 7, 5, 5], [4, 3, 7, 6, 3], [6, 4, 10, 1, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 2, 2], [0, 2, 2, 2, 2], [0, 2, 0, 2, 2], [0, 0, 2, 2, 2]]","[2, 12, 2, 12, 2]",24,12,2,0.064,0.06266666666666666,0.0013333333333333333,"[15, 7]",2,random,5,5,12784,4,192,188,attentional-mouselab,16,278350,13
mouselab,False,"[11, 11, 13, 13, 14, 14]","[[3, 2, 7, 3, 2], [4, 5, 5, 5, 4], [6, 4, 1, 4, 7], [4, 3, 7, 5, 5], [3, 6, 3, 6, 3]]","[[0, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 0, 0, 2, 2]]","[5, 6, 11, 2, 6]",10,13,4,0.046,0.044,0.002,"[11, 13, 14]",3,extreme,5,5,9479,6,139,133,attentional-mouselab,17,289216,13
mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8]","[[5, 4, 3, 7, 5], [5, 6, 3, 7, 7], [8, 4, 3, 5, 4], [8, 7, 4, 6, 5], [3, 6, 7, 5, 0]]","[[2, 2, 2, 0, 2], [0, 0, 0, 0, 2], [0, 2, 2, 0, 2], [0, 2, 0, 2, 2], [2, 2, 2, 2, 0]]","[1, 12, 3, 8, 6]",16,14,3,0.061,0.058333333333333334,0.0026666666666666666,"[5, 6, 7, 8]",4,extreme,5,5,10830,8,184,176,attentional-mouselab,18,302303,13
mouselab,False,[],"[[7, 4, 8, 6, 7], [5, 3, 5, 7, 4], [7, 8, 5, 2, 2], [5, 6, 4, 4, 5], [3, 6, 7, 7, 3]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2]]","[2, 10, 12, 2, 4]",20,15,1,0.057,0.057,0.0,[],0,extreme,5,5,6479,0,170,170,attentional-mouselab,19,310130,13
mouselab,False,"[22, 22]","[[5, 6, 4, 3, 7], [5, 6, 5, 8, 4], [7, 3, 4, 5, 4], [7, 5, 8, 4, 7], [2, 4, 8, 7, 3]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [0, 2, 0, 0, 0], [2, 2, 0, 2, 2]]","[7, 2, 3, 9, 9]",14,16,2,0.065,0.06433333333333334,0.0006666666666666666,[22],1,greedy,5,5,8602,2,194,192,attentional-mouselab,20,320098,13
mouselab,False,"[11, 11, 16, 16]","[[5, 5, 6, 1, 7], [8, 6, 5, 7, 5], [4, 7, 4, 7, 6], [4, 7, 5, 3, 5], [6, 3, 3, 7, 4]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 0, 0, 2, 2], [2, 0, 0, 0, 2], [2, 2, 2, 2, 0]]","[2, 4, 13, 10, 1]",22,17,1,0.066,0.06466666666666666,0.0013333333333333333,"[11, 16]",2,random,5,5,6528,4,198,194,attentional-mouselab,21,328391,13
mouselab,True,[],"[[7, 4, 6, 7, 4], [5, 1, 4, 6, 8], [4, 2, 7, 2, 6], [5, 3, 3, 6, 4], [5, 5, 5, 4, 6]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 0, 2, 0], [2, 2, 2, 2, 2]]","[7, 5, 5, 1, 12]",14,1,0,0.053,0.053,0.0,[],0,random,5,5,9604,0,159,159,attentional-mouselab,4,183846,14
mouselab,True,[],"[[5, 4, 3, 2, 6], [6, 6, 4, 4, 4], [4, 7, 2, 5, 8], [4, 4, 6, 3, 3], [4, 5, 5, 3, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 0, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 0]]","[3, 3, 9, 14, 1]",22,2,1,0.051,0.051,0.0,[],0,random,5,5,5547,0,154,154,attentional-mouselab,5,200128,14
mouselab,False,[],"[[4, 5, 3, 6, 7], [4, 5, 8, 5, 7], [5, 2, 6, 7, 4], [5, 5, 6, 3, 7], [2, 6, 6, 6, 7]]","[[2, 2, 0, 2, 0], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2]]","[12, 2, 6, 8, 2]",16,3,4,0.064,0.064,0.0,[],0,extreme,5,5,7843,0,192,192,attentional-mouselab,7,216135,14
mouselab,False,[],"[[5, 6, 4, 3, 4], [6, 4, 4, 3, 1], [3, 5, 7, 1, 7], [9, 7, 5, 7, 5], [5, 5, 6, 2, 3]]","[[2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [0, 0, 2, 0, 2], [0, 2, 2, 2, 2]]","[2, 9, 1, 12, 6]",18,4,0,0.068,0.068,0.0,[],0,greedy,5,5,5627,0,205,205,attentional-mouselab,8,225607,14
mouselab,False,[],"[[3, 6, 4, 3, 7], [3, 2, 5, 2, 5], [5, 3, 7, 6, 5], [5, 4, 5, 5, 3], [5, 3, 6, 3, 10]]","[[2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 0], [2, 2, 0, 2, 2]]","[9, 1, 6, 7, 7]",10,5,4,0.063,0.063,0.0,[],0,random,5,5,9021,0,189,189,attentional-mouselab,9,241133,14
mouselab,False,[],"[[7, 1, 7, 5, 9], [6, 6, 8, 6, 5], [6, 2, 5, 6, 4], [5, 6, 8, 4, 6], [7, 6, 4, 7, 3]]","[[2, 0, 2, 0, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0]]","[10, 11, 3, 4, 2]",18,6,4,0.062,0.062,0.0,[],0,random,5,5,10412,0,187,187,attentional-mouselab,10,254230,14
mouselab,False,[],"[[10, 5, 5, 1, 6], [3, 8, 6, 5, 4], [5, 5, 6, 8, 5], [7, 4, 6, 7, 7], [6, 6, 7, 5, 5]]","[[0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 0, 2], [0, 2, 2, 2, 2]]","[2, 18, 4, 2, 4]",24,7,1,0.069,0.069,0.0,[],0,random,5,5,10061,0,206,206,attentional-mouselab,11,267158,14
mouselab,False,"[18, 18]","[[5, 6, 6, 5, 6], [2, 3, 3, 7, 5], [5, 7, 5, 6, 6], [6, 3, 3, 4, 4], [3, 3, 2, 1, 5]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 0, 0], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2]]","[2, 7, 8, 10, 3]",14,8,1,0.043,0.04233333333333333,0.0006666666666666666,[18],1,greedy,5,5,37246,2,128,126,attentional-mouselab,12,306931,14
mouselab,False,"[11, 11]","[[5, 8, 3, 7, 6], [6, 4, 5, 6, 4], [3, 6, 6, 2, 3], [4, 5, 6, 8, 6], [7, 5, 6, 5, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [0, 0, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 0, 2, 0]]","[1, 8, 13, 3, 5]",18,9,1,0.053,0.05233333333333333,0.0006666666666666666,[11],1,random,5,5,20884,2,158,156,attentional-mouselab,13,329986,14
mouselab,False,[],"[[4, 6, 3, 7, 4], [4, 4, 4, 5, 3], [2, 2, 7, 5, 3], [3, 4, 2, 6, 7], [6, 3, 4, 3, 4]]","[[2, 0, 2, 0, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[3, 2, 12, 4, 9]",18,10,2,0.048,0.048,0.0,[],0,greedy,5,5,10329,0,145,145,attentional-mouselab,14,342376,14
mouselab,False,"[9, 9]","[[6, 5, 9, 6, 7], [5, 8, 1, 7, 4], [5, 6, 4, 8, 6], [6, 5, 5, 5, 2], [6, 5, 5, 6, 9]]","[[2, 2, 0, 2, 2], [2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [2, 0, 0, 0, 2], [2, 2, 2, 2, 0]]","[7, 8, 3, 6, 6]",6,11,4,0.055,0.05433333333333333,0.0006666666666666666,[9],1,greedy,5,5,23662,2,165,163,attentional-mouselab,15,368921,14
mouselab,False,[],"[[3, 3, 7, 4, 5], [4, 6, 5, 5, 5], [6, 7, 2, 5, 6], [7, 7, 6, 5, 7], [6, 2, 5, 4, 6]]","[[0, 0, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[4, 12, 5, 6, 3]",12,12,3,0.048,0.048,0.0,[],0,extreme,5,5,11751,0,143,143,attentional-mouselab,16,382771,14
mouselab,False,[],"[[7, 5, 5, 6, 6], [5, 4, 2, 6, 0], [6, 5, 5, 7, 4], [8, 2, 6, 4, 5], [5, 6, 3, 4, 6]]","[[0, 2, 2, 0, 0], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 6, 8, 8, 1]",10,13,0,0.065,0.065,0.0,[],0,greedy,5,5,8800,0,196,196,attentional-mouselab,17,393530,14
mouselab,False,[],"[[7, 6, 7, 4, 5], [5, 5, 5, 5, 5], [6, 3, 5, 5, 5], [4, 4, 6, 7, 4], [6, 4, 6, 6, 9]]","[[0, 0, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 0]]","[10, 5, 2, 9, 4]",14,14,2,0.061,0.061,0.0,[],0,extreme,5,5,5081,0,183,183,attentional-mouselab,18,400450,14
mouselab,False,[],"[[8, 6, 5, 5, 5], [3, 7, 4, 5, 4], [5, 7, 3, 5, 4], [7, 3, 8, 5, 6], [3, 5, 6, 5, 5]]","[[0, 0, 2, 2, 0], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2]]","[5, 1, 3, 13, 8]",18,15,2,0.063,0.063,0.0,[],0,extreme,5,5,6077,0,190,190,attentional-mouselab,19,408358,14
mouselab,False,"[5, 5, 6, 6]","[[2, 1, 4, 5, 5], [5, 5, 4, 8, 3], [3, 6, 8, 6, 4], [4, 6, 5, 2, 5], [3, 2, 8, 5, 6]]","[[2, 2, 0, 0, 2], [0, 0, 2, 2, 0], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2]]","[7, 14, 6, 1, 2]",18,16,2,0.051,0.049666666666666665,0.0013333333333333333,"[5, 6]",2,random,5,5,49405,4,153,149,attentional-mouselab,20,459840,14
mouselab,False,[],"[[4, 3, 5, 6, 3], [7, 4, 3, 5, 7], [3, 3, 4, 2, 5], [4, 4, 5, 8, 4], [8, 4, 8, 6, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 2, 0, 2], [2, 2, 2, 0, 0], [0, 2, 2, 2, 2]]","[7, 4, 10, 3, 6]",10,17,0,0.049,0.049,0.0,[],0,extreme,5,5,15149,0,146,146,attentional-mouselab,21,476815,14
mouselab,True,"[12, 12, 11, 11, 6, 6]","[[4, 5, 2, 4, 7], [6, 6, 7, 7, 4], [6, 5, 6, 4, 8], [3, 7, 8, 5, 6], [5, 3, 6, 2, 4]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 0, 0, 0, 2], [2, 0, 2, 0, 0], [2, 2, 2, 0, 2]]","[2, 5, 8, 11, 4]",14,1,1,0.056,0.054,0.002,"[12, 11, 6]",3,random,5,5,21131,6,169,163,attentional-mouselab,4,149518,15
mouselab,True,"[9, 9, 6, 6, 7, 7, 1, 1, 17, 17]","[[8, 7, 5, 7, 6], [4, 6, 6, 5, 3], [6, 7, 5, 4, 6], [7, 7, 6, 6, 6], [5, 5, 5, 4, 7]]","[[2, 0, 2, 2, 2], [0, 0, 0, 2, 0], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2], [2, 0, 0, 0, 0]]","[4, 5, 2, 4, 15]",18,2,1,0.058,0.05466666666666667,0.0033333333333333335,"[9, 6, 7, 1, 17]",5,random,5,5,18793,10,175,165,attentional-mouselab,5,174648,15
mouselab,False,"[21, 21, 24, 24, 20, 20]","[[5, 6, 7, 3, 5], [5, 6, 7, 7, 7], [6, 5, 5, 5, 6], [6, 4, 4, 9, 2], [9, 5, 5, 6, 3]]","[[2, 0, 2, 2, 2], [0, 2, 2, 2, 0], [2, 0, 0, 2, 2], [2, 0, 2, 2, 2], [0, 0, 2, 2, 0]]","[4, 7, 5, 3, 11]",12,3,0,0.067,0.065,0.002,"[21, 24, 20]",3,random,5,5,12624,6,202,196,attentional-mouselab,7,194204,15
mouselab,False,"[20, 20, 19, 19, 4, 4]","[[7, 5, 6, 7, 6], [4, 3, 3, 7, 8], [7, 9, 4, 0, 3], [8, 4, 4, 5, 6], [3, 5, 4, 9, 6]]","[[2, 0, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 0], [0, 0, 2, 2, 0]]","[5, 3, 5, 7, 10]",10,4,4,0.057,0.055,0.002,"[20, 19, 4]",3,random,5,5,17714,6,171,165,attentional-mouselab,8,215891,15
mouselab,False,"[12, 12, 22, 22]","[[0, 6, 3, 6, 4], [4, 6, 4, 5, 8], [4, 3, 6, 2, 6], [8, 5, 5, 3, 4], [5, 6, 7, 7, 3]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 0, 2], [0, 0, 2, 2, 2], [2, 0, 0, 2, 2]]","[7, 3, 10, 2, 8]",14,5,2,0.053,0.051666666666666666,0.0013333333333333333,"[12, 22]",2,extreme,5,5,17087,4,159,155,attentional-mouselab,9,237634,15
mouselab,False,"[2, 2]","[[5, 5, 7, 3, 4], [1, 2, 5, 4, 4], [7, 4, 5, 7, 4], [7, 5, 5, 5, 4], [7, 5, 4, 6, 1]]","[[2, 2, 0, 2, 2], [0, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 0]]","[15, 2, 2, 1, 10]",26,6,2,0.057,0.05633333333333333,0.0006666666666666666,[2],1,extreme,5,5,9966,2,170,168,attentional-mouselab,10,250144,15
mouselab,False,"[4, 4]","[[6, 6, 2, 5, 7], [6, 3, 8, 8, 4], [7, 9, 3, 7, 6], [8, 4, 7, 6, 6], [3, 5, 5, 7, 8]]","[[2, 2, 2, 0, 0], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [0, 2, 2, 0, 2]]","[14, 6, 8, 1, 1]",20,7,4,0.061,0.06033333333333333,0.0006666666666666666,[4],1,random,5,5,8191,2,184,182,attentional-mouselab,11,260606,15
mouselab,False,"[19, 19, 16, 16, 17, 17, 18, 18, 15, 15]","[[5, 1, 2, 6, 5], [5, 5, 8, 5, 4], [5, 7, 6, 6, 6], [4, 4, 4, 5, 5], [7, 7, 6, 5, 3]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 0, 0, 2, 0], [0, 0, 0, 0, 0], [2, 2, 2, 2, 0]]","[3, 3, 3, 15, 6]",18,8,4,0.046,0.042666666666666665,0.0033333333333333335,"[19, 16, 17, 18, 15]",5,greedy,5,5,21039,10,138,128,attentional-mouselab,12,283431,15
mouselab,False,"[3, 3, 4, 4]","[[5, 3, 4, 4, 7], [6, 7, 6, 4, 6], [6, 7, 6, 8, 8], [6, 4, 4, 5, 7], [5, 3, 7, 5, 5]]","[[2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 0, 2, 2, 2], [0, 2, 2, 2, 2]]","[11, 9, 3, 2, 5]",16,9,4,0.065,0.06366666666666666,0.0013333333333333333,"[3, 4]",2,extreme,5,5,8663,4,194,190,attentional-mouselab,13,294953,15
mouselab,False,"[5, 5]","[[4, 4, 3, 5, 6], [5, 5, 5, 3, 6], [5, 4, 4, 5, 6], [2, 4, 5, 3, 8], [6, 3, 6, 2, 7]]","[[2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [0, 0, 0, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[4, 14, 4, 2, 6]",16,10,0,0.049,0.04833333333333333,0.0006666666666666666,[5],1,greedy,5,5,7110,2,146,144,attentional-mouselab,14,304034,15
mouselab,False,"[0, 0, 6, 6]","[[6, 8, 4, 8, 6], [9, 3, 6, 2, 6], [5, 6, 4, 3, 6], [5, 7, 1, 4, 4], [5, 6, 6, 4, 3]]","[[0, 0, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 0, 2, 2], [2, 2, 2, 2, 2]]","[13, 10, 3, 3, 1]",22,11,0,0.068,0.06666666666666667,0.0013333333333333333,"[0, 6]",2,extreme,5,5,12526,4,203,199,attentional-mouselab,15,318738,15
mouselab,False,"[18, 18]","[[5, 5, 3, 7, 7], [6, 6, 4, 5, 7], [5, 0, 5, 4, 6], [5, 4, 4, 5, 6], [5, 6, 6, 5, 4]]","[[2, 0, 2, 0, 0], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2]]","[5, 1, 7, 13, 4]",16,12,4,0.059,0.05833333333333333,0.0006666666666666666,[18],1,random,5,5,9677,2,178,176,attentional-mouselab,16,330308,15
mouselab,False,"[18, 18]","[[1, 5, 4, 5, 4], [5, 8, 4, 2, 2], [4, 4, 7, 5, 7], [4, 5, 5, 7, 4], [6, 6, 6, 9, 7]]","[[0, 2, 2, 0, 0], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[4, 2, 1, 9, 14]",22,13,3,0.073,0.07233333333333333,0.0006666666666666666,[18],1,extreme,5,5,10353,2,218,216,attentional-mouselab,17,343746,15
mouselab,False,"[14, 14, 11, 11]","[[3, 5, 6, 7, 9], [6, 3, 4, 2, 5], [7, 3, 6, 4, 5], [6, 6, 3, 6, 4], [5, 7, 8, 5, 3]]","[[2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2], [2, 0, 0, 2, 2]]","[6, 6, 8, 4, 6]",4,14,4,0.053,0.051666666666666666,0.0013333333333333333,"[14, 11]",2,greedy,5,5,11257,4,158,154,attentional-mouselab,18,357181,15
mouselab,False,"[18, 18]","[[6, 5, 8, 5, 5], [4, 5, 4, 7, 1], [3, 7, 1, 5, 5], [6, 4, 5, 5, 5], [3, 6, 5, 4, 5]]","[[0, 2, 0, 2, 2], [2, 2, 2, 0, 0], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[2, 14, 2, 6, 6]",16,15,3,0.057,0.05633333333333333,0.0006666666666666666,[18],1,greedy,5,5,6450,2,172,170,attentional-mouselab,19,366057,15
mouselab,False,"[13, 13, 18, 18, 19, 19]","[[5, 5, 6, 6, 8], [5, 4, 3, 6, 4], [6, 1, 4, 7, 3], [2, 7, 6, 5, 6], [5, 7, 7, 3, 2]]","[[2, 2, 2, 2, 0], [2, 0, 2, 2, 0], [2, 0, 0, 0, 0], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2]]","[4, 2, 15, 6, 3]",18,16,3,0.06,0.057999999999999996,0.002,"[13, 18, 19]",3,random,5,5,11362,6,180,174,attentional-mouselab,20,379826,15
